f,x,y,z
174.00,0.0003,0.0000,0.0007
175.00,0.0003,0.0000,0.0009
176.00,0.0003,0.0001,0.0006
177.00,0.0005,0.0000,0.0005
178.00,0.0003,-0.0000,0.0005
179.00,0.0003,0.0000,0.0005
180.00,0.0005,0.0000,0.0003
181.00,0.0006,0.0000,0.0003
182.00,0.0003,0.0001,0.0003
183.00,0.0005,0.0001,0.0003
184.00,0.0004,0.0001,0.0005
185.00,0.0004,0.0001,0.0002
186.00,0.0004,0.0001,0.0002
187.00,0.0008,0.0001,0.0005
188.00,0.0006,0.0000,0.0005
189.00,0.0009,0.0001,0.0007
190.00,0.0011,0.0001,0.0008
191.00,0.0016,0.0002,0.0012
192.00,0.0016,0.0002,0.0008
193.00,0.0029,0.0005,0.0018
194.00,0.0048,0.0009,0.0032
195.00,0.0070,0.0016,0.0047
196.00,0.0117,0.0030,0.0080
197.00,0.0080,0.0020,0.0053
198.00,0.0032,0.0006,0.0021
199.00,0.0019,0.0003,0.0013
200.00,0.0015,0.0003,0.0012
201.00,0.0016,0.0004,0.0009
202.00,0.0009,0.0001,0.0006
203.00,0.0009,0.0002,0.0008
204.00,0.0006,0.0001,0.0005
205.00,0.0006,0.0002,0.0005
206.00,0.0004,0.0001,0.0003
207.00,0.0006,0.0000,0.0003
208.00,0.0005,0.0002,0.0004
209.00,0.0005,0.0000,0.0003
210.00,0.0004,0.0002,0.0003
211.00,0.0007,0.0000,0.0005
212.00,0.0006,0.0000,0.0003
213.00,0.0006,0.0000,0.0005
214.00,0.0004,0.0000,0.0002
215.00,0.0007,0.0002,0.0004
216.00,0.0006,0.0001,0.0005
217.00,0.0009,0.0001,0.0004
218.00,0.0011,0.0002,0.0008
219.00,0.0018,0.0004,0.0011
220.00,0.0021,0.0005,0.0014
221.00,0.0034,0.0009,0.0025
222.00,0.0048,0.0013,0.0033
223.00,0.0073,0.0020,0.0047
224.00,0.0093,0.0027,0.0059
225.00,0.0073,0.0021,0.0044
226.00,0.0029,0.0008,0.0016
227.00,0.0017,0.0004,0.0012
228.00,0.0015,0.0002,0.0009
229.00,0.0014,0.0003,0.0007
230.00,0.0006,0.0002,0.0007
231.00,0.0008,0.0001,0.0006
232.00,0.0004,0.0002,0.0004
233.00,0.0003,0.0001,0.0001
234.00,0.0003,0.0000,0.0003
235.00,0.0004,0.0000,0.0001
236.00,0.0004,0.0000,0.0003
237.00,0.0003,0.0000,0.0001
238.00,0.0003,0.0001,0.0002
239.00,0.0004,0.0001,0.0004
240.00,0.0003,0.0000,0.0003
241.00,0.0002,0.0000,0.0003
242.00,0.0003,0.0000,0.0001
243.00,0.0002,-0.0000,0.0002
244.00,0.0004,0.0001,0.0001
245.00,0.0005,0.0000,0.0003
246.00,0.0005,0.0001,0.0003
247.00,0.0006,0.0002,0.0002
248.00,0.0008,0.0002,0.0004
249.00,0.0016,0.0004,0.0006
250.00,0.0026,0.0009,0.0012
251.00,0.0029,0.0010,0.0013
252.00,0.0060,0.0025,0.0027
253.00,0.0036,0.0016,0.0017
254.00,0.0012,0.0004,0.0006
255.00,0.0007,0.0004,0.0004
256.00,0.0004,0.0002,0.0003
257.00,0.0003,0.0002,0.0003
258.00,0.0002,0.0000,0.0002
259.00,0.0002,0.0001,0.0001
260.00,0.0002,0.0001,0.0002
261.00,0.0002,0.0001,0.0002
262.00,0.0002,0.0001,0.0003
263.00,0.0002,-0.0001,0.0002
264.00,0.0002,0.0001,0.0002
265.00,0.0002,0.0000,0.0003
266.00,0.0002,0.0000,0.0003
267.00,0.0002,0.0000,0.0001
268.00,0.0002,-0.0001,0.0002
269.00,0.0003,0.0001,0.0003
270.00,0.0003,0.0000,0.0003
271.00,0.0003,-0.0001,0.0003
272.00,0.0003,0.0001,0.0001
273.00,0.0002,0.0000,0.0001
274.00,0.0004,0.0001,0.0003
275.00,0.0007,0.0001,0.0006
276.00,0.0010,0.0000,0.0006
277.00,0.0016,0.0001,0.0010
278.00,0.0024,0.0002,0.0016
279.00,0.0023,0.0004,0.0016
280.00,0.0047,0.0011,0.0035
281.00,0.0032,0.0008,0.0025
282.00,0.0012,0.0001,0.0010
283.00,0.0007,0.0001,0.0007
284.00,0.0005,0.0001,0.0008
285.00,0.0005,-0.0000,0.0006
286.00,0.0003,0.0001,0.0004
287.00,0.0002,0.0001,0.0004
288.00,0.0001,0.0000,0.0004
289.00,0.0001,0.0000,0.0004
290.00,0.0001,0.0001,0.0005
291.00,0.0004,0.0001,0.0007
292.00,0.0004,0.0001,0.0008
293.00,0.0003,-0.0000,0.0006
294.00,0.0005,0.0001,0.0007
295.00,0.0006,0.0002,0.0012
296.00,0.0004,0.0001,0.0009
297.00,0.0004,0.0001,0.0010
298.00,0.0004,0.0001,0.0011
299.00,0.0003,0.0001,0.0008
300.00,0.0007,0.0002,0.0015
301.00,0.0011,0.0007,0.0019
302.00,0.0014,0.0007,0.0028
303.00,0.0014,0.0006,0.0028
304.00,0.0029,0.0013,0.0053
305.00,0.0060,0.0029,0.0108
306.00,0.0050,0.0025,0.0093
307.00,0.0077,0.0041,0.0141
308.00,0.0130,0.0069,0.0241
309.00,0.0064,0.0033,0.0120
310.00,0.0025,0.0013,0.0049
311.00,0.0019,0.0009,0.0037
312.00,0.0014,0.0006,0.0027
313.00,0.0010,0.0005,0.0022
314.00,0.0008,0.0004,0.0020
315.00,0.0009,0.0004,0.0016
316.00,0.0006,0.0003,0.0010
317.00,0.0005,0.0002,0.0012
318.00,0.0004,0.0003,0.0009
319.00,0.0004,0.0002,0.0005
320.00,0.0004,0.0002,0.0008
321.00,0.0002,0.0001,0.0007
322.00,0.0004,0.0002,0.0006
323.00,0.0003,0.0002,0.0009
324.00,0.0003,0.0002,0.0007
325.00,0.0003,0.0002,0.0007
326.00,0.0002,0.0001,0.0004
327.00,0.0003,0.0002,0.0008
328.00,0.0002,0.0003,0.0010
329.00,0.0002,0.0004,0.0010
330.00,0.0006,0.0007,0.0016
331.00,0.0005,0.0010,0.0021
332.00,0.0008,0.0010,0.0024
333.00,0.0015,0.0020,0.0044
334.00,0.0009,0.0013,0.0029
335.00,0.0015,0.0022,0.0049
336.00,0.0028,0.0036,0.0080
337.00,0.0020,0.0024,0.0053
338.00,0.0008,0.0010,0.0024
339.00,0.0006,0.0008,0.0020
340.00,0.0003,0.0006,0.0011
341.00,0.0002,0.0004,0.0010
342.00,0.0003,0.0003,0.0010
343.00,0.0002,0.0002,0.0006
344.00,0.0001,0.0002,0.0004
345.00,0.0001,0.0004,0.0007
346.00,0.0002,0.0002,0.0004
347.00,0.0002,0.0001,0.0004
348.00,0.0001,0.0002,0.0003
349.00,0.0002,0.0001,0.0005
350.00,0.0001,0.0001,0.0002
351.00,0.0001,0.0001,0.0003
352.00,0.0001,0.0001,0.0003
353.00,0.0002,0.0001,0.0004
354.00,0.0001,0.0001,0.0001
355.00,0.0000,0.0001,0.0004
356.00,-0.0001,0.0002,0.0002
357.00,-0.0000,0.0003,0.0005
358.00,0.0001,0.0002,0.0005
359.00,0.0000,0.0005,0.0009
360.00,0.0001,0.0011,0.0015
361.00,0.0002,0.0009,0.0016
362.00,0.0004,0.0012,0.0019
363.00,0.0002,0.0019,0.0033
364.00,0.0003,0.0027,0.0045
365.00,0.0002,0.0017,0.0031
366.00,0.0002,0.0010,0.0015
367.00,0.0001,0.0005,0.0010
368.00,0.0000,0.0005,0.0005
369.00,0.0000,0.0002,0.0004
370.00,0.0001,0.0002,0.0005
371.00,0.0001,0.0002,0.0005
372.00,0.0001,0.0002,0.0003
373.00,0.0000,0.0002,0.0002
374.00,0.0001,0.0001,0.0001
375.00,0.0000,0.0001,0.0001
376.00,-0.0000,0.0000,0.0003
377.00,0.0001,-0.0000,0.0003
378.00,0.0003,0.0002,0.0002
379.00,0.0000,0.0001,0.0000
380.00,0.0000,0.0000,0.0003
381.00,0.0001,0.0002,0.0003
382.00,0.0000,0.0001,0.0003
383.00,0.0001,0.0002,0.0001
384.00,0.0001,0.0003,0.0004
385.00,0.0002,0.0003,0.0005
386.00,0.0002,0.0005,0.0006
387.00,0.0003,0.0008,0.0010
388.00,0.0007,0.0014,0.0014
389.00,0.0004,0.0008,0.0010
390.00,0.0004,0.0012,0.0011
391.00,0.0008,0.0017,0.0017
392.00,0.0010,0.0019,0.0018
393.00,0.0010,0.0020,0.0020
394.00,0.0003,0.0009,0.0007
395.00,0.0002,0.0005,0.0004
396.00,0.0002,0.0003,0.0002
397.00,0.0000,0.0002,0.0003
398.00,0.0001,0.0002,0.0001
399.00,0.0001,-0.0000,0.0000
400.00,0.0000,0.0001,0.0000
401.00,0.0001,0.0001,0.0001
402.00,0.0000,0.0001,0.0001
403.00,0.0000,0.0001,0.0002
404.00,0.0001,-0.0000,0.0001
405.00,0.0001,0.0001,0.0000
406.00,-0.0000,0.0000,0.0003
407.00,0.0000,0.0001,0.0001
408.00,0.0001,-0.0000,0.0002
409.00,-0.0000,0.0001,0.0002
410.00,0.0000,0.0000,0.0002
411.00,0.0000,0.0001,0.0001
412.00,0.0001,0.0000,0.0002
413.00,-0.0000,0.0000,0.0004
414.00,0.0001,0.0001,0.0008
415.00,0.0002,0.0004,0.0014
416.00,0.0004,0.0004,0.0017
417.00,0.0003,0.0003,0.0017
418.00,0.0005,0.0006,0.0023
419.00,0.0005,0.0007,0.0035
420.00,0.0006,0.0009,0.0035
421.00,0.0006,0.0008,0.0035
422.00,0.0003,0.0004,0.0018
423.00,0.0001,0.0002,0.0009
424.00,0.0002,0.0003,0.0006
425.00,0.0001,0.0001,0.0005
426.00,0.0001,0.0002,0.0005
427.00,0.0002,0.0001,0.0003
428.00,0.0001,0.0001,0.0003
429.00,0.0002,0.0000,0.0004
430.00,0.0001,0.0001,0.0001
431.00,-0.0001,-0.0000,0.0001
432.00,0.0001,0.0000,0.0001
433.00,0.0001,0.0001,0.0002
434.00,0.0002,0.0001,0.0003
435.00,0.0002,0.0000,0.0003
436.00,0.0002,0.0002,0.0003
437.00,0.0002,0.0001,0.0003
438.00,0.0002,0.0001,0.0003
439.00,0.0003,0.0002,0.0004
440.00,0.0004,0.0002,0.0004
441.00,0.0005,0.0004,0.0007
442.00,0.0009,0.0005,0.0008
443.00,0.0011,0.0008,0.0013
444.00,0.0013,0.0008,0.0016
445.00,0.0015,0.0010,0.0019
446.00,0.0015,0.0013,0.0026
447.00,0.0022,0.0017,0.0042
448.00,0.0029,0.0024,0.0055
449.00,0.0027,0.0023,0.0055
450.00,0.0011,0.0010,0.0022
451.00,0.0006,0.0005,0.0015
452.00,0.0003,0.0003,0.0007
453.00,0.0003,0.0004,0.0008
454.00,0.0003,0.0002,0.0006
455.00,0.0002,0.0001,0.0005
456.00,0.0002,0.0001,0.0004
457.00,0.0001,0.0002,0.0003
458.00,0.0002,0.0000,0.0003
459.00,0.0001,-0.0000,0.0003
460.00,0.0000,0.0000,0.0003
461.00,0.0001,0.0002,0.0004
462.00,0.0000,0.0001,0.0002
463.00,-0.0000,-0.0001,0.0002
464.00,0.0000,-0.0000,0.0004
465.00,-0.0001,0.0000,0.0004
466.00,0.0000,-0.0000,0.0001
467.00,0.0000,0.0001,0.0004
468.00,0.0001,0.0000,0.0006
469.00,0.0002,0.0003,0.0009
470.00,0.0003,0.0005,0.0018
471.00,0.0005,0.0006,0.0031
472.00,0.0003,0.0006,0.0026
473.00,0.0005,0.0008,0.0030
474.00,0.0004,0.0009,0.0029
475.00,0.0006,0.0012,0.0043
476.00,0.0006,0.0017,0.0054
477.00,0.0006,0.0016,0.0052
478.00,0.0002,0.0009,0.0028
479.00,0.0002,0.0006,0.0018
480.00,0.0001,0.0002,0.0010
481.00,-0.0000,0.0003,0.0009
482.00,-0.0000,0.0001,0.0007
483.00,0.0000,0.0001,0.0007
484.00,0.0000,0.0000,0.0004
485.00,0.0001,0.0000,0.0004
486.00,0.0001,-0.0000,0.0003
487.00,-0.0000,-0.0000,0.0002
488.00,0.0000,0.0000,0.0003
489.00,0.0000,-0.0000,0.0004
490.00,-0.0001,-0.0000,0.0002
491.00,-0.0000,0.0001,0.0003
492.00,0.0002,-0.0000,0.0004
493.00,0.0000,-0.0001,0.0003
494.00,0.0001,0.0001,0.0003
495.00,0.0001,0.0001,0.0004
496.00,0.0000,0.0001,0.0006
497.00,0.0002,0.0001,0.0005
498.00,0.0001,0.0001,0.0009
499.00,0.0003,0.0004,0.0020
500.00,0.0002,0.0004,0.0017
501.00,0.0006,0.0004,0.0017
502.00,0.0006,0.0005,0.0024
503.00,0.0006,0.0005,0.0024
504.00,0.0012,0.0010,0.0043
505.00,0.0012,0.0010,0.0042
506.00,0.0004,0.0004,0.0017
507.00,0.0002,0.0003,0.0009
508.00,0.0003,0.0000,0.0006
509.00,0.0001,0.0002,0.0005
510.00,0.0000,-0.0000,0.0005
511.00,-0.0000,-0.0000,0.0004
512.00,0.0000,-0.0000,0.0002
513.00,0.0000,0.0001,0.0002
514.00,-0.0000,-0.0000,0.0001
515.00,-0.0000,-0.0001,0.0000
516.00,0.0001,0.0001,0.0002
517.00,0.0001,-0.0000,0.0002
518.00,-0.0000,-0.0000,0.0002
519.00,0.0001,0.0000,0.0001
520.00,0.0000,0.0000,0.0002
521.00,0.0001,-0.0000,0.0002
522.00,-0.0000,0.0000,0.0003
523.00,0.0001,0.0000,0.0003
524.00,0.0000,0.0001,0.0003
525.00,0.0004,0.0001,0.0007
526.00,0.0005,0.0003,0.0011
527.00,0.0004,0.0003,0.0009
528.00,0.0005,0.0004,0.0013
529.00,0.0005,0.0002,0.0010
530.00,0.0009,0.0005,0.0016
531.00,0.0006,0.0004,0.0018
532.00,0.0018,0.0011,0.0029
533.00,0.0016,0.0008,0.0026
534.00,0.0006,0.0004,0.0012
535.00,0.0005,0.0002,0.0009
536.00,0.0003,0.0002,0.0006
537.00,0.0002,0.0001,0.0003
538.00,0.0001,0.0000,0.0002
539.00,0.0002,0.0000,0.0002
540.00,0.0000,0.0002,0.0001
541.00,0.0001,0.0000,0.0003
542.00,0.0001,-0.0000,0.0001
543.00,0.0000,0.0001,0.0001
544.00,-0.0000,0.0000,0.0000
545.00,0.0002,-0.0000,0.0001
546.00,0.0001,-0.0000,0.0001
547.00,-0.0000,0.0000,0.0002
548.00,0.0000,0.0000,0.0001
549.00,0.0001,-0.0000,0.0002
550.00,0.0002,-0.0001,0.0000
551.00,0.0001,0.0000,0.0001
552.00,0.0002,-0.0000,0.0004
553.00,0.0002,0.0001,0.0004
554.00,0.0005,0.0001,0.0011
555.00,0.0003,0.0001,0.0007
556.00,0.0005,0.0001,0.0013
557.00,0.0003,-0.0000,0.0008
558.00,0.0005,0.0001,0.0012
559.00,0.0007,0.0002,0.0014
560.00,0.0010,0.0003,0.0026
561.00,0.0012,0.0004,0.0022
562.00,0.0004,0.0001,0.0009
563.00,0.0002,-0.0000,0.0003
564.00,0.0001,-0.0001,0.0002
565.00,0.0000,-0.0000,0.0002
566.00,0.0001,-0.0000,0.0002
567.00,0.0001,0.0000,0.0002
568.00,0.0001,0.0000,0.0002
569.00,0.0001,0.0001,0.0002
570.00,0.0000,-0.0000,0.0000
571.00,0.0000,-0.0001,0.0002
572.00,-0.0000,0.0001,0.0002
573.00,0.0001,0.0001,0.0001
574.00,0.0001,-0.0000,0.0002
575.00,0.0001,0.0001,-0.0000
576.00,0.0001,-0.0000,-0.0000
577.00,0.0002,-0.0000,-0.0000
578.00,0.0001,0.0001,-0.0000
579.00,0.0000,0.0001,0.0002
580.00,0.0001,0.0000,0.0001
581.00,0.0002,0.0002,-0.0001
582.00,0.0002,0.0001,0.0001
583.00,0.0004,0.0001,0.0001
584.00,0.0002,0.0001,0.0000
585.00,0.0003,0.0001,0.0000
586.00,0.0004,0.0002,0.0001
587.00,0.0005,0.0002,0.0000
588.00,0.0008,0.0004,0.0002
589.00,0.0008,0.0003,0.0001
590.00,0.0004,0.0001,0.0000
591.00,0.0001,-0.0000,0.0001
592.00,0.0000,0.0000,0.0000
593.00,0.0001,-0.0001,0.0001
594.00,0.0001,-0.0001,-0.0001
595.00,0.0000,-0.0001,0.0001
596.00,0.0000,-0.0001,0.0001
597.00,-0.0001,0.0001,-0.0001
598.00,0.0000,-0.0001,0.0000
599.00,0.0000,-0.0000,-0.0000
600.00,-0.0001,0.0001,-0.0000
601.00,0.0001,0.0000,0.0001
602.00,-0.0001,0.0001,0.0000
603.00,-0.0001,0.0000,0.0001
604.00,0.0000,-0.0000,0.0001
605.00,0.0001,-0.0000,0.0001
606.00,-0.0000,0.0000,0.0001
607.00,0.0001,0.0001,0.0000
608.00,0.0001,-0.0000,0.0001
609.00,0.0002,-0.0000,0.0001
610.00,0.0002,0.0000,0.0000
611.00,0.0001,0.0002,-0.0000
612.00,0.0000,0.0000,0.0002
613.00,0.0001,-0.0001,-0.0000
614.00,0.0002,0.0001,0.0001
615.00,0.0003,0.0002,0.0001
616.00,0.0004,0.0002,0.0000
617.00,0.0003,0.0001,0.0001
618.00,0.0002,0.0001,0.0000
619.00,0.0000,-0.0000,0.0001
620.00,-0.0000,-0.0000,0.0001
621.00,0.0000,0.0000,-0.0000
622.00,0.0000,-0.0001,0.0001
623.00,-0.0000,0.0000,0.0000
624.00,0.0000,-0.0000,-0.0000
625.00,0.0001,0.0001,0.0001
626.00,0.0001,0.0001,0.0000
627.00,0.0000,0.0001,-0.0001
628.00,-0.0000,-0.0001,-0.0001
629.00,0.0000,-0.0000,0.0001
630.00,0.0000,-0.0000,0.0001
631.00,0.0001,0.0001,0.0001
632.00,0.0001,-0.0001,0.0001
633.00,-0.0001,-0.0000,-0.0001
634.00,0.0001,-0.0000,0.0001
635.00,0.0001,0.0001,0.0001
636.00,0.0000,0.0000,-0.0000
637.00,0.0002,0.0000,0.0000
638.00,0.0002,0.0000,-0.0001
639.00,0.0000,0.0000,-0.0001
640.00,0.0001,-0.0001,0.0000
641.00,0.0000,0.0001,0.0000
642.00,0.0001,0.0000,0.0001
643.00,0.0001,0.0001,0.0000
644.00,0.0003,0.0001,0.0001
645.00,0.0003,0.0001,0.0002
646.00,0.0002,0.0001,0.0002
647.00,0.0001,0.0001,-0.0000
648.00,0.0001,-0.0000,-0.0001
649.00,0.0000,-0.0000,-0.0001
650.00,-0.0000,0.0000,0.0001
651.00,0.0001,-0.0000,-0.0001
652.00,0.0001,-0.0001,0.0001
653.00,0.0000,0.0000,-0.0001
654.00,0.0001,-0.0000,0.0001
655.00,0.0001,-0.0000,0.0001
656.00,-0.0000,-0.0000,0.0001
657.00,-0.0000,0.0001,0.0000
658.00,0.0000,0.0001,0.0001
659.00,0.0000,0.0001,-0.0000
660.00,0.0001,-0.0000,-0.0001
661.00,0.0001,-0.0000,-0.0001
662.00,0.0001,-0.0000,-0.0000
663.00,0.0000,0.0001,0.0001
664.00,0.0002,-0.0000,0.0001
665.00,0.0003,0.0001,0.0002
666.00,0.0003,0.0000,0.0002
667.00,0.0002,0.0000,-0.0001
668.00,0.0003,0.0001,0.0001
669.00,0.0005,0.0002,0.0001
670.00,0.0004,0.0003,0.0001
671.00,0.0005,0.0002,0.0001
672.00,0.0008,0.0003,0.0001
673.00,0.0007,0.0004,0.0001
674.00,0.0006,0.0002,0.0002
675.00,0.0002,0.0002,0.0001
676.00,0.0001,0.0000,0.0001
677.00,0.0000,0.0001,0.0001
678.00,0.0001,-0.0000,0.0001
679.00,-0.0000,-0.0001,-0.0001
680.00,0.0001,-0.0000,0.0001
681.00,0.0000,-0.0000,-0.0000
682.00,0.0001,0.0000,0.0000
683.00,0.0002,-0.0001,0.0001
684.00,-0.0001,0.0000,0.0001
685.00,0.0001,0.0000,0.0001
686.00,0.0001,0.0001,0.0001
687.00,0.0000,-0.0001,0.0001
688.00,-0.0001,-0.0001,-0.0000
689.00,0.0000,-0.0000,0.0001
690.00,0.0001,0.0001,0.0001
691.00,0.0001,0.0000,0.0001
692.00,-0.0000,-0.0000,0.0001
693.00,0.0001,0.0000,0.0002
694.00,0.0002,-0.0000,0.0000
695.00,0.0001,0.0000,0.0002
696.00,-0.0000,-0.0000,0.0001
697.00,0.0001,0.0000,0.0001
698.00,0.0001,0.0001,0.0001
699.00,0.0002,-0.0000,0.0000
700.00,0.0003,0.0001,0.0002
701.00,0.0003,0.0001,0.0001
702.00,0.0002,-0.0000,0.0001
703.00,0.0001,-0.0000,-0.0000
704.00,0.0000,0.0000,0.0000
705.00,0.0000,0.0000,0.0002
706.00,0.0001,0.0001,-0.0000
707.00,0.0000,-0.0000,0.0001
708.00,0.0000,0.0000,-0.0000
709.00,0.0000,0.0001,-0.0000
710.00,-0.0000,0.0000,-0.0000
711.00,0.0000,0.0001,-0.0001
712.00,-0.0001,-0.0001,-0.0000
713.00,-0.0001,0.0000,-0.0001
714.00,0.0000,0.0000,-0.0000
715.00,-0.0000,0.0000,-0.0001
716.00,0.0000,0.0000,-0.0000
717.00,-0.0001,-0.0000,-0.0001
718.00,0.0001,-0.0000,0.0001
719.00,-0.0001,0.0000,0.0000
720.00,0.0001,0.0000,0.0001
721.00,0.0000,-0.0000,-0.0000
722.00,0.0000,-0.0000,0.0001
723.00,-0.0001,0.0000,0.0001
