f,x,y,z
227.00,0.0012,0.0003,0.0008
228.00,0.0007,0.0000,0.0006
229.00,0.0005,0.0000,0.0005
230.00,0.0003,0.0002,0.0005
231.00,0.0004,0.0001,0.0001
232.00,0.0002,-0.0000,0.0002
233.00,0.0002,-0.0000,0.0003
234.00,0.0002,-0.0001,0.0003
235.00,0.0002,0.0000,0.0001
236.00,0.0003,-0.0000,0.0004
237.00,0.0003,-0.0000,0.0003
238.00,0.0002,0.0000,0.0003
239.00,0.0002,0.0001,0.0004
240.00,0.0003,0.0001,0.0002
241.00,0.0001,0.0000,0.0004
242.00,0.0003,0.0001,0.0004
243.00,0.0002,0.0001,0.0005
244.00,0.0003,0.0001,0.0004
245.00,0.0004,0.0002,0.0009
246.00,0.0010,0.0003,0.0013
247.00,0.0015,0.0005,0.0023
248.00,0.0014,0.0004,0.0023
249.00,0.0025,0.0009,0.0043
250.00,0.0034,0.0011,0.0065
251.00,0.0027,0.0010,0.0060
252.00,0.0010,0.0001,0.0025
253.00,0.0006,0.0001,0.0015
254.00,0.0004,-0.0000,0.0009
255.00,0.0003,0.0001,0.0008
256.00,0.0003,0.0000,0.0005
257.00,0.0002,0.0001,0.0005
258.00,0.0001,0.0001,0.0004
259.00,0.0002,0.0001,0.0003
260.00,0.0003,-0.0000,0.0003
261.00,0.0001,0.0002,0.0003
262.00,0.0002,0.0000,0.0004
263.00,0.0002,0.0000,0.0005
264.00,0.0001,-0.0000,0.0003
265.00,0.0002,-0.0000,0.0003
266.00,0.0002,0.0000,0.0003
267.00,0.0001,0.0001,0.0003
268.00,0.0001,-0.0000,0.0004
269.00,0.0002,0.0000,0.0002
270.00,0.0001,0.0001,0.0004
271.00,0.0002,0.0001,0.0006
272.00,0.0002,0.0002,0.0009
273.00,0.0003,0.0001,0.0012
274.00,0.0005,0.0004,0.0019
275.00,0.0007,0.0003,0.0022
276.00,0.0009,0.0004,0.0022
277.00,0.0014,0.0008,0.0036
278.00,0.0017,0.0010,0.0046
279.00,0.0017,0.0008,0.0043
280.00,0.0009,0.0001,0.0019
281.00,0.0005,0.0000,0.0010
282.00,0.0004,0.0001,0.0008
283.00,0.0003,0.0000,0.0006
284.00,0.0004,0.0000,0.0006
285.00,0.0003,0.0001,0.0004
286.00,0.0003,-0.0000,0.0003
287.00,0.0004,-0.0000,0.0005
288.00,0.0002,0.0000,0.0005
289.00,0.0003,0.0001,0.0006
290.00,0.0004,0.0001,0.0008
291.00,0.0004,0.0001,0.0010
292.00,0.0006,0.0000,0.0009
293.00,0.0006,0.0001,0.0008
294.00,0.0005,-0.0000,0.0009
295.00,0.0004,0.0000,0.0007
296.00,0.0004,0.0002,0.0007
297.00,0.0007,0.0000,0.0010
298.00,0.0007,0.0000,0.0012
299.00,0.0012,0.0004,0.0021
300.00,0.0020,0.0004,0.0030
301.00,0.0028,0.0007,0.0044
302.00,0.0045,0.0014,0.0069
303.00,0.0056,0.0017,0.0083
304.00,0.0068,0.0021,0.0102
305.00,0.0096,0.0027,0.0139
306.00,0.0107,0.0031,0.0157
307.00,0.0083,0.0024,0.0119
308.00,0.0031,0.0008,0.0044
309.00,0.0025,0.0005,0.0038
310.00,0.0017,0.0003,0.0026
311.00,0.0016,0.0003,0.0021
312.00,0.0012,0.0003,0.0019
313.00,0.0010,0.0002,0.0015
314.00,0.0007,0.0001,0.0009
315.00,0.0007,0.0002,0.0009
316.00,0.0005,0.0001,0.0007
317.00,0.0003,0.0002,0.0007
318.00,0.0005,0.0000,0.0006
319.00,0.0006,0.0001,0.0005
320.00,0.0004,0.0001,0.0007
321.00,0.0006,0.0001,0.0006
322.00,0.0005,0.0001,0.0007
323.00,0.0004,0.0002,0.0005
324.00,0.0005,0.0000,0.0005
325.00,0.0004,-0.0000,0.0007
326.00,0.0005,0.0003,0.0007
327.00,0.0008,0.0003,0.0010
328.00,0.0013,0.0004,0.0015
329.00,0.0018,0.0006,0.0020
330.00,0.0022,0.0009,0.0024
331.00,0.0019,0.0007,0.0019
332.00,0.0032,0.0011,0.0032
333.00,0.0041,0.0015,0.0043
334.00,0.0049,0.0017,0.0048
335.00,0.0034,0.0013,0.0032
336.00,0.0016,0.0006,0.0016
337.00,0.0012,0.0004,0.0010
338.00,0.0007,0.0001,0.0006
339.00,0.0006,0.0001,0.0007
340.00,0.0004,0.0002,0.0006
341.00,0.0003,0.0001,0.0004
342.00,0.0003,0.0000,0.0002
343.00,0.0003,-0.0000,0.0003
344.00,0.0002,-0.0001,0.0001
345.00,0.0001,0.0000,0.0002
346.00,0.0001,0.0001,0.0002
347.00,0.0002,-0.0000,0.0002
348.00,0.0002,-0.0000,0.0002
349.00,0.0002,-0.0000,0.0003
350.00,0.0002,0.0001,0.0001
351.00,0.0002,0.0002,0.0002
352.00,0.0001,0.0001,0.0001
353.00,0.0002,-0.0000,0.0003
354.00,0.0001,0.0001,0.0006
355.00,0.0002,0.0001,0.0003
356.00,0.0002,0.0001,0.0004
357.00,0.0004,0.0003,0.0007
358.00,0.0004,0.0005,0.0005
359.00,0.0004,0.0002,0.0004
360.00,0.0004,0.0006,0.0008
361.00,0.0004,0.0005,0.0015
362.00,0.0003,0.0006,0.0012
363.00,0.0005,0.0008,0.0015
364.00,0.0002,0.0002,0.0005
365.00,0.0000,0.0001,0.0003
366.00,0.0001,0.0001,0.0004
367.00,0.0001,0.0001,0.0003
368.00,0.0000,0.0001,0.0003
369.00,0.0002,0.0000,0.0003
370.00,0.0000,-0.0000,0.0003
371.00,0.0002,0.0002,0.0002
372.00,0.0001,0.0000,0.0002
373.00,0.0001,0.0000,0.0001
374.00,0.0000,0.0000,0.0001
375.00,0.0001,0.0001,0.0002
376.00,0.0000,0.0001,0.0003
377.00,0.0001,0.0000,0.0002
378.00,0.0000,0.0001,0.0002
379.00,0.0000,0.0001,0.0001
380.00,0.0000,0.0001,0.0003
381.00,0.0002,0.0001,0.0005
382.00,0.0002,0.0003,0.0006
383.00,0.0001,0.0003,0.0006
384.00,0.0004,0.0007,0.0012
385.00,0.0006,0.0010,0.0018
386.00,0.0004,0.0009,0.0015
387.00,0.0007,0.0015,0.0023
388.00,0.0012,0.0019,0.0030
389.00,0.0016,0.0023,0.0033
390.00,0.0019,0.0023,0.0032
391.00,0.0015,0.0018,0.0021
392.00,0.0007,0.0009,0.0009
393.00,0.0004,0.0004,0.0005
394.00,0.0004,0.0004,0.0004
395.00,0.0002,0.0003,0.0005
396.00,0.0002,0.0002,0.0004
397.00,0.0002,0.0002,0.0004
398.00,0.0002,0.0001,0.0003
399.00,0.0002,0.0001,0.0003
400.00,0.0001,0.0001,0.0003
401.00,0.0001,0.0001,0.0003
402.00,0.0002,0.0001,0.0001
403.00,0.0001,0.0000,0.0002
404.00,0.0000,0.0000,0.0001
405.00,0.0001,-0.0000,0.0002
406.00,0.0000,0.0000,0.0002
407.00,0.0001,0.0001,0.0004
408.00,0.0001,0.0001,0.0005
409.00,0.0001,0.0001,0.0006
410.00,0.0003,0.0001,0.0008
411.00,0.0004,0.0002,0.0011
412.00,0.0006,0.0002,0.0020
413.00,0.0004,0.0001,0.0016
414.00,0.0004,0.0001,0.0020
415.00,0.0006,0.0002,0.0030
416.00,0.0006,0.0001,0.0031
417.00,0.0010,0.0004,0.0040
418.00,0.0012,0.0004,0.0048
419.00,0.0008,0.0002,0.0038
420.00,0.0004,-0.0000,0.0016
421.00,0.0002,0.0002,0.0013
422.00,0.0001,-0.0000,0.0010
423.00,0.0001,-0.0001,0.0008
424.00,0.0002,-0.0000,0.0006
425.00,-0.0000,0.0001,0.0006
426.00,0.0002,-0.0000,0.0003
427.00,0.0001,0.0000,0.0004
428.00,0.0002,-0.0000,0.0005
429.00,0.0000,0.0001,0.0006
430.00,0.0001,0.0000,0.0003
431.00,0.0001,-0.0000,0.0004
432.00,0.0001,-0.0001,0.0005
433.00,0.0001,0.0000,0.0005
434.00,0.0001,0.0000,0.0004
435.00,0.0001,-0.0000,0.0006
436.00,0.0003,-0.0000,0.0003
437.00,0.0002,0.0001,0.0008
438.00,0.0005,0.0002,0.0015
439.00,0.0008,0.0002,0.0018
440.00,0.0009,0.0002,0.0015
441.00,0.0008,0.0001,0.0017
442.00,0.0014,0.0002,0.0019
443.00,0.0019,0.0004,0.0028
444.00,0.0024,0.0005,0.0034
445.00,0.0036,0.0007,0.0057
446.00,0.0039,0.0008,0.0067
447.00,0.0021,0.0004,0.0040
448.00,0.0011,0.0001,0.0022
449.00,0.0009,0.0000,0.0014
450.00,0.0007,0.0001,0.0017
451.00,0.0003,-0.0000,0.0008
452.00,0.0004,0.0001,0.0008
453.00,0.0001,-0.0001,0.0006
454.00,0.0001,-0.0001,0.0006
455.00,0.0001,0.0001,0.0003
456.00,0.0002,-0.0001,0.0006
457.00,0.0002,0.0001,0.0005
458.00,0.0002,-0.0000,0.0006
459.00,0.0001,0.0000,0.0005
460.00,0.0001,-0.0000,0.0008
461.00,0.0001,0.0000,0.0007
462.00,0.0002,0.0001,0.0009
463.00,0.0000,0.0001,0.0008
464.00,0.0003,0.0000,0.0012
465.00,0.0003,0.0000,0.0019
466.00,0.0007,0.0001,0.0023
467.00,0.0008,0.0001,0.0030
468.00,0.0007,0.0001,0.0026
469.00,0.0006,0.0001,0.0022
470.00,0.0010,-0.0000,0.0032
471.00,0.0013,0.0001,0.0039
472.00,0.0016,0.0001,0.0055
473.00,0.0022,0.0001,0.0066
474.00,0.0021,0.0000,0.0064
475.00,0.0013,0.0001,0.0037
476.00,0.0006,0.0000,0.0020
477.00,0.0003,0.0002,0.0014
478.00,0.0002,0.0000,0.0012
479.00,0.0003,-0.0000,0.0008
480.00,0.0003,-0.0000,0.0011
481.00,0.0000,0.0001,0.0004
482.00,0.0001,-0.0000,0.0005
483.00,0.0001,-0.0000,0.0005
484.00,0.0001,-0.0000,0.0004
485.00,0.0001,-0.0000,0.0003
486.00,0.0001,0.0001,0.0005
487.00,-0.0000,-0.0000,0.0004
488.00,-0.0001,-0.0000,0.0005
489.00,0.0001,0.0001,0.0004
490.00,0.0001,-0.0000,0.0004
491.00,0.0001,0.0000,0.0005
492.00,0.0000,-0.0000,0.0009
493.00,0.0004,0.0000,0.0012
494.00,0.0004,0.0002,0.0014
495.00,0.0003,0.0001,0.0012
496.00,0.0003,0.0001,0.0014
497.00,0.0004,0.0001,0.0014
498.00,0.0004,0.0003,0.0024
499.00,0.0008,0.0005,0.0034
500.00,0.0007,0.0004,0.0034
501.00,0.0012,0.0007,0.0051
502.00,0.0010,0.0005,0.0034
503.00,0.0004,0.0003,0.0022
504.00,0.0002,0.0001,0.0011
505.00,0.0001,0.0001,0.0006
506.00,0.0000,0.0001,0.0007
507.00,0.0001,0.0001,0.0006
508.00,0.0001,-0.0000,0.0004
509.00,0.0002,0.0002,0.0003
510.00,0.0001,0.0001,0.0004
511.00,0.0001,0.0001,0.0002
512.00,0.0000,0.0000,0.0002
513.00,0.0000,0.0001,0.0002
514.00,0.0001,0.0000,0.0003
515.00,0.0001,0.0000,0.0002
516.00,0.0001,0.0000,0.0003
517.00,0.0001,-0.0000,0.0001
518.00,0.0001,-0.0000,0.0001
519.00,0.0000,-0.0001,0.0005
520.00,0.0002,0.0001,0.0010
521.00,0.0004,0.0001,0.0011
522.00,0.0002,0.0002,0.0009
523.00,0.0004,0.0000,0.0008
524.00,0.0004,0.0001,0.0008
525.00,0.0007,0.0002,0.0013
526.00,0.0010,0.0002,0.0016
527.00,0.0013,0.0003,0.0022
528.00,0.0013,0.0004,0.0026
529.00,0.0015,0.0004,0.0024
530.00,0.0014,0.0003,0.0023
531.00,0.0005,-0.0000,0.0009
532.00,0.0002,0.0001,0.0008
533.00,0.0001,0.0001,0.0007
534.00,0.0002,0.0001,0.0006
535.00,0.0001,0.0002,0.0007
536.00,0.0000,0.0002,0.0004
537.00,0.0000,-0.0001,0.0003
538.00,0.0002,-0.0000,0.0004
539.00,-0.0000,-0.0000,0.0003
540.00,-0.0000,-0.0001,0.0005
541.00,-0.0000,-0.0000,0.0003
542.00,0.0001,-0.0000,0.0003
543.00,0.0001,0.0001,0.0005
544.00,0.0001,-0.0000,0.0002
545.00,-0.0000,-0.0000,0.0002
546.00,0.0002,0.0001,0.0005
547.00,0.0003,0.0000,0.0003
548.00,0.0006,-0.0000,0.0006
549.00,0.0003,0.0002,0.0007
550.00,0.0004,0.0001,0.0007
551.00,0.0004,0.0000,0.0003
552.00,0.0005,0.0001,0.0003
553.00,0.0006,0.0000,0.0010
554.00,0.0010,0.0001,0.0013
555.00,0.0009,0.0000,0.0010
556.00,0.0016,0.0001,0.0015
557.00,0.0009,0.0001,0.0011
558.00,0.0012,0.0001,0.0012
559.00,0.0005,-0.0001,0.0004
560.00,0.0004,0.0000,0.0005
561.00,0.0001,-0.0000,0.0002
562.00,0.0001,0.0002,0.0004
563.00,0.0000,0.0001,0.0002
564.00,0.0001,0.0001,0.0003
565.00,0.0001,0.0000,0.0002
566.00,0.0000,-0.0000,0.0002
567.00,-0.0000,0.0000,0.0001
568.00,0.0001,-0.0000,0.0003
569.00,0.0001,-0.0000,0.0003
570.00,0.0000,-0.0001,-0.0001
571.00,0.0000,-0.0000,0.0001
572.00,-0.0000,-0.0000,0.0001
573.00,-0.0000,-0.0001,0.0001
574.00,0.0002,0.0001,0.0002
575.00,0.0001,0.0001,0.0002
576.00,0.0002,-0.0000,0.0001
577.00,0.0001,0.0000,0.0002
578.00,0.0003,0.0000,0.0002
579.00,0.0001,0.0001,0.0004
580.00,0.0003,0.0000,0.0001
581.00,0.0003,0.0001,0.0002
582.00,0.0005,0.0001,0.0004
583.00,0.0002,0.0000,0.0003
584.00,0.0006,0.0002,0.0003
585.00,0.0004,0.0000,0.0002
586.00,0.0006,0.0001,0.0002
587.00,0.0001,-0.0000,0.0000
588.00,0.0001,0.0000,0.0001
589.00,0.0000,-0.0000,0.0002
590.00,-0.0001,0.0000,0.0003
591.00,0.0001,0.0000,0.0001
592.00,0.0001,-0.0001,0.0001
593.00,0.0001,-0.0001,0.0001
594.00,0.0001,-0.0000,0.0001
595.00,0.0000,-0.0001,-0.0000
596.00,-0.0000,0.0000,0.0001
597.00,-0.0000,0.0001,0.0001
598.00,0.0001,-0.0000,0.0001
599.00,0.0001,-0.0000,0.0001
600.00,-0.0001,-0.0000,-0.0000
601.00,0.0001,0.0000,0.0001
602.00,0.0000,0.0000,0.0001
603.00,0.0001,-0.0000,0.0001
604.00,0.0001,-0.0000,0.0002
605.00,0.0001,0.0000,0.0002
606.00,0.0002,-0.0000,0.0003
607.00,0.0001,0.0000,0.0001
608.00,0.0002,-0.0000,0.0003
609.00,0.0004,0.0000,0.0001
610.00,0.0002,0.0001,0.0002
611.00,0.0004,0.0001,-0.0001
612.00,0.0004,0.0002,0.0000
613.00,0.0003,0.0001,-0.0000
614.00,0.0003,0.0001,0.0001
615.00,0.0002,0.0001,0.0002
616.00,-0.0000,0.0001,-0.0000
617.00,0.0000,0.0000,0.0000
618.00,0.0000,0.0000,0.0000
619.00,-0.0001,0.0000,0.0001
620.00,0.0000,-0.0000,0.0000
621.00,0.0000,0.0001,-0.0000
622.00,0.0000,0.0000,0.0002
623.00,-0.0001,-0.0001,0.0001
624.00,-0.0000,0.0001,-0.0001
625.00,0.0001,0.0000,0.0001
626.00,-0.0000,0.0001,0.0001
627.00,-0.0000,0.0001,-0.0001
628.00,0.0001,0.0000,0.0000
629.00,-0.0001,-0.0000,0.0001
630.00,-0.0001,-0.0001,-0.0000
631.00,0.0000,0.0000,0.0001
632.00,0.0000,0.0000,0.0001
633.00,0.0001,0.0000,0.0000
634.00,0.0001,-0.0000,-0.0000
635.00,-0.0000,-0.0000,0.0001
636.00,0.0000,-0.0000,0.0000
637.00,0.0001,0.0001,0.0000
638.00,0.0000,-0.0000,-0.0001
639.00,0.0001,0.0001,0.0001
640.00,0.0002,0.0001,0.0000
641.00,0.0002,0.0001,-0.0000
642.00,0.0001,0.0002,0.0000
643.00,0.0001,0.0001,0.0001
644.00,-0.0001,0.0000,-0.0000
645.00,0.0002,-0.0000,0.0003
646.00,0.0001,0.0000,0.0000
647.00,0.0001,0.0000,-0.0001
648.00,-0.0000,-0.0000,-0.0000
649.00,-0.0001,0.0001,-0.0001
650.00,-0.0000,-0.0001,0.0001
651.00,0.0000,-0.0001,0.0001
652.00,-0.0001,-0.0001,0.0001
653.00,-0.0000,-0.0001,-0.0000
654.00,0.0000,0.0001,0.0000
655.00,0.0001,-0.0001,0.0001
656.00,0.0000,0.0000,-0.0000
657.00,0.0002,-0.0000,0.0001
658.00,0.0002,0.0000,0.0001
659.00,0.0004,0.0000,-0.0000
660.00,0.0003,-0.0000,0.0001
661.00,0.0002,0.0000,0.0003
662.00,0.0002,0.0001,0.0001
663.00,0.0003,0.0000,0.0002
664.00,0.0005,0.0000,0.0001
665.00,0.0006,0.0002,0.0002
666.00,0.0008,0.0001,0.0003
667.00,0.0014,0.0001,0.0001
668.00,0.0010,0.0001,0.0002
669.00,0.0011,0.0000,0.0002
670.00,0.0011,0.0000,0.0002
671.00,0.0004,0.0000,0.0001
672.00,0.0002,-0.0001,-0.0000
673.00,0.0001,-0.0000,0.0000
674.00,0.0003,0.0001,0.0002
675.00,0.0001,0.0001,0.0000
676.00,0.0001,0.0001,0.0000
677.00,0.0001,-0.0000,-0.0000
678.00,0.0001,0.0001,0.0001
679.00,0.0001,-0.0001,0.0002
680.00,0.0000,0.0000,0.0001
681.00,0.0002,-0.0000,-0.0000
682.00,0.0001,-0.0000,0.0000
683.00,0.0001,-0.0000,0.0000
684.00,0.0002,-0.0000,0.0001
685.00,0.0001,0.0000,-0.0001
686.00,0.0002,0.0000,0.0001
687.00,0.0001,0.0001,0.0000
688.00,0.0001,-0.0000,0.0000
689.00,0.0000,0.0001,0.0002
690.00,0.0001,0.0001,-0.0000
691.00,0.0002,-0.0001,0.0001
692.00,0.0002,-0.0000,0.0002
693.00,0.0002,0.0001,0.0001
694.00,0.0002,0.0001,0.0003
695.00,0.0002,0.0001,0.0004
696.00,0.0004,0.0001,0.0004
697.00,0.0003,0.0001,0.0004
698.00,0.0003,0.0001,0.0005
699.00,0.0002,0.0001,0.0002
700.00,0.0001,-0.0001,0.0002
701.00,0.0001,0.0001,0.0001
702.00,0.0001,-0.0001,0.0001
703.00,0.0001,-0.0000,0.0001
704.00,-0.0000,-0.0000,-0.0001
705.00,0.0000,-0.0000,-0.0000
706.00,-0.0001,-0.0002,-0.0000
707.00,0.0000,0.0000,-0.0000
708.00,0.0000,-0.0000,0.0000
709.00,-0.0001,0.0000,-0.0000
710.00,-0.0000,0.0000,0.0001
711.00,-0.0000,0.0001,0.0000
712.00,0.0001,-0.0001,0.0002
713.00,-0.0000,0.0000,0.0003
714.00,0.0001,0.0000,0.0002
715.00,-0.0000,0.0000,0.0001
716.00,0.0001,-0.0000,0.0001
717.00,0.0001,-0.0001,0.0001
718.00,0.0000,0.0001,-0.0000
719.00,0.0001,0.0000,0.0001
720.00,0.0001,0.0000,0.0002
721.00,0.0002,0.0000,0.0003
722.00,0.0001,0.0000,0.0003
723.00,0.0004,0.0001,0.0004
724.00,0.0005,0.0002,0.0003
