f,x,y,z
365.00,0.0001,0.0000,0.0001
366.00,0.0001,0.0001,0.0002
367.00,0.0001,0.0001,0.0003
368.00,0.0001,0.0001,0.0003
369.00,0.0000,0.0002,0.0003
370.00,0.0000,0.0006,0.0007
371.00,0.0001,0.0017,0.0023
372.00,0.0000,0.0025,0.0032
373.00,0.0000,0.0021,0.0030
374.00,0.0000,0.0006,0.0010
375.00,0.0000,0.0002,0.0003
376.00,-0.0000,0.0002,0.0005
377.00,0.0001,0.0001,0.0001
378.00,-0.0000,0.0000,0.0003
379.00,0.0000,0.0001,0.0001
380.00,0.0001,0.0000,0.0002
381.00,0.0001,0.0000,0.0001
382.00,0.0000,0.0001,0.0001
383.00,-0.0000,0.0001,0.0001
384.00,0.0000,-0.0000,-0.0000
385.00,-0.0000,-0.0000,0.0001
386.00,0.0000,-0.0000,0.0000
387.00,0.0002,-0.0000,0.0001
388.00,0.0001,0.0000,0.0001
389.00,0.0000,0.0000,0.0001
390.00,0.0001,0.0001,0.0001
391.00,0.0001,-0.0001,0.0001
392.00,0.0000,-0.0000,0.0001
393.00,0.0001,-0.0000,0.0001
394.00,-0.0000,0.0000,0.0002
395.00,0.0000,0.0001,0.0001
396.00,0.0001,0.0001,0.0001
397.00,0.0001,0.0001,0.0002
398.00,0.0001,0.0002,0.0004
399.00,0.0001,0.0005,0.0008
400.00,0.0008,0.0012,0.0018
401.00,0.0008,0.0015,0.0020
402.00,0.0004,0.0005,0.0012
403.00,0.0002,0.0003,0.0007
404.00,0.0001,0.0002,0.0003
405.00,0.0000,-0.0000,0.0003
406.00,0.0001,0.0000,0.0002
407.00,0.0001,0.0000,0.0002
408.00,-0.0000,0.0000,0.0004
409.00,0.0001,0.0001,-0.0000
410.00,-0.0000,0.0000,0.0001
411.00,0.0001,0.0000,0.0002
412.00,0.0000,-0.0000,0.0002
413.00,0.0000,-0.0000,0.0001
414.00,-0.0000,0.0000,0.0002
415.00,0.0000,-0.0000,0.0003
416.00,0.0000,0.0001,0.0001
417.00,0.0000,0.0000,0.0003
418.00,-0.0000,0.0001,0.0004
419.00,0.0000,-0.0001,0.0003
420.00,0.0001,-0.0000,0.0002
421.00,0.0002,0.0000,0.0003
422.00,0.0000,-0.0000,0.0003
423.00,0.0001,0.0002,0.0003
424.00,0.0001,0.0000,0.0006
425.00,0.0002,0.0000,0.0007
426.00,0.0000,0.0002,0.0011
427.00,0.0003,0.0002,0.0019
428.00,0.0009,0.0006,0.0053
429.00,0.0011,0.0009,0.0057
430.00,0.0015,0.0012,0.0078
431.00,0.0003,0.0002,0.0026
432.00,0.0002,0.0000,0.0012
433.00,0.0001,0.0001,0.0010
434.00,0.0001,0.0001,0.0008
435.00,0.0001,-0.0000,0.0008
436.00,0.0001,0.0001,0.0005
437.00,0.0001,0.0001,0.0006
438.00,0.0000,-0.0000,0.0004
439.00,0.0001,0.0000,0.0003
440.00,0.0001,0.0000,0.0002
441.00,0.0001,-0.0000,0.0006
442.00,0.0001,-0.0000,0.0003
443.00,0.0001,0.0001,0.0005
444.00,0.0002,0.0001,0.0007
445.00,0.0003,0.0000,0.0006
446.00,0.0001,0.0002,0.0006
447.00,0.0001,0.0001,0.0005
448.00,0.0001,0.0001,0.0005
449.00,0.0001,0.0001,0.0006
450.00,0.0003,0.0001,0.0008
451.00,0.0005,0.0002,0.0011
452.00,0.0004,0.0001,0.0009
453.00,0.0007,0.0003,0.0016
454.00,0.0009,0.0003,0.0021
455.00,0.0013,0.0004,0.0029
456.00,0.0022,0.0010,0.0048
457.00,0.0044,0.0022,0.0091
458.00,0.0059,0.0026,0.0116
459.00,0.0041,0.0019,0.0085
460.00,0.0021,0.0007,0.0043
461.00,0.0010,0.0006,0.0027
462.00,0.0006,0.0002,0.0018
463.00,0.0008,0.0002,0.0016
464.00,0.0005,0.0002,0.0011
465.00,0.0003,0.0002,0.0009
466.00,0.0004,0.0003,0.0009
467.00,0.0002,0.0001,0.0005
468.00,0.0001,0.0001,0.0004
469.00,0.0001,-0.0001,0.0005
470.00,0.0001,-0.0000,0.0006
471.00,0.0002,0.0000,0.0007
472.00,0.0001,-0.0001,0.0005
473.00,0.0000,0.0000,0.0006
474.00,0.0001,-0.0000,0.0005
475.00,0.0002,0.0001,0.0008
476.00,0.0001,0.0000,0.0006
477.00,0.0001,-0.0000,0.0005
478.00,0.0001,-0.0000,0.0004
479.00,0.0001,-0.0001,0.0006
480.00,0.0003,0.0000,0.0008
481.00,0.0003,0.0000,0.0014
482.00,0.0003,0.0001,0.0015
483.00,0.0004,0.0001,0.0018
484.00,0.0007,0.0001,0.0028
485.00,0.0017,0.0006,0.0058
486.00,0.0018,0.0007,0.0063
487.00,0.0028,0.0010,0.0096
488.00,0.0012,0.0002,0.0045
489.00,0.0006,0.0002,0.0022
490.00,0.0004,0.0002,0.0013
491.00,0.0004,0.0001,0.0014
492.00,0.0002,0.0000,0.0009
493.00,0.0002,0.0000,0.0007
494.00,0.0002,0.0001,0.0008
495.00,0.0001,0.0000,0.0006
496.00,0.0001,-0.0001,0.0004
497.00,0.0001,0.0000,0.0005
498.00,0.0001,-0.0001,0.0004
499.00,0.0001,0.0000,0.0005
500.00,0.0000,-0.0000,0.0004
501.00,0.0002,-0.0000,0.0007
502.00,0.0001,0.0001,0.0004
503.00,0.0001,0.0000,0.0004
504.00,0.0001,0.0001,0.0005
505.00,0.0002,0.0001,0.0005
506.00,0.0001,-0.0000,0.0003
507.00,0.0001,0.0001,0.0006
508.00,0.0000,-0.0000,0.0007
509.00,-0.0000,0.0000,0.0008
510.00,0.0001,0.0000,0.0010
511.00,0.0001,-0.0000,0.0014
512.00,0.0001,-0.0000,0.0013
513.00,0.0004,0.0001,0.0029
514.00,0.0009,0.0002,0.0044
515.00,0.0014,0.0005,0.0073
516.00,0.0016,0.0003,0.0069
517.00,0.0008,0.0002,0.0040
518.00,0.0003,0.0001,0.0018
519.00,0.0002,0.0000,0.0012
520.00,0.0001,0.0000,0.0012
521.00,0.0002,0.0001,0.0008
522.00,0.0001,0.0000,0.0004
523.00,0.0003,0.0000,0.0005
524.00,0.0000,0.0001,0.0004
525.00,0.0001,-0.0000,0.0002
526.00,-0.0000,0.0000,0.0003
527.00,0.0001,0.0001,0.0003
528.00,0.0001,0.0001,0.0003
529.00,0.0000,0.0000,0.0003
530.00,-0.0000,-0.0000,0.0003
531.00,0.0000,-0.0000,0.0002
532.00,0.0000,0.0002,0.0002
533.00,-0.0001,0.0000,0.0003
534.00,0.0000,-0.0000,0.0002
535.00,-0.0001,0.0001,0.0001
536.00,0.0000,0.0001,0.0004
537.00,0.0002,0.0001,0.0004
538.00,0.0004,-0.0000,0.0005
539.00,0.0004,0.0002,0.0005
540.00,0.0005,-0.0000,0.0008
541.00,0.0006,0.0001,0.0010
542.00,0.0013,0.0001,0.0021
543.00,0.0021,0.0002,0.0034
544.00,0.0031,0.0001,0.0049
545.00,0.0017,0.0002,0.0033
546.00,0.0010,0.0000,0.0018
547.00,0.0005,0.0000,0.0009
548.00,0.0005,-0.0000,0.0008
549.00,0.0001,0.0000,0.0006
550.00,0.0003,-0.0000,0.0004
551.00,0.0002,0.0001,0.0004
552.00,-0.0000,0.0000,0.0004
553.00,0.0001,-0.0000,0.0001
554.00,0.0000,0.0001,0.0002
555.00,0.0001,-0.0001,0.0001
556.00,-0.0000,0.0000,0.0002
557.00,0.0002,-0.0000,0.0002
558.00,0.0001,0.0000,0.0001
559.00,-0.0001,-0.0000,0.0001
560.00,0.0001,0.0000,0.0001
561.00,0.0001,0.0001,-0.0001
562.00,0.0001,0.0001,0.0001
563.00,0.0001,0.0000,0.0000
564.00,0.0001,0.0001,0.0001
565.00,0.0000,0.0000,0.0001
566.00,0.0001,0.0000,0.0001
567.00,0.0001,-0.0000,-0.0000
568.00,0.0004,0.0000,0.0001
569.00,0.0002,0.0000,0.0001
570.00,0.0005,0.0002,0.0003
571.00,0.0009,0.0002,0.0003
572.00,0.0021,0.0008,0.0012
573.00,0.0024,0.0007,0.0011
574.00,0.0015,0.0005,0.0008
575.00,0.0003,0.0000,0.0003
576.00,0.0002,0.0000,0.0001
577.00,0.0001,0.0001,0.0002
578.00,0.0001,-0.0000,0.0001
579.00,0.0000,-0.0001,0.0002
580.00,0.0000,-0.0001,-0.0001
581.00,0.0001,-0.0000,0.0000
582.00,0.0000,-0.0000,0.0000
583.00,0.0000,-0.0000,-0.0001
584.00,0.0001,-0.0000,-0.0001
585.00,0.0000,-0.0000,0.0001
586.00,0.0001,0.0000,0.0000
587.00,0.0000,0.0001,0.0000
588.00,0.0000,0.0000,0.0001
589.00,0.0000,-0.0000,0.0000
590.00,-0.0000,-0.0001,0.0001
591.00,0.0000,0.0000,0.0001
592.00,-0.0000,0.0000,-0.0000
593.00,-0.0000,-0.0000,0.0001
594.00,0.0000,0.0000,0.0000
595.00,-0.0000,0.0001,0.0000
596.00,0.0001,0.0001,0.0001
597.00,0.0001,0.0003,0.0002
598.00,0.0001,0.0001,0.0000
599.00,0.0002,0.0001,0.0001
600.00,0.0004,0.0005,0.0001
601.00,0.0007,0.0005,0.0002
602.00,0.0006,0.0005,0.0002
603.00,0.0002,0.0004,0.0002
604.00,0.0002,-0.0000,0.0001
605.00,0.0001,0.0001,0.0001
606.00,0.0001,-0.0000,0.0001
607.00,-0.0000,0.0001,0.0001
608.00,-0.0000,0.0002,-0.0000
609.00,-0.0001,0.0001,0.0001
610.00,-0.0001,-0.0000,-0.0000
611.00,0.0001,-0.0000,0.0001
612.00,-0.0000,-0.0000,0.0002
613.00,0.0000,0.0000,0.0000
614.00,0.0000,0.0001,0.0001
615.00,-0.0000,-0.0000,0.0000
616.00,0.0001,-0.0000,0.0000
617.00,-0.0001,-0.0000,0.0000
618.00,0.0000,0.0000,0.0001
619.00,0.0001,0.0001,0.0000
620.00,0.0002,0.0000,-0.0000
621.00,0.0001,0.0000,-0.0002
622.00,0.0001,-0.0000,-0.0000
623.00,-0.0000,-0.0000,-0.0001
624.00,-0.0000,0.0000,0.0001
625.00,0.0000,-0.0001,0.0001
626.00,0.0001,-0.0001,0.0000
627.00,0.0002,0.0002,-0.0000
628.00,0.0003,0.0001,0.0001
629.00,0.0008,0.0004,0.0002
630.00,0.0009,0.0003,-0.0000
631.00,0.0007,0.0001,0.0000
632.00,0.0001,-0.0001,0.0001
633.00,0.0002,0.0001,0.0001
634.00,0.0001,-0.0000,0.0000
635.00,0.0001,-0.0000,-0.0000
636.00,0.0000,-0.0000,-0.0000
637.00,-0.0000,-0.0001,-0.0001
638.00,0.0001,-0.0000,0.0001
639.00,0.0000,0.0001,0.0001
640.00,-0.0000,0.0000,0.0001
641.00,0.0000,-0.0000,0.0000
642.00,0.0000,-0.0000,0.0001
643.00,0.0001,-0.0000,0.0000
644.00,0.0000,-0.0001,-0.0000
645.00,0.0002,-0.0000,0.0001
646.00,0.0000,0.0001,-0.0000
647.00,-0.0000,-0.0000,-0.0000
648.00,0.0000,-0.0001,-0.0000
649.00,0.0000,-0.0001,-0.0000
650.00,0.0001,-0.0001,0.0000
651.00,0.0001,0.0000,-0.0000
652.00,0.0000,0.0001,0.0001
653.00,0.0000,0.0000,0.0001
654.00,-0.0001,-0.0000,0.0001
655.00,0.0000,-0.0000,0.0001
656.00,0.0001,0.0000,0.0000
657.00,0.0005,0.0003,0.0001
658.00,0.0004,0.0004,-0.0001
659.00,0.0004,0.0002,0.0001
660.00,0.0004,0.0002,0.0001
661.00,-0.0000,0.0001,0.0001
662.00,0.0000,0.0001,0.0000
663.00,0.0001,-0.0000,0.0000
664.00,0.0001,-0.0000,0.0000
665.00,0.0000,-0.0000,0.0001
666.00,-0.0001,-0.0000,-0.0000
667.00,0.0000,-0.0000,-0.0000
668.00,0.0000,-0.0000,0.0000
669.00,0.0001,0.0001,0.0000
670.00,-0.0000,-0.0000,0.0001
671.00,0.0000,-0.0000,-0.0000
672.00,-0.0000,-0.0001,0.0001
673.00,-0.0000,-0.0001,0.0001
674.00,0.0001,0.0000,0.0000
675.00,-0.0000,0.0000,-0.0001
676.00,0.0001,-0.0000,-0.0000
677.00,0.0001,-0.0001,0.0001
678.00,-0.0000,0.0000,-0.0001
679.00,0.0001,-0.0000,-0.0000
680.00,0.0000,0.0001,0.0000
681.00,0.0001,-0.0000,0.0001
682.00,0.0001,0.0000,0.0001
683.00,0.0002,0.0000,0.0001
684.00,0.0004,0.0001,0.0001
685.00,0.0008,0.0001,0.0000
686.00,0.0018,-0.0000,0.0005
687.00,0.0015,-0.0000,0.0003
688.00,0.0015,0.0000,0.0001
689.00,0.0006,0.0001,0.0002
690.00,0.0002,-0.0001,0.0001
691.00,0.0002,0.0000,0.0001
692.00,0.0001,0.0000,0.0001
693.00,0.0002,0.0001,0.0001
694.00,0.0000,0.0000,0.0001
695.00,0.0001,0.0002,0.0001
696.00,0.0000,0.0001,0.0000
697.00,0.0001,-0.0000,0.0001
698.00,-0.0001,-0.0000,-0.0001
699.00,-0.0000,-0.0000,0.0000
700.00,-0.0001,-0.0000,0.0001
701.00,0.0001,-0.0001,-0.0000
702.00,0.0001,-0.0000,-0.0000
703.00,0.0000,-0.0001,0.0002
704.00,0.0001,-0.0000,0.0001
705.00,0.0000,-0.0000,-0.0001
706.00,0.0001,0.0000,0.0000
707.00,-0.0000,0.0000,0.0001
708.00,-0.0000,0.0000,0.0000
709.00,0.0001,-0.0000,0.0000
710.00,0.0001,-0.0001,0.0001
711.00,-0.0000,-0.0001,0.0000
712.00,0.0001,-0.0000,0.0001
713.00,-0.0000,-0.0000,0.0000
714.00,0.0002,0.0004,0.0003
715.00,0.0001,0.0001,0.0005
716.00,0.0003,0.0001,0.0004
717.00,0.0003,0.0002,0.0005
718.00,0.0000,-0.0001,0.0001
719.00,-0.0000,0.0000,-0.0001
720.00,0.0000,0.0000,-0.0001
