f,x,y,z
175.00,0.0004,0.0001,0.0007
176.00,0.0005,0.0001,0.0004
177.00,0.0004,0.0001,0.0004
178.00,0.0004,0.0001,0.0004
179.00,0.0006,0.0002,0.0003
180.00,0.0005,0.0002,0.0004
181.00,0.0005,0.0005,0.0005
182.00,0.0006,0.0004,0.0003
183.00,0.0004,0.0002,0.0002
184.00,0.0006,0.0001,0.0002
185.00,0.0005,0.0000,0.0002
186.00,0.0007,0.0001,0.0004
187.00,0.0008,0.0001,0.0003
188.00,0.0009,0.0001,0.0004
189.00,0.0012,0.0001,0.0006
190.00,0.0014,0.0001,0.0005
191.00,0.0019,0.0003,0.0006
192.00,0.0032,0.0005,0.0011
193.00,0.0058,0.0012,0.0021
194.00,0.0064,0.0013,0.0023
195.00,0.0103,0.0018,0.0039
196.00,0.0098,0.0018,0.0040
197.00,0.0036,0.0005,0.0013
198.00,0.0021,0.0002,0.0009
199.00,0.0017,0.0003,0.0007
200.00,0.0012,0.0003,0.0002
201.00,0.0010,0.0001,0.0003
202.00,0.0008,0.0001,0.0003
203.00,0.0007,0.0000,0.0002
204.00,0.0005,0.0000,0.0002
205.00,0.0005,-0.0000,0.0002
206.00,0.0007,-0.0000,0.0004
207.00,0.0007,0.0001,0.0004
208.00,0.0006,-0.0000,0.0004
209.00,0.0006,0.0001,0.0004
210.00,0.0005,-0.0000,0.0004
211.00,0.0004,0.0000,0.0005
212.00,0.0005,0.0000,0.0002
213.00,0.0005,0.0001,0.0003
214.00,0.0005,0.0000,0.0004
215.00,0.0007,0.0001,0.0004
216.00,0.0009,0.0001,0.0008
217.00,0.0008,0.0001,0.0008
218.00,0.0012,0.0001,0.0009
219.00,0.0022,0.0002,0.0017
220.00,0.0040,0.0005,0.0035
221.00,0.0046,0.0007,0.0039
222.00,0.0055,0.0008,0.0049
223.00,0.0090,0.0014,0.0084
224.00,0.0069,0.0010,0.0065
225.00,0.0025,0.0003,0.0021
226.00,0.0015,0.0002,0.0012
227.00,0.0012,0.0002,0.0011
228.00,0.0009,0.0000,0.0009
229.00,0.0008,0.0000,0.0007
230.00,0.0007,0.0000,0.0005
231.00,0.0006,0.0000,0.0003
232.00,0.0005,0.0001,0.0003
233.00,0.0004,0.0000,0.0003
234.00,0.0004,0.0001,0.0003
235.00,0.0004,0.0001,0.0002
236.00,0.0004,0.0001,0.0002
237.00,0.0003,0.0001,0.0001
238.00,0.0002,0.0000,0.0003
239.00,0.0003,-0.0000,0.0004
240.00,0.0003,0.0001,0.0003
241.00,0.0002,0.0000,0.0004
242.00,0.0003,0.0000,0.0004
243.00,0.0006,0.0001,0.0005
244.00,0.0003,0.0000,0.0004
245.00,0.0004,0.0001,0.0007
246.00,0.0007,0.0001,0.0009
247.00,0.0009,0.0002,0.0012
248.00,0.0020,0.0009,0.0029
249.00,0.0012,0.0004,0.0019
250.00,0.0016,0.0006,0.0029
251.00,0.0034,0.0011,0.0067
252.00,0.0022,0.0006,0.0048
253.00,0.0006,0.0001,0.0015
254.00,0.0005,0.0002,0.0009
255.00,0.0004,0.0000,0.0009
256.00,0.0005,0.0000,0.0005
257.00,0.0002,0.0001,0.0007
258.00,0.0002,0.0001,0.0003
259.00,0.0001,0.0001,0.0003
260.00,0.0004,-0.0000,0.0003
261.00,0.0002,0.0001,0.0004
262.00,0.0001,0.0001,0.0003
263.00,0.0003,0.0001,0.0004
264.00,0.0003,0.0001,0.0003
265.00,0.0002,0.0002,0.0004
266.00,0.0004,0.0002,0.0003
267.00,0.0003,0.0001,0.0004
268.00,0.0002,0.0001,0.0006
269.00,0.0003,0.0001,0.0003
270.00,0.0002,0.0001,0.0006
271.00,0.0002,0.0001,0.0004
272.00,0.0004,0.0001,0.0006
273.00,0.0004,0.0002,0.0010
274.00,0.0005,0.0003,0.0013
275.00,0.0010,0.0005,0.0023
276.00,0.0010,0.0005,0.0027
277.00,0.0009,0.0005,0.0023
278.00,0.0010,0.0007,0.0029
279.00,0.0024,0.0011,0.0053
280.00,0.0015,0.0006,0.0030
281.00,0.0007,0.0003,0.0013
282.00,0.0004,0.0001,0.0009
283.00,0.0004,0.0001,0.0006
284.00,0.0003,0.0001,0.0007
285.00,0.0004,0.0001,0.0008
286.00,0.0003,0.0001,0.0004
287.00,0.0004,0.0000,0.0003
288.00,0.0003,0.0000,0.0004
289.00,0.0004,0.0001,0.0006
290.00,0.0003,0.0002,0.0005
291.00,0.0003,0.0001,0.0006
292.00,0.0005,0.0001,0.0009
293.00,0.0005,0.0001,0.0007
294.00,0.0004,0.0001,0.0008
295.00,0.0006,0.0002,0.0009
296.00,0.0007,0.0002,0.0009
297.00,0.0008,0.0002,0.0006
298.00,0.0009,0.0001,0.0014
299.00,0.0013,0.0004,0.0020
300.00,0.0017,0.0004,0.0026
301.00,0.0020,0.0004,0.0031
302.00,0.0036,0.0010,0.0053
303.00,0.0068,0.0019,0.0097
304.00,0.0043,0.0013,0.0063
305.00,0.0058,0.0016,0.0084
306.00,0.0094,0.0026,0.0135
307.00,0.0115,0.0033,0.0167
308.00,0.0069,0.0019,0.0100
309.00,0.0037,0.0009,0.0052
310.00,0.0022,0.0004,0.0033
311.00,0.0016,0.0003,0.0024
312.00,0.0013,0.0002,0.0020
313.00,0.0010,0.0002,0.0015
314.00,0.0007,0.0001,0.0011
315.00,0.0007,0.0001,0.0009
316.00,0.0006,0.0002,0.0009
317.00,0.0005,0.0002,0.0007
318.00,0.0005,0.0000,0.0007
319.00,0.0005,-0.0000,0.0008
320.00,0.0005,0.0001,0.0008
321.00,0.0006,0.0000,0.0006
322.00,0.0004,0.0001,0.0007
323.00,0.0005,0.0000,0.0006
324.00,0.0005,0.0001,0.0004
325.00,0.0004,0.0001,0.0007
326.00,0.0007,0.0002,0.0007
327.00,0.0005,0.0002,0.0008
328.00,0.0008,0.0002,0.0010
329.00,0.0010,0.0002,0.0011
330.00,0.0026,0.0009,0.0026
331.00,0.0030,0.0011,0.0030
332.00,0.0028,0.0010,0.0029
333.00,0.0022,0.0007,0.0023
334.00,0.0040,0.0017,0.0040
335.00,0.0047,0.0018,0.0045
336.00,0.0025,0.0009,0.0024
337.00,0.0014,0.0005,0.0015
338.00,0.0009,0.0003,0.0011
339.00,0.0007,0.0002,0.0007
340.00,0.0006,0.0002,0.0008
341.00,0.0006,0.0002,0.0006
342.00,0.0004,0.0001,0.0003
343.00,0.0004,-0.0000,0.0001
344.00,0.0004,0.0001,0.0002
345.00,0.0003,0.0001,0.0003
346.00,0.0003,0.0001,0.0003
347.00,0.0002,0.0001,0.0003
348.00,0.0002,0.0001,0.0004
349.00,0.0003,-0.0000,0.0004
350.00,0.0001,0.0001,0.0005
351.00,0.0001,0.0001,0.0004
352.00,0.0001,-0.0000,0.0002
353.00,0.0001,0.0000,0.0004
354.00,0.0001,0.0000,0.0003
355.00,0.0002,0.0001,0.0002
356.00,0.0001,0.0002,0.0003
357.00,0.0002,0.0002,0.0006
358.00,0.0005,0.0005,0.0005
359.00,0.0003,0.0003,0.0008
360.00,0.0003,0.0003,0.0006
361.00,0.0003,0.0004,0.0007
362.00,0.0002,0.0007,0.0010
363.00,0.0006,0.0013,0.0019
364.00,0.0003,0.0004,0.0009
365.00,0.0001,0.0002,0.0004
366.00,0.0002,0.0000,0.0004
367.00,0.0002,0.0001,0.0002
368.00,0.0000,0.0001,0.0001
369.00,0.0002,0.0000,0.0001
370.00,-0.0000,0.0000,0.0002
371.00,0.0001,0.0002,0.0002
372.00,0.0003,0.0000,0.0002
373.00,0.0001,-0.0000,0.0002
374.00,0.0002,0.0000,0.0000
375.00,0.0001,0.0001,0.0003
376.00,0.0002,0.0001,0.0003
377.00,0.0000,0.0000,0.0002
378.00,0.0001,0.0002,0.0002
379.00,0.0001,0.0001,0.0004
380.00,-0.0000,0.0002,0.0004
381.00,0.0002,0.0000,0.0004
382.00,0.0002,0.0001,0.0006
383.00,0.0001,0.0002,0.0005
384.00,0.0002,0.0004,0.0007
385.00,0.0005,0.0011,0.0020
386.00,0.0005,0.0010,0.0020
387.00,0.0007,0.0014,0.0021
388.00,0.0006,0.0009,0.0014
389.00,0.0010,0.0012,0.0018
390.00,0.0015,0.0016,0.0022
391.00,0.0026,0.0025,0.0030
392.00,0.0011,0.0011,0.0011
393.00,0.0003,0.0004,0.0008
394.00,0.0003,0.0003,0.0004
395.00,0.0001,0.0003,0.0004
396.00,0.0000,0.0001,0.0004
397.00,0.0000,0.0001,0.0002
398.00,0.0002,0.0000,0.0003
399.00,0.0001,0.0001,0.0003
400.00,0.0001,0.0000,0.0003
401.00,0.0001,0.0001,0.0004
402.00,0.0002,0.0001,0.0002
403.00,0.0001,0.0001,0.0004
404.00,0.0001,0.0001,0.0004
405.00,0.0001,0.0001,0.0005
406.00,0.0001,0.0000,0.0006
407.00,-0.0000,0.0001,0.0006
408.00,0.0001,0.0001,0.0005
409.00,0.0001,0.0001,0.0008
410.00,0.0000,0.0001,0.0009
411.00,0.0002,0.0001,0.0009
412.00,0.0004,0.0001,0.0012
413.00,0.0004,0.0001,0.0019
414.00,0.0005,0.0000,0.0023
415.00,0.0004,-0.0000,0.0027
416.00,0.0004,-0.0000,0.0024
417.00,0.0008,0.0001,0.0035
418.00,0.0007,0.0003,0.0036
419.00,0.0011,0.0004,0.0054
420.00,0.0006,0.0003,0.0033
421.00,0.0002,0.0002,0.0013
422.00,0.0002,0.0000,0.0009
423.00,0.0002,0.0000,0.0008
424.00,0.0001,0.0000,0.0007
425.00,-0.0001,0.0001,0.0004
426.00,0.0001,0.0000,0.0005
427.00,0.0001,0.0000,0.0005
428.00,0.0003,0.0001,0.0005
429.00,0.0000,0.0001,0.0007
430.00,0.0002,-0.0001,0.0003
431.00,0.0001,0.0001,0.0004
432.00,0.0002,0.0000,0.0007
433.00,0.0001,-0.0000,0.0008
434.00,-0.0000,0.0001,0.0007
435.00,0.0002,-0.0000,0.0007
436.00,0.0001,0.0001,0.0006
437.00,0.0000,0.0000,0.0005
438.00,0.0002,0.0000,0.0011
439.00,0.0006,0.0001,0.0013
440.00,0.0012,0.0003,0.0018
441.00,0.0012,0.0002,0.0022
442.00,0.0016,0.0002,0.0022
443.00,0.0013,0.0002,0.0021
444.00,0.0019,0.0003,0.0026
445.00,0.0027,0.0005,0.0043
446.00,0.0034,0.0008,0.0061
447.00,0.0033,0.0007,0.0060
448.00,0.0026,0.0006,0.0051
449.00,0.0011,0.0001,0.0021
450.00,0.0005,0.0000,0.0009
451.00,0.0008,0.0001,0.0012
452.00,0.0004,0.0001,0.0008
453.00,0.0002,0.0000,0.0006
454.00,0.0002,-0.0000,0.0008
455.00,0.0002,0.0000,0.0006
456.00,0.0001,-0.0000,0.0006
457.00,0.0001,0.0001,0.0006
458.00,0.0001,0.0000,0.0006
459.00,0.0001,-0.0000,0.0005
460.00,0.0002,0.0001,0.0010
461.00,0.0002,0.0001,0.0008
462.00,0.0002,-0.0000,0.0010
463.00,0.0002,0.0000,0.0015
464.00,0.0002,-0.0000,0.0011
465.00,0.0003,0.0001,0.0012
466.00,0.0003,0.0001,0.0016
467.00,0.0006,0.0000,0.0021
468.00,0.0012,0.0001,0.0033
469.00,0.0009,0.0001,0.0028
470.00,0.0012,-0.0001,0.0035
471.00,0.0010,0.0001,0.0032
472.00,0.0008,0.0001,0.0031
473.00,0.0012,-0.0000,0.0035
474.00,0.0022,0.0001,0.0068
475.00,0.0020,0.0001,0.0061
476.00,0.0014,0.0001,0.0045
477.00,0.0007,0.0001,0.0021
478.00,0.0004,0.0000,0.0016
479.00,0.0003,-0.0001,0.0011
480.00,0.0002,0.0000,0.0008
481.00,0.0002,0.0000,0.0007
482.00,0.0001,-0.0000,0.0005
483.00,0.0002,-0.0000,0.0005
484.00,0.0000,-0.0000,0.0005
485.00,0.0000,0.0000,0.0007
486.00,0.0001,0.0001,0.0006
487.00,0.0000,-0.0000,0.0004
488.00,-0.0001,0.0000,0.0007
489.00,0.0000,0.0001,0.0005
490.00,0.0001,0.0001,0.0003
491.00,0.0001,-0.0001,0.0005
492.00,0.0001,0.0001,0.0004
493.00,0.0001,0.0001,0.0007
494.00,0.0001,0.0001,0.0007
495.00,0.0005,0.0003,0.0019
496.00,0.0005,0.0003,0.0018
497.00,0.0004,0.0003,0.0018
498.00,0.0004,0.0002,0.0017
499.00,0.0002,0.0001,0.0019
500.00,0.0004,0.0001,0.0018
501.00,0.0008,0.0003,0.0029
502.00,0.0011,0.0005,0.0044
503.00,0.0012,0.0005,0.0040
504.00,0.0008,0.0004,0.0027
505.00,0.0003,0.0001,0.0012
506.00,0.0001,0.0001,0.0007
507.00,0.0003,0.0001,0.0005
508.00,0.0001,0.0001,0.0002
509.00,0.0003,0.0001,0.0002
510.00,0.0000,0.0000,0.0005
511.00,-0.0000,0.0000,0.0004
512.00,0.0001,0.0000,0.0004
513.00,0.0001,-0.0000,0.0005
514.00,0.0001,0.0000,0.0005
515.00,0.0001,-0.0000,0.0005
516.00,0.0001,0.0001,0.0009
517.00,0.0001,0.0001,0.0007
518.00,0.0001,-0.0000,0.0006
519.00,0.0001,-0.0000,0.0010
520.00,0.0001,0.0000,0.0006
521.00,0.0002,0.0000,0.0006
522.00,0.0002,0.0001,0.0008
523.00,0.0007,0.0001,0.0015
524.00,0.0005,0.0001,0.0011
525.00,0.0005,0.0001,0.0012
526.00,0.0007,0.0001,0.0012
527.00,0.0005,0.0002,0.0013
528.00,0.0008,0.0002,0.0013
529.00,0.0012,0.0004,0.0022
530.00,0.0012,0.0003,0.0022
531.00,0.0019,0.0003,0.0029
532.00,0.0007,0.0001,0.0012
533.00,0.0002,0.0001,0.0005
534.00,0.0002,0.0000,0.0005
535.00,0.0001,-0.0000,0.0005
536.00,0.0001,0.0000,0.0002
537.00,0.0001,0.0000,0.0003
538.00,0.0001,-0.0000,0.0002
539.00,-0.0001,-0.0000,0.0004
540.00,0.0001,-0.0001,0.0002
541.00,0.0000,-0.0000,0.0003
542.00,0.0001,-0.0000,0.0002
543.00,0.0001,0.0000,0.0003
544.00,0.0001,-0.0001,0.0004
545.00,0.0001,0.0000,0.0005
546.00,0.0000,0.0000,0.0007
547.00,0.0001,-0.0000,0.0007
548.00,0.0002,-0.0000,0.0004
549.00,0.0002,-0.0000,0.0007
550.00,0.0005,-0.0000,0.0008
551.00,0.0007,-0.0000,0.0005
552.00,0.0004,0.0000,0.0003
553.00,0.0005,0.0000,0.0005
554.00,0.0006,-0.0000,0.0005
555.00,0.0006,-0.0000,0.0008
556.00,0.0008,0.0000,0.0005
557.00,0.0011,0.0001,0.0012
558.00,0.0010,0.0000,0.0010
559.00,0.0016,0.0002,0.0015
560.00,0.0005,0.0000,0.0003
561.00,0.0002,-0.0000,0.0003
562.00,0.0002,0.0001,0.0003
563.00,0.0002,0.0000,0.0004
564.00,0.0001,0.0001,0.0002
565.00,0.0002,0.0001,0.0002
566.00,0.0001,0.0000,0.0001
567.00,-0.0000,0.0000,0.0002
568.00,0.0000,-0.0001,0.0003
569.00,0.0001,-0.0001,0.0003
570.00,0.0001,-0.0000,0.0000
571.00,0.0000,-0.0001,0.0002
572.00,-0.0000,-0.0001,0.0004
573.00,-0.0001,-0.0000,0.0006
574.00,0.0000,0.0000,0.0005
575.00,0.0001,-0.0000,0.0005
576.00,-0.0000,-0.0001,0.0001
577.00,0.0001,0.0000,0.0002
578.00,0.0003,0.0000,0.0002
579.00,0.0002,0.0000,0.0002
580.00,0.0001,-0.0001,0.0001
581.00,0.0002,0.0000,-0.0000
582.00,0.0002,0.0001,0.0002
583.00,0.0002,-0.0000,0.0002
584.00,0.0003,0.0000,0.0002
585.00,0.0005,0.0002,0.0003
586.00,0.0006,0.0002,0.0003
587.00,0.0007,0.0002,0.0002
588.00,0.0002,0.0001,0.0002
589.00,0.0001,-0.0001,0.0000
590.00,0.0000,0.0000,0.0002
591.00,0.0001,0.0001,0.0000
592.00,-0.0000,-0.0001,0.0000
593.00,0.0001,0.0000,0.0000
594.00,0.0000,0.0000,0.0002
595.00,-0.0000,-0.0000,-0.0000
596.00,-0.0000,-0.0000,0.0000
597.00,0.0000,-0.0000,0.0001
598.00,0.0001,-0.0001,0.0000
599.00,0.0001,-0.0001,-0.0000
600.00,-0.0000,0.0000,-0.0000
601.00,0.0001,-0.0000,0.0004
602.00,-0.0000,0.0001,0.0003
603.00,0.0001,-0.0001,-0.0000
604.00,0.0000,-0.0000,-0.0000
605.00,0.0000,0.0000,0.0000
606.00,0.0001,0.0000,0.0002
607.00,0.0001,-0.0000,0.0001
608.00,0.0001,-0.0000,0.0001
609.00,0.0002,-0.0000,0.0000
610.00,0.0001,0.0000,0.0001
611.00,0.0003,0.0001,0.0001
612.00,0.0001,0.0001,0.0001
613.00,0.0001,0.0001,0.0001
614.00,0.0004,0.0002,0.0001
615.00,0.0003,0.0003,0.0001
616.00,0.0001,-0.0000,0.0001
617.00,0.0001,-0.0000,0.0001
618.00,0.0001,0.0000,-0.0001
619.00,-0.0001,0.0001,0.0002
620.00,0.0001,0.0000,0.0000
621.00,0.0001,0.0001,0.0000
622.00,0.0001,-0.0000,0.0001
623.00,-0.0001,0.0000,0.0001
624.00,0.0001,0.0001,0.0001
625.00,-0.0000,-0.0000,0.0001
626.00,-0.0000,-0.0000,-0.0000
627.00,0.0002,-0.0000,0.0000
628.00,0.0002,-0.0001,0.0001
629.00,0.0001,-0.0001,0.0002
630.00,0.0000,0.0000,0.0001
631.00,0.0000,-0.0000,0.0001
632.00,0.0001,0.0001,0.0000
633.00,0.0002,-0.0000,0.0000
634.00,0.0001,0.0000,0.0001
635.00,0.0002,0.0001,0.0001
636.00,0.0001,0.0000,-0.0000
637.00,0.0000,0.0000,-0.0001
638.00,0.0001,0.0001,0.0000
639.00,0.0001,0.0001,0.0000
640.00,0.0001,0.0001,0.0001
641.00,0.0001,0.0000,0.0000
642.00,0.0002,0.0002,0.0000
643.00,0.0002,0.0001,-0.0001
644.00,0.0001,0.0000,-0.0001
645.00,0.0002,0.0001,0.0000
646.00,0.0002,-0.0001,0.0000
647.00,0.0001,0.0000,-0.0000
648.00,0.0001,0.0000,-0.0000
649.00,0.0001,-0.0000,-0.0001
650.00,0.0002,0.0000,-0.0001
651.00,-0.0000,-0.0001,0.0000
652.00,0.0001,-0.0001,0.0001
653.00,0.0001,0.0001,-0.0001
654.00,0.0001,0.0000,0.0000
655.00,0.0001,-0.0001,0.0001
656.00,-0.0001,-0.0000,0.0000
657.00,0.0001,0.0001,0.0000
658.00,0.0001,0.0002,0.0001
659.00,0.0002,0.0001,0.0001
660.00,0.0003,0.0001,0.0002
661.00,0.0003,0.0001,0.0001
662.00,0.0002,-0.0000,-0.0000
663.00,0.0005,0.0001,0.0002
664.00,0.0003,0.0001,0.0002
665.00,0.0004,0.0000,0.0002
666.00,0.0007,0.0001,0.0001
667.00,0.0006,0.0002,0.0001
668.00,0.0010,0.0001,0.0001
669.00,0.0009,0.0001,0.0002
670.00,0.0015,0.0001,0.0005
671.00,0.0010,0.0000,0.0003
672.00,0.0008,0.0000,0.0001
673.00,0.0004,0.0001,0.0002
674.00,0.0003,-0.0000,0.0000
675.00,0.0001,-0.0000,-0.0000
676.00,0.0002,-0.0000,-0.0000
677.00,0.0001,0.0000,-0.0001
678.00,0.0001,0.0001,0.0001
679.00,0.0001,-0.0000,0.0000
680.00,0.0001,0.0000,0.0000
681.00,-0.0000,0.0001,0.0000
682.00,0.0001,-0.0000,-0.0000
683.00,0.0001,-0.0000,0.0000
684.00,0.0001,-0.0000,0.0003
685.00,0.0002,-0.0000,0.0001
686.00,0.0001,-0.0000,-0.0000
687.00,0.0001,-0.0000,0.0000
688.00,0.0002,0.0000,0.0002
689.00,0.0000,0.0000,-0.0000
690.00,0.0001,0.0001,0.0002
691.00,0.0001,0.0000,0.0001
692.00,0.0000,-0.0000,0.0000
693.00,0.0001,-0.0000,0.0001
694.00,0.0001,0.0000,0.0001
695.00,0.0000,0.0000,0.0002
696.00,0.0001,0.0001,0.0002
697.00,0.0003,0.0001,0.0003
698.00,0.0002,0.0002,0.0007
699.00,0.0003,0.0001,0.0004
700.00,0.0001,0.0000,0.0004
701.00,0.0000,0.0001,0.0001
702.00,0.0002,0.0000,0.0001
703.00,0.0001,-0.0000,0.0000
704.00,-0.0001,-0.0000,0.0001
705.00,-0.0000,-0.0000,0.0000
706.00,0.0000,-0.0001,0.0000
707.00,0.0000,-0.0000,-0.0000
708.00,0.0001,-0.0000,0.0001
709.00,-0.0001,-0.0000,-0.0000
710.00,0.0001,0.0000,0.0001
711.00,-0.0000,-0.0000,0.0001
712.00,-0.0000,-0.0000,0.0001
713.00,0.0000,-0.0001,0.0001
714.00,0.0000,0.0000,0.0000
715.00,-0.0001,0.0000,0.0002
716.00,0.0001,-0.0000,0.0002
717.00,0.0001,0.0000,0.0001
718.00,0.0000,0.0001,0.0002
719.00,0.0000,-0.0000,-0.0001
720.00,-0.0000,0.0001,0.0000
721.00,0.0001,-0.0001,0.0001
722.00,0.0001,0.0001,0.0001
723.00,0.0001,-0.0000,0.0001
724.00,0.0002,0.0001,0.0001
725.00,0.0003,-0.0000,0.0005
