f,x,y,z
270.00,0.0002,0.0002,0.0006
271.00,0.0001,-0.0000,0.0004
272.00,0.0002,-0.0000,0.0007
273.00,0.0002,0.0001,0.0007
274.00,0.0001,0.0001,0.0006
275.00,0.0002,0.0001,0.0003
276.00,0.0005,-0.0000,0.0007
277.00,0.0004,0.0001,0.0006
278.00,0.0003,0.0001,0.0007
279.00,0.0007,0.0001,0.0013
280.00,0.0006,0.0003,0.0016
281.00,0.0006,0.0004,0.0013
282.00,0.0013,0.0006,0.0023
283.00,0.0019,0.0006,0.0039
284.00,0.0023,0.0009,0.0046
285.00,0.0068,0.0029,0.0136
286.00,0.0073,0.0032,0.0144
287.00,0.0022,0.0008,0.0041
288.00,0.0014,0.0005,0.0025
289.00,0.0012,0.0006,0.0024
290.00,0.0009,0.0003,0.0018
291.00,0.0005,0.0002,0.0010
292.00,0.0006,0.0002,0.0010
293.00,0.0004,0.0001,0.0010
294.00,0.0003,-0.0000,0.0007
295.00,0.0002,-0.0000,0.0003
296.00,0.0003,0.0000,0.0005
297.00,0.0002,-0.0000,0.0004
298.00,0.0003,0.0000,0.0005
299.00,0.0004,0.0001,0.0007
300.00,0.0003,-0.0000,0.0005
301.00,0.0001,0.0001,0.0003
302.00,0.0003,-0.0000,0.0003
303.00,0.0002,0.0000,0.0004
304.00,0.0001,0.0001,0.0004
305.00,0.0001,-0.0000,0.0001
306.00,0.0002,-0.0000,0.0004
307.00,0.0003,-0.0000,0.0004
308.00,0.0002,-0.0000,0.0002
309.00,0.0003,-0.0000,0.0004
310.00,0.0004,0.0000,0.0003
311.00,0.0005,-0.0001,0.0005
312.00,0.0008,0.0001,0.0006
313.00,0.0010,0.0001,0.0009
314.00,0.0053,0.0003,0.0053
315.00,0.0011,0.0000,0.0011
316.00,0.0007,0.0000,0.0007
317.00,0.0004,0.0000,0.0004
318.00,0.0002,-0.0000,0.0005
319.00,0.0002,-0.0001,0.0004
320.00,0.0001,0.0001,0.0004
321.00,0.0001,0.0000,0.0003
322.00,0.0001,0.0001,0.0001
323.00,-0.0000,0.0001,0.0003
324.00,0.0001,0.0001,0.0001
325.00,0.0001,0.0000,0.0002
326.00,0.0001,-0.0000,0.0002
327.00,0.0002,0.0000,0.0001
328.00,0.0001,0.0000,0.0003
329.00,0.0001,0.0000,0.0003
330.00,0.0002,0.0001,0.0002
331.00,0.0001,-0.0000,0.0001
332.00,0.0001,0.0001,0.0002
333.00,0.0001,-0.0000,0.0002
334.00,0.0002,0.0001,0.0001
335.00,0.0002,-0.0000,0.0002
336.00,0.0003,0.0001,0.0003
337.00,0.0004,0.0003,0.0003
338.00,0.0004,0.0003,0.0003
339.00,0.0007,0.0005,0.0006
340.00,0.0010,0.0005,0.0008
341.00,0.0017,0.0010,0.0014
342.00,0.0059,0.0040,0.0054
343.00,0.0056,0.0038,0.0055
344.00,0.0017,0.0012,0.0015
345.00,0.0010,0.0006,0.0009
346.00,0.0008,0.0005,0.0007
347.00,0.0004,0.0002,0.0005
348.00,0.0004,0.0001,0.0002
349.00,0.0002,0.0001,0.0000
350.00,0.0003,0.0000,0.0002
351.00,0.0001,-0.0000,0.0002
352.00,0.0003,0.0001,0.0002
353.00,0.0002,0.0001,0.0004
354.00,0.0001,0.0001,0.0003
355.00,0.0001,0.0000,0.0005
356.00,0.0001,0.0001,0.0003
357.00,0.0000,0.0000,0.0002
358.00,0.0000,0.0002,0.0002
359.00,0.0002,0.0000,0.0005
360.00,0.0000,0.0001,0.0002
361.00,-0.0000,0.0000,0.0003
362.00,0.0000,0.0000,0.0003
363.00,0.0001,0.0001,0.0002
364.00,0.0000,0.0002,0.0000
365.00,0.0000,0.0001,0.0002
366.00,0.0001,0.0001,0.0000
367.00,0.0001,0.0002,0.0002
368.00,0.0000,0.0002,0.0004
369.00,0.0001,0.0005,0.0006
370.00,0.0002,0.0010,0.0012
371.00,0.0013,0.0046,0.0053
372.00,0.0002,0.0007,0.0008
373.00,0.0001,0.0004,0.0005
374.00,-0.0000,0.0002,0.0003
375.00,0.0000,0.0001,0.0002
376.00,0.0000,0.0002,0.0003
377.00,0.0002,0.0001,0.0001
378.00,0.0001,0.0002,0.0000
379.00,0.0000,0.0000,0.0002
380.00,0.0000,-0.0000,0.0001
381.00,0.0000,0.0000,0.0001
382.00,0.0001,-0.0000,0.0002
383.00,0.0001,-0.0000,-0.0000
384.00,0.0001,-0.0000,0.0002
385.00,0.0001,0.0000,0.0001
386.00,0.0001,0.0000,0.0003
387.00,-0.0001,0.0000,0.0002
388.00,0.0002,-0.0000,0.0001
389.00,0.0001,0.0000,0.0000
390.00,0.0000,-0.0000,0.0001
391.00,0.0000,0.0001,0.0001
392.00,-0.0000,0.0000,0.0001
393.00,0.0000,-0.0000,0.0001
394.00,-0.0000,-0.0000,0.0000
395.00,0.0001,0.0000,0.0001
396.00,0.0001,0.0001,0.0001
397.00,0.0001,0.0000,-0.0000
398.00,0.0002,0.0000,0.0003
399.00,0.0005,0.0005,0.0019
400.00,0.0003,0.0004,0.0015
401.00,0.0001,0.0000,0.0005
402.00,0.0001,0.0001,0.0004
403.00,0.0001,-0.0000,0.0002
