f,x,y,z
175.00,0.0005,0.0004,0.0002
176.00,0.0004,0.0002,0.0000
177.00,0.0002,0.0002,0.0001
178.00,0.0004,0.0002,0.0003
179.00,0.0003,0.0002,0.0001
180.00,0.0005,0.0000,0.0001
181.00,0.0003,0.0002,0.0003
182.00,0.0003,0.0002,0.0001
183.00,0.0003,0.0000,0.0003
184.00,0.0005,0.0001,0.0002
185.00,0.0002,0.0002,0.0001
186.00,0.0004,0.0001,0.0001
187.00,0.0003,0.0000,0.0002
188.00,0.0004,0.0000,0.0001
189.00,0.0005,-0.0001,0.0001
190.00,0.0006,0.0000,0.0003
191.00,0.0008,0.0001,0.0003
192.00,0.0009,0.0001,0.0001
193.00,0.0010,0.0000,0.0003
194.00,0.0014,-0.0000,0.0003
195.00,0.0016,0.0001,0.0004
196.00,0.0026,0.0002,0.0007
197.00,0.0038,0.0002,0.0012
198.00,0.0087,0.0008,0.0030
199.00,0.0132,0.0015,0.0044
200.00,0.0057,0.0006,0.0019
201.00,0.0025,0.0003,0.0009
202.00,0.0017,0.0002,0.0006
203.00,0.0011,0.0000,0.0004
204.00,0.0012,0.0001,0.0004
205.00,0.0009,-0.0000,0.0005
206.00,0.0008,0.0000,0.0004
207.00,0.0005,0.0000,0.0002
208.00,0.0006,-0.0001,0.0004
209.00,0.0002,-0.0000,0.0004
210.00,0.0004,-0.0000,0.0005
211.00,0.0005,-0.0000,0.0003
212.00,0.0004,0.0001,0.0006
213.00,0.0003,0.0000,0.0005
214.00,0.0004,0.0000,0.0005
215.00,0.0004,0.0000,0.0005
216.00,0.0004,-0.0000,0.0003
217.00,0.0003,0.0001,0.0003
218.00,0.0004,0.0001,0.0003
219.00,0.0003,0.0002,0.0005
220.00,0.0005,0.0001,0.0006
221.00,0.0007,0.0002,0.0010
222.00,0.0009,0.0002,0.0012
223.00,0.0009,0.0001,0.0009
224.00,0.0014,0.0003,0.0018
225.00,0.0026,0.0006,0.0030
226.00,0.0039,0.0011,0.0048
227.00,0.0081,0.0023,0.0094
228.00,0.0038,0.0011,0.0044
229.00,0.0015,0.0003,0.0017
230.00,0.0012,0.0002,0.0012
231.00,0.0010,0.0001,0.0011
232.00,0.0009,0.0001,0.0010
233.00,0.0006,0.0001,0.0007
234.00,0.0004,0.0001,0.0005
235.00,0.0005,0.0001,0.0005
236.00,0.0003,0.0000,0.0005
237.00,0.0003,-0.0000,0.0005
238.00,0.0002,0.0001,0.0004
239.00,0.0002,-0.0000,0.0004
240.00,0.0002,0.0002,0.0006
241.00,0.0002,0.0001,0.0005
242.00,0.0002,0.0001,0.0005
243.00,0.0002,0.0000,0.0004
244.00,0.0002,-0.0000,0.0004
245.00,0.0002,-0.0000,0.0004
246.00,0.0002,0.0001,0.0003
247.00,0.0003,0.0001,0.0005
248.00,0.0003,0.0001,0.0003
249.00,0.0003,0.0001,0.0006
250.00,0.0007,0.0001,0.0009
251.00,0.0005,0.0002,0.0008
252.00,0.0007,0.0003,0.0010
253.00,0.0009,0.0006,0.0015
254.00,0.0017,0.0010,0.0027
255.00,0.0056,0.0036,0.0086
256.00,0.0048,0.0030,0.0074
257.00,0.0016,0.0009,0.0023
258.00,0.0007,0.0005,0.0014
259.00,0.0008,0.0004,0.0012
260.00,0.0006,0.0004,0.0009
261.00,0.0002,0.0001,0.0003
262.00,0.0003,0.0001,0.0006
263.00,0.0002,0.0000,0.0003
264.00,0.0003,0.0000,0.0004
265.00,0.0002,-0.0000,0.0006
266.00,0.0003,0.0001,0.0007
267.00,0.0003,0.0001,0.0009
268.00,0.0002,0.0001,0.0009
269.00,0.0003,0.0000,0.0007
270.00,0.0003,0.0001,0.0010
271.00,0.0002,0.0001,0.0007
272.00,0.0002,0.0000,0.0007
273.00,0.0003,-0.0001,0.0005
274.00,0.0003,0.0001,0.0007
275.00,0.0003,0.0001,0.0009
276.00,0.0004,0.0002,0.0011
277.00,0.0007,0.0003,0.0016
278.00,0.0007,0.0004,0.0017
279.00,0.0008,0.0003,0.0018
280.00,0.0014,0.0005,0.0031
281.00,0.0020,0.0007,0.0043
282.00,0.0027,0.0010,0.0056
283.00,0.0072,0.0030,0.0152
284.00,0.0096,0.0041,0.0204
285.00,0.0035,0.0014,0.0075
286.00,0.0018,0.0007,0.0040
287.00,0.0014,0.0005,0.0031
288.00,0.0010,0.0004,0.0024
289.00,0.0009,0.0003,0.0019
290.00,0.0006,0.0003,0.0016
291.00,0.0005,0.0003,0.0016
292.00,0.0004,0.0002,0.0011
293.00,0.0003,0.0001,0.0010
294.00,0.0003,0.0002,0.0015
295.00,0.0003,0.0000,0.0010
296.00,0.0002,0.0002,0.0015
297.00,0.0003,0.0003,0.0013
298.00,0.0002,0.0001,0.0016
299.00,0.0002,0.0002,0.0013
300.00,0.0002,0.0000,0.0010
301.00,0.0000,0.0000,0.0008
302.00,0.0003,0.0000,0.0007
303.00,0.0003,0.0000,0.0005
304.00,0.0004,0.0001,0.0006
305.00,0.0004,0.0001,0.0005
306.00,0.0004,0.0002,0.0005
307.00,0.0005,0.0001,0.0006
308.00,0.0006,0.0003,0.0009
309.00,0.0009,0.0002,0.0011
310.00,0.0014,0.0004,0.0018
311.00,0.0034,0.0012,0.0041
312.00,0.0099,0.0036,0.0111
313.00,0.0031,0.0010,0.0028
314.00,0.0013,0.0004,0.0013
315.00,0.0008,0.0003,0.0009
316.00,0.0004,0.0000,0.0007
317.00,0.0003,0.0001,0.0006
318.00,0.0003,0.0001,0.0005
319.00,0.0004,0.0000,0.0005
320.00,0.0004,0.0001,0.0005
321.00,0.0002,0.0001,0.0006
322.00,0.0001,-0.0000,0.0007
323.00,0.0002,-0.0000,0.0006
324.00,0.0001,0.0001,0.0007
325.00,0.0002,0.0002,0.0009
326.00,0.0002,0.0001,0.0008
327.00,0.0003,0.0001,0.0006
328.00,0.0002,0.0001,0.0005
329.00,0.0002,0.0001,0.0003
330.00,0.0002,0.0002,0.0004
331.00,-0.0000,0.0001,0.0004
332.00,0.0003,0.0001,0.0004
333.00,0.0003,0.0002,0.0004
334.00,0.0002,0.0002,0.0004
335.00,0.0004,0.0002,0.0002
336.00,0.0005,0.0003,0.0006
337.00,0.0007,0.0003,0.0006
338.00,0.0008,0.0005,0.0009
339.00,0.0017,0.0010,0.0016
340.00,0.0076,0.0050,0.0074
341.00,0.0039,0.0029,0.0037
342.00,0.0020,0.0014,0.0018
343.00,0.0008,0.0006,0.0008
344.00,0.0004,0.0004,0.0006
345.00,0.0003,0.0002,0.0004
346.00,0.0003,0.0003,0.0004
347.00,0.0001,0.0001,0.0003
348.00,0.0002,0.0001,0.0002
349.00,0.0000,0.0001,0.0004
350.00,0.0001,0.0001,0.0006
351.00,0.0001,0.0001,0.0005
352.00,-0.0000,0.0001,0.0006
353.00,0.0001,0.0001,0.0010
354.00,0.0001,0.0001,0.0010
355.00,0.0000,0.0002,0.0006
356.00,0.0001,-0.0000,0.0005
357.00,-0.0000,0.0000,0.0003
358.00,0.0001,0.0001,0.0002
359.00,-0.0000,0.0001,0.0003
360.00,0.0000,0.0001,0.0002
361.00,0.0001,0.0000,0.0003
362.00,0.0000,0.0001,0.0001
363.00,0.0000,0.0001,0.0003
364.00,0.0001,0.0003,0.0004
365.00,0.0000,0.0003,0.0006
366.00,0.0001,0.0005,0.0004
367.00,0.0001,0.0012,0.0012
368.00,0.0003,0.0035,0.0035
369.00,0.0002,0.0037,0.0036
370.00,0.0002,0.0017,0.0015
371.00,0.0001,0.0008,0.0010
372.00,0.0001,0.0005,0.0005
373.00,-0.0000,0.0002,0.0003
374.00,0.0000,0.0003,0.0005
375.00,0.0000,0.0003,0.0003
376.00,0.0001,0.0002,0.0004
377.00,-0.0000,0.0001,0.0002
378.00,-0.0000,0.0003,0.0007
379.00,0.0000,0.0001,0.0008
380.00,0.0001,0.0002,0.0013
381.00,0.0001,0.0001,0.0011
382.00,0.0000,0.0001,0.0015
383.00,0.0001,0.0002,0.0009
384.00,0.0002,0.0001,0.0009
385.00,0.0001,0.0001,0.0005
386.00,0.0000,0.0001,0.0005
387.00,0.0001,0.0001,0.0004
388.00,-0.0000,0.0001,0.0004
389.00,0.0000,0.0000,0.0003
390.00,0.0000,-0.0001,0.0003
391.00,0.0001,-0.0000,0.0001
392.00,0.0002,0.0001,0.0003
393.00,0.0001,0.0001,0.0004
394.00,0.0002,-0.0001,0.0004
395.00,0.0004,0.0002,0.0004
396.00,0.0011,0.0005,0.0009
397.00,0.0016,0.0009,0.0013
398.00,0.0009,0.0004,0.0007
399.00,0.0006,0.0003,0.0005
400.00,0.0003,0.0001,0.0004
401.00,0.0001,-0.0000,0.0005
402.00,0.0001,0.0001,0.0006
403.00,0.0001,0.0000,0.0004
404.00,0.0000,0.0001,0.0006
405.00,0.0000,-0.0000,0.0006
406.00,0.0000,0.0001,0.0007
407.00,0.0000,0.0000,0.0010
408.00,0.0001,0.0001,0.0013
409.00,-0.0000,0.0001,0.0016
410.00,-0.0000,0.0001,0.0017
411.00,-0.0001,0.0001,0.0014
412.00,0.0002,0.0001,0.0009
413.00,-0.0001,-0.0000,0.0007
414.00,0.0001,0.0000,0.0009
415.00,0.0001,0.0000,0.0006
416.00,0.0000,0.0001,0.0004
417.00,0.0000,0.0001,0.0005
418.00,-0.0001,0.0001,0.0006
419.00,0.0000,0.0000,0.0007
420.00,0.0002,-0.0000,0.0008
421.00,0.0000,-0.0001,0.0011
422.00,0.0001,0.0002,0.0014
423.00,0.0000,0.0001,0.0021
424.00,0.0002,0.0003,0.0033
425.00,0.0006,0.0010,0.0088
426.00,0.0003,0.0005,0.0062
427.00,0.0002,0.0004,0.0041
428.00,0.0001,0.0001,0.0019
429.00,0.0000,0.0002,0.0014
430.00,-0.0000,0.0000,0.0011
431.00,0.0000,0.0000,0.0006
432.00,0.0000,0.0001,0.0006
433.00,0.0000,-0.0000,0.0007
434.00,0.0001,0.0000,0.0007
435.00,0.0001,-0.0000,0.0002
436.00,0.0000,-0.0000,0.0007
437.00,0.0001,0.0000,0.0007
438.00,0.0001,0.0001,0.0007
439.00,0.0002,0.0001,0.0007
440.00,0.0000,-0.0000,0.0006
441.00,0.0001,-0.0000,0.0004
442.00,0.0000,0.0001,0.0004
443.00,0.0002,0.0001,0.0004
444.00,0.0001,0.0000,0.0005
445.00,0.0001,0.0001,0.0006
446.00,0.0002,0.0001,0.0008
447.00,0.0002,0.0001,0.0009
448.00,0.0004,0.0003,0.0013
449.00,0.0005,0.0002,0.0011
450.00,0.0008,0.0004,0.0017
451.00,0.0009,0.0006,0.0021
452.00,0.0017,0.0011,0.0039
453.00,0.0035,0.0023,0.0076
454.00,0.0047,0.0031,0.0107
455.00,0.0029,0.0018,0.0065
456.00,0.0019,0.0012,0.0043
457.00,0.0009,0.0006,0.0022
458.00,0.0005,0.0004,0.0013
459.00,0.0006,0.0005,0.0014
460.00,0.0003,0.0002,0.0011
461.00,0.0003,0.0001,0.0007
462.00,0.0001,0.0002,0.0006
463.00,0.0002,0.0001,0.0006
464.00,0.0001,-0.0000,0.0004
465.00,0.0002,0.0000,0.0005
466.00,0.0001,0.0001,0.0003
467.00,0.0001,0.0000,0.0005
468.00,0.0001,0.0000,0.0007
469.00,0.0002,0.0000,0.0005
470.00,0.0002,0.0001,0.0004
471.00,0.0002,0.0000,0.0004
472.00,0.0000,-0.0001,0.0003
473.00,0.0001,-0.0000,0.0006
474.00,0.0002,-0.0001,0.0006
475.00,0.0002,0.0000,0.0007
476.00,0.0003,0.0000,0.0011
477.00,0.0003,0.0000,0.0013
478.00,0.0005,-0.0000,0.0017
479.00,0.0006,0.0000,0.0018
480.00,0.0010,0.0001,0.0030
481.00,0.0024,0.0006,0.0067
482.00,0.0035,0.0009,0.0104
483.00,0.0024,0.0006,0.0075
484.00,0.0018,0.0005,0.0054
485.00,0.0007,0.0001,0.0023
486.00,0.0006,0.0001,0.0018
487.00,0.0004,-0.0000,0.0014
488.00,0.0002,0.0000,0.0010
489.00,0.0002,0.0000,0.0009
490.00,0.0002,-0.0001,0.0008
491.00,0.0001,-0.0000,0.0006
492.00,0.0001,0.0001,0.0004
493.00,0.0001,0.0001,0.0007
494.00,0.0001,0.0001,0.0005
495.00,0.0001,-0.0001,0.0006
496.00,0.0000,0.0001,0.0005
497.00,0.0000,0.0000,0.0005
498.00,0.0001,0.0000,0.0007
499.00,-0.0000,0.0001,0.0003
500.00,0.0000,0.0000,0.0005
501.00,-0.0001,0.0001,0.0005
502.00,-0.0000,-0.0001,0.0006
503.00,-0.0000,0.0000,0.0005
504.00,0.0000,0.0000,0.0007
505.00,0.0000,0.0001,0.0006
506.00,0.0002,0.0001,0.0009
507.00,0.0001,0.0000,0.0012
508.00,0.0002,0.0001,0.0020
509.00,0.0003,0.0002,0.0030
510.00,0.0013,0.0007,0.0078
511.00,0.0014,0.0009,0.0093
512.00,0.0007,0.0004,0.0046
513.00,0.0003,0.0003,0.0025
514.00,0.0003,0.0001,0.0015
515.00,0.0001,0.0001,0.0012
516.00,0.0001,0.0000,0.0008
517.00,0.0001,0.0001,0.0007
518.00,0.0000,0.0001,0.0007
519.00,0.0001,0.0000,0.0005
520.00,0.0001,-0.0000,0.0005
521.00,0.0001,0.0001,0.0008
522.00,0.0000,0.0001,0.0011
523.00,-0.0000,0.0001,0.0011
524.00,0.0001,0.0002,0.0012
525.00,0.0001,0.0001,0.0010
526.00,0.0002,0.0000,0.0010
527.00,0.0001,-0.0001,0.0006
528.00,0.0001,-0.0000,0.0005
529.00,0.0001,0.0000,0.0004
530.00,0.0001,0.0000,0.0001
531.00,0.0002,-0.0000,0.0004
532.00,0.0001,-0.0001,0.0004
533.00,0.0001,-0.0000,0.0004
534.00,0.0003,0.0000,0.0006
535.00,0.0003,-0.0000,0.0009
536.00,0.0005,0.0001,0.0010
537.00,0.0011,0.0001,0.0018
538.00,0.0016,0.0004,0.0033
539.00,0.0029,0.0006,0.0053
540.00,0.0015,0.0003,0.0030
541.00,0.0007,-0.0000,0.0019
542.00,0.0005,0.0000,0.0011
543.00,0.0003,-0.0000,0.0007
544.00,0.0003,-0.0000,0.0006
545.00,0.0002,-0.0000,0.0004
546.00,0.0002,-0.0000,0.0004
547.00,0.0001,0.0000,0.0001
548.00,0.0001,-0.0000,0.0002
549.00,0.0000,0.0000,0.0003
550.00,0.0001,0.0000,0.0002
551.00,-0.0000,0.0001,0.0003
552.00,0.0001,0.0002,0.0006
553.00,-0.0000,-0.0000,0.0004
554.00,0.0001,0.0000,0.0002
555.00,0.0001,-0.0000,0.0004
556.00,0.0001,0.0000,0.0002
557.00,0.0001,0.0001,0.0001
558.00,0.0001,-0.0000,0.0002
559.00,0.0000,-0.0000,0.0001
560.00,-0.0000,0.0000,0.0002
561.00,-0.0000,0.0001,0.0002
562.00,0.0003,-0.0000,0.0002
563.00,0.0002,-0.0001,0.0002
564.00,0.0003,0.0000,0.0003
565.00,0.0005,0.0001,0.0005
566.00,0.0007,0.0001,0.0010
567.00,0.0025,0.0011,0.0025
568.00,0.0015,0.0005,0.0016
569.00,0.0007,0.0003,0.0006
570.00,0.0003,0.0000,0.0005
571.00,0.0003,0.0000,0.0001
572.00,0.0002,0.0000,0.0002
573.00,0.0001,-0.0000,0.0002
574.00,0.0001,0.0000,0.0002
575.00,-0.0000,-0.0001,0.0002
576.00,0.0000,-0.0001,0.0000
577.00,0.0002,-0.0001,0.0003
578.00,0.0000,-0.0000,0.0002
579.00,0.0000,-0.0000,0.0002
580.00,-0.0000,-0.0001,0.0004
581.00,-0.0000,0.0001,0.0003
582.00,0.0001,-0.0000,0.0003
583.00,0.0000,0.0000,0.0003
584.00,0.0001,-0.0001,0.0001
585.00,0.0001,-0.0001,0.0001
586.00,0.0000,-0.0000,0.0000
587.00,0.0000,0.0000,0.0000
588.00,0.0002,-0.0000,0.0001
589.00,0.0000,0.0001,0.0001
590.00,0.0001,-0.0001,-0.0000
591.00,0.0001,0.0000,0.0000
592.00,0.0000,0.0000,0.0001
593.00,0.0001,0.0001,-0.0001
594.00,0.0002,0.0001,0.0001
595.00,0.0005,0.0007,0.0005
596.00,0.0008,0.0009,0.0005
597.00,0.0002,0.0003,0.0001
598.00,0.0001,0.0002,0.0001
599.00,0.0001,0.0001,0.0001
600.00,0.0001,0.0001,0.0001
601.00,0.0001,0.0001,0.0001
602.00,0.0001,0.0000,0.0000
603.00,0.0001,-0.0000,0.0001
604.00,0.0001,0.0001,0.0001
605.00,-0.0000,0.0001,0.0001
606.00,0.0001,-0.0000,0.0001
607.00,0.0000,-0.0001,0.0002
608.00,-0.0000,-0.0001,0.0002
609.00,0.0002,-0.0001,0.0002
610.00,-0.0001,0.0000,0.0002
611.00,-0.0000,-0.0000,0.0002
612.00,-0.0000,-0.0001,0.0000
613.00,0.0000,0.0001,-0.0000
614.00,0.0000,0.0000,0.0000
615.00,0.0001,0.0001,0.0001
616.00,0.0001,-0.0000,0.0001
617.00,-0.0000,0.0001,-0.0001
618.00,0.0000,-0.0000,0.0002
619.00,-0.0000,0.0000,0.0000
620.00,0.0000,0.0000,-0.0001
621.00,0.0001,-0.0000,0.0000
622.00,0.0003,-0.0000,0.0001
623.00,0.0007,0.0002,0.0002
624.00,0.0010,0.0003,0.0003
625.00,0.0005,0.0002,0.0000
626.00,0.0002,-0.0000,0.0002
627.00,0.0001,-0.0000,0.0000
628.00,-0.0000,-0.0000,0.0002
629.00,0.0000,0.0000,-0.0001
630.00,-0.0000,-0.0001,0.0001
631.00,0.0001,-0.0000,0.0001
632.00,0.0001,-0.0001,0.0001
633.00,0.0001,0.0001,0.0001
634.00,0.0001,-0.0000,0.0002
635.00,0.0000,0.0000,0.0003
636.00,0.0000,0.0001,0.0003
637.00,0.0000,0.0001,0.0004
638.00,-0.0000,0.0000,0.0002
639.00,-0.0001,-0.0001,0.0002
640.00,0.0000,-0.0001,0.0001
641.00,0.0001,-0.0000,0.0001
642.00,-0.0001,0.0001,-0.0000
643.00,-0.0001,-0.0000,0.0001
644.00,-0.0000,-0.0000,0.0000
645.00,0.0001,-0.0000,0.0000
646.00,-0.0000,0.0002,-0.0001
647.00,0.0001,-0.0001,0.0000
648.00,-0.0001,0.0001,0.0000
649.00,0.0002,0.0000,0.0001
650.00,0.0001,0.0001,0.0001
651.00,0.0002,0.0001,0.0001
652.00,0.0006,0.0007,0.0002
653.00,0.0003,0.0005,0.0002
654.00,0.0001,0.0002,0.0000
655.00,0.0001,0.0001,0.0001
656.00,0.0000,0.0001,0.0001
657.00,0.0000,0.0000,0.0000
658.00,-0.0001,0.0000,0.0000
659.00,0.0000,-0.0001,-0.0001
660.00,0.0000,0.0000,-0.0000
661.00,0.0001,0.0000,0.0001
662.00,0.0000,0.0000,-0.0001
663.00,0.0000,0.0000,0.0000
664.00,-0.0000,0.0001,0.0001
665.00,0.0001,0.0000,0.0001
666.00,0.0001,-0.0001,0.0001
667.00,0.0000,-0.0001,0.0001
668.00,0.0001,0.0000,0.0002
669.00,-0.0001,0.0000,0.0000
670.00,0.0001,-0.0000,0.0003
671.00,0.0000,-0.0001,0.0000
672.00,0.0000,-0.0000,-0.0001
673.00,0.0001,0.0000,0.0001
674.00,0.0001,-0.0000,-0.0000
675.00,0.0001,-0.0001,0.0001
676.00,0.0002,-0.0000,0.0000
677.00,0.0003,0.0000,0.0001
678.00,0.0005,-0.0001,0.0002
679.00,0.0008,0.0000,0.0003
680.00,0.0023,0.0001,0.0008
681.00,0.0020,0.0000,0.0006
682.00,0.0008,-0.0000,0.0001
683.00,0.0007,0.0001,0.0002
684.00,0.0004,-0.0001,0.0002
685.00,0.0003,0.0000,0.0001
686.00,0.0002,-0.0000,0.0001
687.00,0.0001,-0.0000,0.0002
688.00,0.0001,-0.0001,0.0001
689.00,0.0001,-0.0001,0.0001
690.00,0.0000,0.0000,0.0002
691.00,0.0001,-0.0001,0.0003
692.00,0.0001,-0.0000,0.0004
693.00,-0.0000,0.0000,0.0003
694.00,0.0001,-0.0000,0.0004
695.00,0.0000,0.0000,0.0004
696.00,-0.0001,-0.0000,0.0002
697.00,0.0001,0.0000,0.0002
698.00,0.0001,0.0001,0.0002
699.00,-0.0000,-0.0001,0.0002
700.00,0.0000,-0.0000,0.0002
701.00,-0.0000,0.0001,0.0001
702.00,-0.0001,0.0000,0.0000
703.00,0.0000,-0.0000,0.0000
704.00,0.0001,-0.0000,0.0001
705.00,-0.0000,-0.0001,0.0001
706.00,0.0000,-0.0000,0.0002
707.00,0.0001,0.0001,0.0003
708.00,0.0003,0.0002,0.0007
709.00,0.0005,0.0004,0.0010
710.00,0.0001,0.0001,0.0005
711.00,0.0002,-0.0000,0.0002
712.00,0.0002,0.0002,0.0002
713.00,0.0001,-0.0000,0.0000
714.00,0.0001,-0.0000,0.0001
715.00,0.0000,-0.0000,0.0001
716.00,0.0000,-0.0000,0.0001
717.00,-0.0001,-0.0000,0.0001
718.00,-0.0001,-0.0000,0.0002
719.00,-0.0000,-0.0001,0.0001
720.00,0.0001,-0.0000,0.0002
721.00,-0.0000,-0.0000,0.0002
722.00,0.0000,0.0001,0.0003
723.00,-0.0001,-0.0000,0.0002
