f,x,y,z
159.00,0.0004,0.0002,0.0007
160.00,0.0004,0.0003,0.0010
161.00,0.0006,0.0002,0.0013
162.00,0.0009,0.0005,0.0016
163.00,0.0015,0.0009,0.0033
164.00,0.0023,0.0013,0.0051
165.00,0.0028,0.0014,0.0052
166.00,0.0041,0.0020,0.0070
167.00,0.0041,0.0023,0.0059
168.00,0.0041,0.0025,0.0055
169.00,0.0015,0.0006,0.0022
170.00,0.0009,0.0003,0.0014
171.00,0.0009,0.0004,0.0012
172.00,0.0006,0.0004,0.0009
173.00,0.0006,0.0003,0.0009
174.00,0.0006,0.0002,0.0008
175.00,0.0005,0.0001,0.0006
176.00,0.0004,0.0000,0.0005
177.00,0.0004,0.0000,0.0001
178.00,0.0004,0.0001,0.0004
179.00,0.0005,0.0001,0.0002
180.00,0.0003,0.0001,0.0001
181.00,0.0006,0.0000,0.0003
182.00,0.0006,0.0001,0.0002
183.00,0.0005,0.0000,0.0003
184.00,0.0007,0.0001,0.0003
185.00,0.0007,0.0001,0.0003
186.00,0.0010,0.0001,0.0004
187.00,0.0012,0.0001,0.0002
188.00,0.0013,0.0000,0.0003
189.00,0.0017,-0.0000,0.0002
190.00,0.0019,0.0001,0.0003
191.00,0.0031,0.0001,0.0007
192.00,0.0046,0.0003,0.0008
193.00,0.0069,0.0005,0.0015
194.00,0.0074,0.0006,0.0017
195.00,0.0080,0.0006,0.0019
196.00,0.0103,0.0011,0.0028
197.00,0.0031,0.0002,0.0006
198.00,0.0017,0.0001,0.0003
199.00,0.0014,0.0002,0.0003
200.00,0.0012,0.0001,0.0003
201.00,0.0008,0.0001,0.0004
202.00,0.0007,0.0001,0.0002
203.00,0.0007,0.0000,0.0002
204.00,0.0007,0.0001,0.0003
205.00,0.0004,0.0001,0.0004
206.00,0.0006,0.0001,0.0002
207.00,0.0004,0.0002,0.0004
208.00,0.0004,-0.0000,0.0003
209.00,0.0003,0.0001,0.0002
210.00,0.0004,0.0001,0.0003
211.00,0.0003,0.0001,0.0004
212.00,0.0004,0.0001,0.0005
213.00,0.0004,0.0001,0.0005
214.00,0.0006,0.0000,0.0007
215.00,0.0005,0.0002,0.0006
216.00,0.0007,0.0003,0.0011
217.00,0.0014,0.0004,0.0018
218.00,0.0023,0.0008,0.0031
219.00,0.0023,0.0011,0.0031
220.00,0.0035,0.0014,0.0046
221.00,0.0033,0.0015,0.0041
222.00,0.0039,0.0018,0.0054
223.00,0.0054,0.0024,0.0070
224.00,0.0057,0.0025,0.0072
225.00,0.0017,0.0006,0.0022
226.00,0.0013,0.0006,0.0018
227.00,0.0010,0.0005,0.0014
228.00,0.0009,0.0003,0.0010
229.00,0.0005,0.0001,0.0009
230.00,0.0005,0.0001,0.0007
231.00,0.0004,0.0002,0.0008
232.00,0.0003,0.0002,0.0005
233.00,0.0002,0.0001,0.0004
234.00,0.0003,0.0001,0.0003
235.00,0.0003,-0.0000,0.0005
236.00,0.0003,0.0001,0.0004
237.00,0.0002,-0.0000,0.0004
238.00,0.0003,0.0001,0.0004
239.00,0.0004,-0.0000,0.0005
240.00,0.0003,0.0001,0.0005
241.00,0.0003,0.0001,0.0005
242.00,0.0004,0.0001,0.0004
243.00,0.0005,0.0001,0.0005
244.00,0.0007,0.0002,0.0007
245.00,0.0009,0.0003,0.0008
246.00,0.0009,0.0003,0.0008
247.00,0.0020,0.0009,0.0020
248.00,0.0019,0.0009,0.0022
249.00,0.0013,0.0006,0.0018
250.00,0.0029,0.0014,0.0039
251.00,0.0034,0.0017,0.0048
252.00,0.0028,0.0014,0.0046
253.00,0.0008,0.0004,0.0012
254.00,0.0006,0.0002,0.0011
255.00,0.0003,0.0003,0.0004
256.00,0.0002,0.0002,0.0005
257.00,0.0003,0.0001,0.0004
258.00,0.0001,0.0000,0.0004
259.00,0.0003,0.0003,0.0003
260.00,0.0003,0.0000,0.0003
261.00,0.0000,0.0001,0.0004
262.00,0.0002,-0.0000,0.0005
263.00,0.0001,0.0000,0.0006
264.00,0.0001,-0.0000,0.0006
265.00,0.0001,0.0000,0.0005
266.00,0.0001,-0.0000,0.0004
267.00,0.0002,0.0001,0.0005
268.00,0.0001,0.0001,0.0002
269.00,0.0000,0.0001,0.0004
270.00,0.0003,0.0002,0.0007
271.00,0.0004,0.0003,0.0009
272.00,0.0003,0.0002,0.0012
273.00,0.0004,0.0002,0.0015
274.00,0.0007,0.0005,0.0022
275.00,0.0012,0.0009,0.0033
276.00,0.0007,0.0005,0.0017
277.00,0.0008,0.0007,0.0022
278.00,0.0012,0.0009,0.0029
279.00,0.0014,0.0010,0.0037
280.00,0.0011,0.0006,0.0031
281.00,0.0005,0.0001,0.0014
282.00,0.0004,0.0001,0.0008
283.00,0.0002,0.0002,0.0007
284.00,0.0002,0.0001,0.0008
285.00,0.0002,0.0002,0.0007
286.00,0.0001,0.0000,0.0008
287.00,0.0001,0.0000,0.0006
288.00,0.0001,0.0000,0.0007
289.00,0.0002,0.0001,0.0011
290.00,0.0002,0.0001,0.0009
291.00,0.0002,0.0002,0.0012
292.00,0.0002,0.0002,0.0005
293.00,0.0002,0.0000,0.0007
294.00,0.0004,0.0001,0.0008
295.00,0.0003,0.0001,0.0011
296.00,0.0004,0.0000,0.0010
297.00,0.0003,0.0003,0.0018
298.00,0.0003,0.0004,0.0020
299.00,0.0005,0.0003,0.0019
300.00,0.0011,0.0003,0.0028
301.00,0.0018,0.0008,0.0046
302.00,0.0032,0.0012,0.0077
303.00,0.0027,0.0010,0.0059
304.00,0.0035,0.0013,0.0075
305.00,0.0041,0.0015,0.0086
306.00,0.0051,0.0021,0.0104
307.00,0.0079,0.0030,0.0154
308.00,0.0042,0.0015,0.0084
309.00,0.0020,0.0006,0.0035
310.00,0.0016,0.0004,0.0029
311.00,0.0012,0.0003,0.0024
312.00,0.0010,0.0003,0.0022
313.00,0.0007,0.0002,0.0017
314.00,0.0005,0.0002,0.0016
315.00,0.0006,0.0002,0.0011
316.00,0.0005,0.0003,0.0011
317.00,0.0003,0.0001,0.0010
318.00,0.0005,0.0001,0.0009
319.00,0.0006,0.0001,0.0009
320.00,0.0006,0.0002,0.0009
321.00,0.0005,0.0002,0.0007
322.00,0.0006,0.0002,0.0010
323.00,0.0005,0.0004,0.0012
324.00,0.0007,0.0003,0.0011
325.00,0.0010,0.0007,0.0019
326.00,0.0014,0.0008,0.0022
327.00,0.0021,0.0011,0.0023
328.00,0.0021,0.0011,0.0025
329.00,0.0029,0.0017,0.0030
330.00,0.0041,0.0024,0.0041
331.00,0.0028,0.0014,0.0030
332.00,0.0025,0.0016,0.0025
333.00,0.0035,0.0022,0.0039
334.00,0.0046,0.0031,0.0051
335.00,0.0048,0.0032,0.0053
336.00,0.0038,0.0025,0.0041
337.00,0.0020,0.0013,0.0022
338.00,0.0012,0.0008,0.0013
339.00,0.0008,0.0005,0.0010
340.00,0.0009,0.0006,0.0013
341.00,0.0006,0.0003,0.0008
342.00,0.0004,0.0004,0.0005
343.00,0.0002,0.0003,0.0007
344.00,0.0003,0.0002,0.0007
345.00,0.0002,0.0001,0.0008
346.00,0.0002,0.0002,0.0007
347.00,0.0002,0.0001,0.0008
348.00,0.0001,0.0002,0.0006
349.00,0.0002,0.0001,0.0006
350.00,0.0001,0.0002,0.0007
351.00,0.0002,0.0003,0.0008
352.00,0.0001,0.0002,0.0005
353.00,0.0003,0.0005,0.0012
354.00,0.0002,0.0004,0.0010
355.00,0.0003,0.0005,0.0007
356.00,0.0004,0.0005,0.0007
357.00,0.0004,0.0010,0.0011
358.00,0.0002,0.0005,0.0004
359.00,0.0002,0.0010,0.0010
360.00,0.0002,0.0009,0.0010
361.00,0.0003,0.0016,0.0012
362.00,0.0004,0.0015,0.0011
363.00,0.0004,0.0021,0.0017
364.00,0.0001,0.0016,0.0013
365.00,0.0001,0.0007,0.0009
366.00,0.0001,0.0005,0.0007
367.00,0.0000,0.0002,0.0007
368.00,0.0001,0.0003,0.0006
369.00,0.0000,0.0002,0.0003
370.00,0.0000,0.0001,0.0004
371.00,0.0001,0.0000,0.0006
372.00,0.0001,0.0002,0.0005
373.00,0.0000,0.0001,0.0004
374.00,0.0001,0.0002,0.0008
375.00,0.0001,0.0002,0.0006
376.00,0.0000,0.0002,0.0005
377.00,0.0001,0.0001,0.0006
378.00,0.0000,0.0003,0.0005
379.00,0.0001,0.0003,0.0008
380.00,0.0002,0.0004,0.0010
381.00,0.0002,0.0006,0.0014
382.00,0.0001,0.0005,0.0012
383.00,0.0002,0.0006,0.0011
384.00,0.0002,0.0008,0.0012
385.00,0.0004,0.0010,0.0016
386.00,0.0004,0.0012,0.0023
387.00,0.0004,0.0010,0.0020
388.00,0.0005,0.0009,0.0016
389.00,0.0011,0.0022,0.0035
390.00,0.0006,0.0009,0.0023
391.00,0.0013,0.0020,0.0032
392.00,0.0009,0.0014,0.0022
393.00,0.0003,0.0008,0.0010
394.00,0.0002,0.0002,0.0008
395.00,0.0001,0.0004,0.0007
396.00,0.0001,0.0002,0.0004
397.00,0.0001,0.0002,0.0005
398.00,0.0002,0.0001,0.0004
399.00,0.0001,0.0001,0.0005
400.00,0.0001,0.0000,0.0003
401.00,0.0001,-0.0000,0.0004
402.00,0.0000,0.0001,0.0006
403.00,0.0002,0.0000,0.0004
404.00,0.0001,0.0001,0.0005
405.00,0.0001,0.0001,0.0005
406.00,0.0002,0.0001,0.0007
407.00,0.0002,0.0000,0.0004
408.00,0.0002,0.0000,0.0007
409.00,0.0002,0.0000,0.0010
410.00,0.0004,0.0002,0.0008
411.00,0.0004,0.0000,0.0014
412.00,0.0006,0.0002,0.0016
413.00,0.0006,0.0001,0.0017
414.00,0.0007,0.0002,0.0022
415.00,0.0005,0.0001,0.0022
416.00,0.0007,0.0003,0.0023
417.00,0.0008,0.0005,0.0031
418.00,0.0005,0.0002,0.0030
419.00,0.0009,0.0005,0.0043
420.00,0.0008,0.0003,0.0034
421.00,0.0003,-0.0000,0.0018
422.00,0.0001,0.0002,0.0013
423.00,0.0001,0.0001,0.0010
424.00,0.0001,0.0001,0.0008
425.00,0.0001,0.0001,0.0008
426.00,0.0000,0.0000,0.0007
427.00,-0.0000,0.0000,0.0007
428.00,0.0001,-0.0000,0.0005
429.00,0.0001,0.0002,0.0007
430.00,0.0000,0.0001,0.0007
431.00,0.0000,0.0001,0.0006
432.00,0.0001,0.0001,0.0005
433.00,0.0001,0.0001,0.0007
434.00,0.0002,0.0002,0.0009
435.00,0.0002,0.0002,0.0013
436.00,0.0003,0.0002,0.0015
437.00,0.0002,0.0003,0.0016
438.00,0.0003,0.0003,0.0010
439.00,0.0004,0.0004,0.0011
440.00,0.0008,0.0005,0.0017
441.00,0.0013,0.0008,0.0020
442.00,0.0008,0.0005,0.0015
443.00,0.0009,0.0008,0.0018
444.00,0.0012,0.0010,0.0034
445.00,0.0013,0.0012,0.0037
446.00,0.0014,0.0013,0.0044
447.00,0.0021,0.0020,0.0067
448.00,0.0017,0.0013,0.0050
449.00,0.0007,0.0005,0.0021
450.00,0.0003,0.0001,0.0011
451.00,0.0003,0.0002,0.0008
452.00,0.0004,0.0001,0.0009
453.00,0.0003,0.0001,0.0009
454.00,0.0001,0.0000,0.0009
455.00,0.0001,-0.0000,0.0006
456.00,0.0001,0.0000,0.0007
457.00,0.0002,-0.0000,0.0007
458.00,0.0003,0.0000,0.0010
459.00,0.0002,0.0002,0.0010
460.00,0.0002,0.0001,0.0011
461.00,0.0003,0.0001,0.0013
462.00,0.0004,0.0002,0.0015
463.00,0.0003,0.0001,0.0018
464.00,0.0005,0.0002,0.0021
465.00,0.0006,0.0003,0.0026
466.00,0.0008,0.0003,0.0029
467.00,0.0009,0.0005,0.0035
468.00,0.0011,0.0006,0.0039
469.00,0.0009,0.0004,0.0035
470.00,0.0010,0.0006,0.0032
471.00,0.0008,0.0003,0.0025
472.00,0.0011,0.0004,0.0039
473.00,0.0014,0.0008,0.0046
474.00,0.0014,0.0006,0.0043
475.00,0.0021,0.0009,0.0062
476.00,0.0015,0.0005,0.0046
477.00,0.0007,0.0002,0.0021
478.00,0.0004,0.0001,0.0014
479.00,0.0003,0.0001,0.0014
480.00,0.0003,0.0001,0.0013
481.00,0.0003,0.0001,0.0011
482.00,0.0002,-0.0000,0.0009
483.00,0.0002,0.0001,0.0008
484.00,0.0002,0.0001,0.0008
485.00,0.0001,-0.0000,0.0006
486.00,0.0001,0.0001,0.0006
487.00,0.0001,0.0000,0.0008
488.00,0.0001,0.0000,0.0010
489.00,0.0002,0.0000,0.0011
490.00,0.0003,0.0000,0.0012
491.00,0.0002,0.0000,0.0013
492.00,0.0002,-0.0001,0.0014
493.00,0.0002,0.0001,0.0011
494.00,0.0004,0.0000,0.0020
495.00,0.0007,-0.0000,0.0026
496.00,0.0005,0.0000,0.0028
497.00,0.0003,0.0001,0.0017
498.00,0.0002,-0.0000,0.0019
499.00,0.0003,0.0001,0.0018
500.00,0.0006,0.0001,0.0036
501.00,0.0004,0.0002,0.0030
502.00,0.0005,0.0001,0.0033
503.00,0.0011,0.0006,0.0065
504.00,0.0005,0.0002,0.0033
505.00,0.0002,0.0001,0.0015
506.00,0.0001,-0.0000,0.0010
507.00,0.0001,-0.0000,0.0009
508.00,0.0001,0.0000,0.0005
509.00,-0.0000,-0.0000,0.0006
510.00,0.0000,0.0000,0.0007
511.00,0.0000,0.0001,0.0004
512.00,0.0000,-0.0000,0.0002
513.00,0.0000,0.0001,0.0005
514.00,0.0000,0.0000,0.0003
515.00,0.0001,-0.0000,0.0007
516.00,0.0000,0.0001,0.0006
517.00,0.0002,0.0002,0.0009
518.00,-0.0000,0.0000,0.0009
519.00,0.0004,0.0000,0.0012
520.00,0.0001,0.0001,0.0009
521.00,0.0002,0.0001,0.0014
522.00,0.0003,0.0003,0.0019
523.00,0.0004,0.0003,0.0018
524.00,0.0003,0.0002,0.0012
525.00,0.0003,0.0004,0.0013
526.00,0.0003,0.0001,0.0014
527.00,0.0004,0.0002,0.0012
528.00,0.0007,0.0004,0.0022
529.00,0.0006,0.0004,0.0021
530.00,0.0009,0.0004,0.0024
531.00,0.0015,0.0008,0.0042
532.00,0.0007,0.0003,0.0018
533.00,0.0002,0.0001,0.0010
534.00,0.0002,-0.0000,0.0007
535.00,0.0000,-0.0000,0.0006
536.00,0.0000,-0.0001,0.0004
537.00,0.0000,0.0000,0.0004
538.00,0.0001,0.0001,0.0004
539.00,0.0001,0.0000,0.0003
540.00,0.0000,0.0000,0.0003
541.00,0.0000,-0.0002,0.0004
542.00,0.0001,-0.0000,0.0003
543.00,0.0002,-0.0000,0.0004
544.00,0.0002,-0.0000,0.0005
545.00,0.0003,0.0001,0.0005
546.00,0.0003,0.0000,0.0007
547.00,0.0002,0.0000,0.0007
548.00,0.0003,0.0000,0.0009
549.00,0.0008,0.0000,0.0013
550.00,0.0008,0.0001,0.0014
551.00,0.0007,0.0001,0.0010
552.00,0.0009,0.0002,0.0014
553.00,0.0005,0.0001,0.0008
554.00,0.0008,0.0002,0.0010
555.00,0.0009,0.0002,0.0013
556.00,0.0011,0.0002,0.0017
557.00,0.0008,0.0002,0.0013
558.00,0.0012,0.0001,0.0019
559.00,0.0015,0.0003,0.0024
560.00,0.0008,0.0001,0.0012
561.00,0.0002,0.0001,0.0005
562.00,0.0002,-0.0000,0.0003
563.00,0.0002,0.0000,0.0002
564.00,0.0002,0.0000,0.0003
565.00,0.0002,-0.0000,0.0003
566.00,0.0001,-0.0000,0.0002
567.00,0.0000,0.0001,0.0002
568.00,0.0002,-0.0001,0.0002
569.00,0.0000,0.0001,0.0003
570.00,-0.0000,0.0000,0.0003
571.00,0.0002,-0.0000,0.0001
572.00,0.0001,-0.0001,0.0001
573.00,0.0002,0.0000,0.0003
574.00,0.0002,0.0000,0.0003
575.00,0.0001,0.0000,0.0003
576.00,0.0002,-0.0000,0.0002
577.00,0.0005,0.0002,0.0005
578.00,0.0003,0.0001,0.0002
579.00,0.0003,0.0001,0.0000
580.00,0.0003,0.0001,0.0002
581.00,0.0002,0.0001,0.0001
582.00,0.0001,0.0002,0.0003
583.00,0.0003,0.0002,0.0001
584.00,0.0004,0.0004,0.0003
585.00,0.0003,0.0001,0.0000
586.00,0.0005,0.0004,0.0001
587.00,0.0005,0.0004,0.0002
588.00,0.0003,0.0002,0.0002
589.00,0.0002,0.0000,0.0003
590.00,0.0000,0.0000,0.0001
591.00,0.0000,-0.0000,0.0000
592.00,-0.0000,0.0000,0.0002
593.00,0.0000,0.0000,0.0002
594.00,0.0000,0.0000,0.0001
595.00,-0.0000,0.0001,0.0001
596.00,-0.0000,0.0000,0.0001
597.00,0.0001,-0.0000,0.0001
598.00,0.0000,0.0000,0.0001
599.00,0.0001,0.0001,0.0002
600.00,0.0001,0.0001,0.0003
601.00,0.0001,0.0001,0.0002
602.00,0.0001,-0.0000,0.0000
603.00,0.0001,0.0001,0.0001
604.00,0.0002,0.0001,0.0001
605.00,0.0001,0.0001,0.0001
606.00,0.0002,0.0001,-0.0000
607.00,0.0001,0.0001,0.0001
608.00,-0.0000,0.0000,0.0000
609.00,0.0001,0.0001,-0.0000
610.00,-0.0000,0.0000,0.0002
611.00,0.0001,0.0000,0.0001
612.00,0.0002,0.0001,0.0001
613.00,0.0000,0.0001,0.0000
614.00,0.0002,0.0001,0.0001
615.00,0.0002,0.0002,0.0001
616.00,0.0001,0.0000,0.0001
617.00,0.0001,0.0001,0.0000
618.00,0.0001,-0.0001,0.0001
619.00,-0.0001,0.0000,0.0002
620.00,0.0000,-0.0000,-0.0000
621.00,-0.0000,0.0000,0.0000
622.00,0.0000,0.0000,0.0001
623.00,-0.0000,0.0000,0.0001
624.00,0.0000,0.0000,0.0002
625.00,0.0000,-0.0000,-0.0000
626.00,-0.0000,-0.0000,0.0002
627.00,0.0000,-0.0000,0.0002
628.00,-0.0000,-0.0000,0.0001
629.00,0.0000,-0.0000,0.0000
630.00,-0.0000,0.0000,0.0003
631.00,0.0002,0.0000,0.0001
632.00,0.0003,0.0000,0.0002
633.00,0.0001,-0.0000,0.0002
634.00,0.0003,0.0001,0.0003
635.00,0.0001,0.0001,0.0001
636.00,0.0000,-0.0000,0.0001
637.00,0.0000,0.0001,0.0002
638.00,-0.0000,0.0001,0.0001
639.00,0.0001,0.0002,0.0001
640.00,0.0001,0.0002,0.0000
641.00,0.0002,0.0002,0.0001
642.00,0.0001,0.0005,0.0001
643.00,0.0001,0.0003,0.0001
644.00,0.0001,0.0002,0.0001
645.00,0.0001,0.0000,-0.0000
646.00,0.0000,0.0001,-0.0000
647.00,0.0001,-0.0000,0.0000
648.00,-0.0000,-0.0000,0.0001
649.00,0.0001,0.0001,0.0001
650.00,0.0000,-0.0000,0.0001
651.00,0.0001,0.0000,0.0001
652.00,0.0000,0.0000,0.0001
653.00,0.0000,0.0001,0.0001
654.00,0.0001,0.0000,0.0002
655.00,0.0001,-0.0000,0.0001
656.00,0.0001,-0.0000,0.0001
657.00,0.0001,-0.0000,0.0001
658.00,0.0001,0.0001,0.0001
659.00,0.0002,0.0001,-0.0000
660.00,0.0002,-0.0001,0.0001
661.00,0.0003,-0.0000,-0.0000
662.00,0.0004,0.0000,0.0001
663.00,0.0003,-0.0000,0.0001
664.00,0.0003,0.0001,0.0002
665.00,0.0003,0.0001,0.0002
666.00,0.0003,0.0001,0.0002
667.00,0.0005,-0.0000,0.0002
668.00,0.0004,0.0001,0.0001
669.00,0.0005,0.0001,0.0003
670.00,0.0008,0.0002,0.0004
671.00,0.0009,0.0001,0.0002
672.00,0.0005,0.0000,0.0001
673.00,0.0002,0.0000,0.0001
674.00,0.0001,0.0000,-0.0001
675.00,0.0000,-0.0001,0.0001
676.00,0.0000,-0.0000,-0.0000
677.00,0.0001,0.0000,-0.0000
678.00,0.0001,0.0000,0.0001
679.00,0.0001,-0.0001,0.0003
680.00,0.0000,-0.0000,0.0001
681.00,0.0001,0.0000,0.0002
682.00,0.0000,-0.0001,0.0001
683.00,0.0001,0.0001,0.0001
684.00,0.0001,-0.0000,0.0001
685.00,0.0002,-0.0000,0.0000
686.00,0.0001,-0.0000,0.0001
687.00,0.0002,-0.0000,0.0001
688.00,0.0000,0.0001,0.0001
689.00,0.0001,-0.0001,0.0002
690.00,0.0000,-0.0001,0.0001
691.00,0.0001,-0.0001,0.0002
692.00,0.0000,0.0001,0.0002
693.00,-0.0000,0.0001,0.0001
694.00,0.0001,0.0001,0.0003
695.00,0.0001,0.0001,0.0005
696.00,0.0001,-0.0000,0.0002
697.00,0.0000,0.0001,0.0003
698.00,0.0001,0.0002,0.0003
699.00,0.0001,0.0001,0.0002
700.00,0.0001,0.0001,0.0003
701.00,0.0000,0.0000,0.0001
702.00,0.0000,-0.0001,0.0002
703.00,0.0000,0.0000,-0.0000
704.00,-0.0000,-0.0001,0.0000
705.00,0.0001,-0.0001,-0.0000
706.00,0.0001,0.0000,0.0001
707.00,0.0000,0.0000,0.0001
708.00,0.0001,0.0000,0.0001
709.00,0.0000,0.0000,0.0000
710.00,0.0001,-0.0000,0.0002
711.00,0.0000,-0.0000,0.0001
712.00,0.0001,0.0001,0.0001
713.00,0.0001,0.0001,0.0000
714.00,0.0000,0.0000,0.0001
715.00,0.0000,-0.0001,0.0002
716.00,-0.0000,0.0000,0.0002
717.00,0.0000,0.0000,0.0001
718.00,0.0001,0.0001,0.0003
719.00,0.0000,-0.0000,0.0001
720.00,0.0001,-0.0000,0.0001
721.00,0.0001,-0.0000,0.0001
722.00,0.0000,0.0001,0.0002
723.00,-0.0000,0.0000,0.0003
724.00,0.0000,-0.0001,0.0002
725.00,-0.0000,0.0001,0.0003
726.00,0.0001,0.0001,0.0003
727.00,0.0001,0.0002,0.0005
