f,x,y,z
159.00,0.0002,0.0001,0.0003
160.00,0.0003,0.0001,0.0007
161.00,0.0004,0.0001,0.0006
162.00,0.0007,0.0001,0.0011
163.00,0.0010,0.0004,0.0020
164.00,0.0014,0.0005,0.0027
165.00,0.0022,0.0008,0.0044
166.00,0.0017,0.0007,0.0025
167.00,0.0027,0.0014,0.0028
168.00,0.0029,0.0019,0.0027
169.00,0.0044,0.0033,0.0034
170.00,0.0032,0.0024,0.0027
171.00,0.0013,0.0009,0.0010
172.00,0.0007,0.0004,0.0007
173.00,0.0009,0.0006,0.0007
174.00,0.0006,0.0003,0.0004
175.00,0.0004,0.0002,0.0005
176.00,0.0004,0.0001,0.0002
177.00,0.0005,0.0002,0.0002
178.00,0.0003,0.0001,0.0003
179.00,0.0003,0.0002,0.0001
180.00,0.0003,0.0001,0.0002
181.00,0.0004,0.0001,0.0001
182.00,0.0005,0.0001,0.0000
183.00,0.0005,0.0000,0.0002
184.00,0.0004,0.0001,0.0003
185.00,0.0005,0.0002,0.0001
186.00,0.0004,0.0000,0.0003
187.00,0.0004,-0.0000,0.0000
188.00,0.0006,0.0001,0.0002
189.00,0.0009,0.0001,0.0002
190.00,0.0014,0.0001,0.0003
191.00,0.0025,0.0002,0.0006
192.00,0.0038,0.0005,0.0007
193.00,0.0026,0.0003,0.0008
194.00,0.0034,0.0004,0.0009
195.00,0.0035,0.0005,0.0009
196.00,0.0046,0.0004,0.0013
197.00,0.0082,0.0009,0.0025
198.00,0.0100,0.0011,0.0032
199.00,0.0035,0.0003,0.0014
200.00,0.0018,0.0002,0.0005
201.00,0.0015,0.0002,0.0005
202.00,0.0010,0.0002,0.0003
203.00,0.0007,0.0000,0.0002
204.00,0.0007,0.0001,0.0002
205.00,0.0007,0.0000,0.0003
206.00,0.0007,0.0000,0.0001
207.00,0.0005,-0.0000,0.0002
208.00,0.0005,0.0001,0.0004
209.00,0.0004,0.0001,0.0002
210.00,0.0005,0.0001,0.0003
211.00,0.0003,0.0001,0.0002
212.00,0.0005,0.0001,0.0005
213.00,0.0006,-0.0000,0.0004
214.00,0.0005,0.0000,0.0005
215.00,0.0006,0.0001,0.0005
216.00,0.0005,0.0002,0.0006
217.00,0.0009,0.0003,0.0009
218.00,0.0017,0.0007,0.0018
219.00,0.0026,0.0012,0.0031
220.00,0.0021,0.0009,0.0027
221.00,0.0020,0.0009,0.0027
222.00,0.0024,0.0011,0.0034
223.00,0.0027,0.0012,0.0032
224.00,0.0030,0.0011,0.0032
225.00,0.0048,0.0018,0.0054
226.00,0.0057,0.0021,0.0064
227.00,0.0026,0.0008,0.0030
228.00,0.0015,0.0005,0.0016
229.00,0.0011,0.0003,0.0014
230.00,0.0009,0.0002,0.0011
231.00,0.0006,0.0001,0.0007
232.00,0.0005,0.0001,0.0005
233.00,0.0005,0.0002,0.0006
234.00,0.0003,0.0000,0.0004
235.00,0.0002,-0.0000,0.0003
236.00,0.0002,-0.0000,0.0004
237.00,0.0003,0.0001,0.0004
238.00,0.0003,0.0000,0.0004
239.00,0.0002,-0.0001,0.0005
240.00,0.0004,0.0002,0.0004
241.00,0.0003,0.0001,0.0005
242.00,0.0004,0.0001,0.0003
243.00,0.0005,0.0001,0.0004
244.00,0.0006,0.0002,0.0005
245.00,0.0011,0.0005,0.0007
246.00,0.0017,0.0008,0.0009
247.00,0.0015,0.0008,0.0013
248.00,0.0014,0.0009,0.0014
249.00,0.0009,0.0006,0.0013
250.00,0.0010,0.0007,0.0016
251.00,0.0009,0.0007,0.0017
252.00,0.0016,0.0008,0.0024
253.00,0.0028,0.0016,0.0043
254.00,0.0046,0.0027,0.0071
255.00,0.0026,0.0015,0.0039
256.00,0.0009,0.0004,0.0016
257.00,0.0007,0.0003,0.0012
258.00,0.0005,0.0002,0.0009
259.00,0.0005,0.0002,0.0008
260.00,0.0003,0.0001,0.0005
261.00,0.0003,0.0001,0.0005
262.00,0.0003,0.0000,0.0006
263.00,0.0001,-0.0000,0.0006
264.00,0.0002,0.0001,0.0003
265.00,0.0002,0.0001,0.0005
266.00,0.0002,-0.0000,0.0006
267.00,0.0002,0.0001,0.0006
268.00,0.0003,0.0001,0.0007
269.00,0.0003,0.0000,0.0007
270.00,0.0003,0.0001,0.0005
271.00,0.0003,0.0003,0.0006
272.00,0.0003,0.0002,0.0011
273.00,0.0005,0.0002,0.0017
274.00,0.0005,0.0004,0.0016
275.00,0.0009,0.0006,0.0024
276.00,0.0006,0.0005,0.0019
277.00,0.0006,0.0005,0.0018
278.00,0.0007,0.0003,0.0023
279.00,0.0010,0.0003,0.0024
280.00,0.0016,0.0005,0.0039
281.00,0.0025,0.0008,0.0060
282.00,0.0047,0.0012,0.0103
283.00,0.0042,0.0014,0.0094
284.00,0.0015,0.0003,0.0034
285.00,0.0011,0.0002,0.0024
286.00,0.0008,0.0001,0.0019
287.00,0.0004,0.0001,0.0012
288.00,0.0004,0.0001,0.0011
289.00,0.0005,0.0001,0.0013
290.00,0.0004,0.0001,0.0008
291.00,0.0002,0.0002,0.0011
292.00,0.0004,0.0000,0.0009
293.00,0.0003,-0.0000,0.0009
294.00,0.0004,0.0001,0.0008
295.00,0.0006,0.0001,0.0012
296.00,0.0004,0.0002,0.0015
297.00,0.0004,0.0001,0.0012
298.00,0.0003,0.0001,0.0011
299.00,0.0009,0.0002,0.0024
300.00,0.0015,0.0003,0.0035
301.00,0.0020,0.0007,0.0042
302.00,0.0024,0.0009,0.0049
303.00,0.0023,0.0009,0.0050
304.00,0.0025,0.0009,0.0050
305.00,0.0027,0.0009,0.0051
306.00,0.0032,0.0012,0.0062
307.00,0.0034,0.0012,0.0066
308.00,0.0045,0.0016,0.0074
309.00,0.0078,0.0027,0.0119
310.00,0.0114,0.0040,0.0167
311.00,0.0093,0.0032,0.0127
312.00,0.0027,0.0008,0.0041
313.00,0.0017,0.0006,0.0029
314.00,0.0010,0.0003,0.0017
315.00,0.0008,0.0004,0.0017
316.00,0.0009,0.0002,0.0015
317.00,0.0005,0.0002,0.0010
318.00,0.0004,0.0001,0.0007
319.00,0.0007,0.0002,0.0009
320.00,0.0006,0.0001,0.0007
321.00,0.0003,0.0001,0.0008
322.00,0.0007,0.0002,0.0008
323.00,0.0007,0.0003,0.0008
324.00,0.0007,0.0003,0.0011
325.00,0.0007,0.0004,0.0007
326.00,0.0014,0.0005,0.0018
327.00,0.0025,0.0011,0.0027
328.00,0.0024,0.0011,0.0022
329.00,0.0025,0.0011,0.0020
330.00,0.0028,0.0015,0.0027
331.00,0.0026,0.0013,0.0027
332.00,0.0018,0.0009,0.0019
333.00,0.0019,0.0010,0.0019
334.00,0.0024,0.0014,0.0025
335.00,0.0024,0.0015,0.0026
336.00,0.0028,0.0016,0.0029
337.00,0.0036,0.0022,0.0036
338.00,0.0052,0.0031,0.0051
339.00,0.0053,0.0032,0.0049
340.00,0.0024,0.0014,0.0020
341.00,0.0016,0.0010,0.0014
342.00,0.0010,0.0007,0.0011
343.00,0.0007,0.0005,0.0008
344.00,0.0008,0.0003,0.0008
345.00,0.0005,0.0003,0.0006
346.00,0.0005,0.0003,0.0007
347.00,0.0004,0.0002,0.0006
348.00,0.0002,0.0000,0.0002
349.00,0.0000,0.0001,0.0003
350.00,0.0002,0.0001,0.0003
351.00,0.0002,0.0001,0.0005
352.00,0.0001,0.0002,0.0002
353.00,0.0002,0.0004,0.0007
354.00,0.0003,0.0005,0.0008
355.00,0.0004,0.0008,0.0010
356.00,0.0003,0.0007,0.0009
357.00,0.0004,0.0010,0.0008
358.00,0.0004,0.0008,0.0007
359.00,0.0002,0.0005,0.0006
360.00,0.0003,0.0006,0.0007
361.00,0.0002,0.0007,0.0007
362.00,0.0001,0.0006,0.0007
363.00,0.0002,0.0011,0.0009
364.00,0.0001,0.0011,0.0014
365.00,0.0002,0.0016,0.0017
366.00,0.0002,0.0025,0.0023
367.00,0.0002,0.0026,0.0020
368.00,0.0001,0.0012,0.0012
369.00,0.0000,0.0008,0.0007
370.00,0.0001,0.0005,0.0005
371.00,0.0002,0.0003,0.0006
372.00,0.0001,0.0002,0.0005
373.00,0.0000,0.0002,0.0002
374.00,0.0001,0.0002,0.0005
375.00,-0.0000,0.0003,0.0005
376.00,0.0001,0.0001,0.0003
377.00,0.0001,0.0001,0.0004
378.00,0.0001,0.0004,0.0005
379.00,0.0001,0.0003,0.0006
380.00,0.0002,0.0003,0.0006
381.00,0.0001,0.0005,0.0015
382.00,0.0002,0.0008,0.0016
383.00,0.0004,0.0010,0.0019
384.00,0.0005,0.0010,0.0016
385.00,0.0005,0.0011,0.0017
386.00,0.0005,0.0008,0.0015
387.00,0.0003,0.0008,0.0015
388.00,0.0003,0.0010,0.0013
389.00,0.0004,0.0010,0.0015
390.00,0.0004,0.0006,0.0009
391.00,0.0006,0.0008,0.0010
392.00,0.0004,0.0007,0.0013
393.00,0.0006,0.0006,0.0013
394.00,0.0013,0.0009,0.0015
395.00,0.0013,0.0012,0.0014
396.00,0.0010,0.0006,0.0007
397.00,0.0005,0.0003,0.0004
398.00,0.0003,0.0002,0.0006
399.00,0.0002,0.0002,0.0005
400.00,0.0002,0.0000,0.0008
401.00,0.0002,0.0001,0.0005
402.00,-0.0000,-0.0001,0.0006
403.00,0.0001,-0.0000,0.0004
404.00,0.0001,-0.0000,0.0003
405.00,0.0000,0.0000,0.0003
406.00,0.0002,0.0000,0.0005
407.00,0.0001,-0.0000,0.0007
408.00,0.0003,0.0000,0.0008
409.00,0.0003,0.0002,0.0011
410.00,0.0006,0.0002,0.0016
411.00,0.0004,0.0001,0.0012
412.00,0.0004,0.0001,0.0009
413.00,0.0005,0.0000,0.0013
414.00,0.0004,0.0001,0.0011
415.00,0.0004,0.0001,0.0012
416.00,0.0003,0.0002,0.0013
417.00,0.0003,0.0002,0.0013
418.00,0.0001,0.0000,0.0014
419.00,0.0003,0.0002,0.0018
420.00,0.0004,0.0000,0.0027
421.00,0.0003,0.0000,0.0028
422.00,0.0006,0.0006,0.0045
423.00,0.0008,0.0006,0.0055
424.00,0.0007,0.0005,0.0043
425.00,0.0004,0.0003,0.0027
426.00,0.0002,0.0002,0.0012
427.00,0.0001,0.0001,0.0012
428.00,0.0002,-0.0001,0.0010
429.00,-0.0000,0.0002,0.0008
430.00,-0.0000,0.0001,0.0009
431.00,0.0001,0.0001,0.0006
432.00,0.0001,0.0001,0.0003
433.00,0.0001,0.0001,0.0006
434.00,0.0000,0.0001,0.0006
435.00,0.0002,0.0001,0.0007
436.00,0.0004,0.0003,0.0013
437.00,0.0004,0.0003,0.0020
438.00,0.0005,0.0004,0.0017
439.00,0.0003,0.0003,0.0009
440.00,0.0006,0.0004,0.0006
441.00,0.0007,0.0003,0.0009
442.00,0.0007,0.0004,0.0008
443.00,0.0009,0.0005,0.0015
444.00,0.0008,0.0005,0.0017
445.00,0.0009,0.0004,0.0016
446.00,0.0010,0.0006,0.0022
447.00,0.0010,0.0007,0.0027
448.00,0.0009,0.0007,0.0024
449.00,0.0013,0.0009,0.0034
450.00,0.0023,0.0018,0.0064
451.00,0.0027,0.0022,0.0072
452.00,0.0020,0.0017,0.0056
453.00,0.0018,0.0015,0.0051
454.00,0.0007,0.0007,0.0025
455.00,0.0004,0.0004,0.0015
456.00,0.0004,0.0002,0.0010
457.00,0.0002,0.0002,0.0012
458.00,0.0002,0.0002,0.0011
459.00,0.0003,0.0001,0.0008
460.00,0.0002,0.0001,0.0011
461.00,0.0002,0.0001,0.0009
462.00,0.0002,0.0001,0.0009
463.00,0.0005,0.0001,0.0015
464.00,0.0008,0.0003,0.0025
465.00,0.0011,0.0005,0.0031
466.00,0.0006,0.0003,0.0020
467.00,0.0007,0.0003,0.0024
468.00,0.0008,0.0003,0.0023
469.00,0.0007,0.0002,0.0022
470.00,0.0006,0.0002,0.0018
471.00,0.0007,0.0002,0.0019
472.00,0.0005,0.0002,0.0016
473.00,0.0005,0.0001,0.0017
474.00,0.0007,0.0001,0.0021
475.00,0.0008,0.0003,0.0026
476.00,0.0009,0.0003,0.0029
477.00,0.0010,0.0003,0.0028
478.00,0.0014,0.0004,0.0044
479.00,0.0026,0.0008,0.0076
480.00,0.0020,0.0006,0.0061
481.00,0.0019,0.0007,0.0055
482.00,0.0007,0.0001,0.0023
483.00,0.0003,-0.0000,0.0013
484.00,0.0004,0.0001,0.0012
485.00,0.0002,0.0000,0.0009
486.00,0.0003,0.0000,0.0009
487.00,0.0001,-0.0000,0.0008
488.00,0.0000,-0.0000,0.0008
489.00,0.0000,0.0001,0.0007
490.00,0.0003,0.0001,0.0010
491.00,0.0005,0.0000,0.0016
492.00,0.0005,-0.0000,0.0023
493.00,0.0002,0.0000,0.0016
494.00,0.0002,0.0001,0.0013
495.00,0.0004,0.0000,0.0015
496.00,0.0003,0.0000,0.0018
497.00,0.0002,-0.0001,0.0014
498.00,0.0002,0.0000,0.0013
499.00,0.0001,0.0001,0.0009
500.00,0.0002,0.0001,0.0016
501.00,-0.0000,0.0001,0.0012
502.00,0.0002,0.0000,0.0016
503.00,0.0004,0.0001,0.0021
504.00,0.0003,0.0001,0.0019
505.00,0.0004,0.0003,0.0021
506.00,0.0006,0.0003,0.0035
507.00,0.0011,0.0004,0.0058
508.00,0.0009,0.0003,0.0045
509.00,0.0009,0.0005,0.0058
510.00,0.0003,0.0001,0.0020
511.00,0.0002,0.0000,0.0010
512.00,0.0002,0.0000,0.0010
513.00,0.0001,0.0001,0.0010
514.00,0.0001,0.0001,0.0008
515.00,0.0001,0.0001,0.0008
516.00,0.0001,-0.0000,0.0005
517.00,0.0001,0.0001,0.0008
518.00,0.0000,0.0001,0.0013
519.00,0.0004,0.0001,0.0014
520.00,0.0001,0.0000,0.0011
521.00,0.0001,-0.0000,0.0009
522.00,0.0003,0.0001,0.0011
523.00,0.0003,0.0001,0.0013
524.00,0.0002,-0.0000,0.0010
525.00,0.0003,0.0002,0.0010
526.00,0.0004,0.0000,0.0009
527.00,0.0003,0.0000,0.0009
528.00,0.0002,0.0001,0.0011
529.00,0.0002,0.0001,0.0007
530.00,0.0004,0.0001,0.0010
531.00,0.0006,0.0002,0.0016
532.00,0.0007,0.0002,0.0014
533.00,0.0005,0.0002,0.0013
534.00,0.0007,0.0001,0.0015
535.00,0.0019,0.0004,0.0040
536.00,0.0013,0.0002,0.0028
537.00,0.0018,0.0004,0.0034
538.00,0.0008,0.0002,0.0018
539.00,0.0003,-0.0000,0.0009
540.00,0.0002,-0.0001,0.0009
541.00,0.0002,-0.0001,0.0009
542.00,0.0003,0.0000,0.0007
543.00,0.0002,-0.0000,0.0005
544.00,0.0003,0.0000,0.0005
545.00,0.0005,-0.0000,0.0007
546.00,0.0005,-0.0000,0.0010
547.00,0.0005,-0.0000,0.0006
548.00,0.0004,-0.0000,0.0008
549.00,0.0005,-0.0001,0.0009
550.00,0.0005,0.0001,0.0011
551.00,0.0007,0.0002,0.0008
552.00,0.0005,0.0001,0.0010
553.00,0.0004,0.0000,0.0006
554.00,0.0003,0.0002,0.0004
555.00,0.0003,0.0000,0.0005
556.00,0.0005,0.0001,0.0006
557.00,0.0003,0.0001,0.0004
558.00,0.0005,0.0002,0.0007
559.00,0.0004,0.0002,0.0008
560.00,0.0003,0.0001,0.0007
561.00,0.0003,0.0001,0.0008
562.00,0.0005,0.0002,0.0009
563.00,0.0014,0.0005,0.0019
564.00,0.0008,0.0002,0.0014
565.00,0.0012,0.0005,0.0016
566.00,0.0008,0.0003,0.0009
567.00,0.0003,0.0002,0.0003
568.00,0.0003,0.0000,0.0003
569.00,0.0002,0.0001,0.0002
570.00,0.0001,0.0000,0.0002
571.00,0.0001,-0.0000,-0.0000
572.00,0.0001,-0.0000,0.0001
573.00,0.0000,0.0000,0.0004
574.00,0.0002,0.0001,0.0003
575.00,0.0001,0.0000,0.0003
576.00,0.0002,0.0000,0.0001
577.00,0.0002,-0.0000,0.0003
578.00,0.0002,0.0001,0.0002
579.00,0.0001,0.0001,0.0002
580.00,0.0002,0.0000,0.0000
581.00,-0.0001,-0.0000,0.0003
582.00,0.0001,-0.0000,0.0002
583.00,0.0001,0.0001,0.0001
584.00,0.0001,0.0000,0.0000
585.00,0.0001,0.0000,0.0001
586.00,0.0001,0.0001,0.0001
587.00,0.0002,0.0002,0.0001
588.00,0.0001,0.0000,0.0002
589.00,0.0001,0.0001,0.0003
590.00,0.0001,0.0002,0.0002
591.00,0.0005,0.0005,0.0005
592.00,0.0004,0.0003,0.0003
593.00,0.0003,0.0005,0.0002
594.00,0.0004,0.0003,0.0003
595.00,0.0000,0.0001,0.0001
596.00,0.0000,0.0002,0.0001
597.00,-0.0000,0.0000,0.0001
598.00,0.0001,-0.0000,0.0001
599.00,0.0001,0.0000,0.0002
600.00,0.0001,0.0000,0.0003
601.00,0.0001,-0.0000,0.0003
602.00,0.0001,-0.0001,0.0000
603.00,0.0000,-0.0000,0.0003
604.00,0.0000,0.0000,0.0002
605.00,0.0002,0.0002,0.0002
606.00,0.0001,0.0001,0.0001
607.00,0.0001,-0.0001,0.0002
608.00,0.0000,-0.0001,0.0002
609.00,0.0000,0.0000,0.0001
610.00,0.0000,-0.0001,0.0001
611.00,0.0000,0.0000,0.0000
612.00,0.0002,0.0001,0.0000
613.00,0.0000,0.0002,-0.0000
614.00,0.0000,-0.0000,0.0000
615.00,0.0001,0.0001,0.0001
616.00,0.0000,-0.0000,0.0001
617.00,0.0001,0.0001,0.0000
618.00,0.0001,-0.0000,0.0003
619.00,0.0003,0.0001,0.0005
620.00,0.0002,0.0001,0.0003
621.00,0.0003,0.0001,0.0000
622.00,0.0003,0.0001,0.0003
623.00,-0.0000,0.0000,0.0001
624.00,0.0001,-0.0000,0.0002
625.00,-0.0000,-0.0001,-0.0001
626.00,-0.0002,-0.0000,0.0001
627.00,0.0001,0.0000,0.0001
628.00,0.0000,-0.0001,0.0002
629.00,0.0000,0.0000,-0.0000
630.00,0.0000,-0.0000,0.0002
631.00,0.0001,-0.0001,0.0001
632.00,0.0001,0.0000,0.0000
633.00,0.0002,0.0000,0.0001
634.00,0.0002,-0.0001,0.0000
635.00,0.0001,-0.0000,0.0002
636.00,0.0001,-0.0000,0.0001
637.00,0.0000,0.0001,0.0001
638.00,0.0000,-0.0000,-0.0001
639.00,0.0001,0.0001,0.0001
640.00,0.0000,0.0001,0.0000
641.00,0.0002,-0.0000,-0.0001
642.00,-0.0001,0.0001,0.0002
643.00,0.0000,0.0001,0.0002
644.00,0.0001,0.0001,0.0001
645.00,0.0001,0.0001,-0.0001
646.00,0.0000,0.0001,0.0001
647.00,0.0003,0.0003,0.0004
648.00,0.0001,0.0003,0.0003
649.00,0.0002,0.0002,0.0002
650.00,0.0001,0.0003,0.0003
651.00,0.0001,0.0002,0.0002
652.00,-0.0002,0.0000,0.0001
653.00,0.0001,0.0002,0.0001
654.00,0.0001,0.0001,0.0001
655.00,0.0001,-0.0000,0.0002
656.00,0.0003,0.0000,0.0002
657.00,0.0001,-0.0001,0.0001
658.00,0.0002,-0.0000,0.0002
659.00,0.0001,-0.0000,-0.0001
660.00,0.0001,-0.0001,0.0001
661.00,0.0003,-0.0000,0.0001
662.00,0.0001,-0.0001,0.0002
663.00,0.0002,-0.0000,0.0002
664.00,0.0002,0.0001,0.0001
665.00,0.0002,-0.0000,0.0001
666.00,0.0002,0.0000,0.0000
667.00,0.0003,-0.0001,0.0002
668.00,0.0002,0.0001,0.0002
669.00,0.0001,-0.0001,0.0001
670.00,0.0002,0.0000,0.0002
671.00,0.0004,-0.0001,0.0001
672.00,0.0003,-0.0001,0.0000
673.00,0.0003,-0.0000,0.0001
674.00,0.0004,-0.0000,0.0004
675.00,0.0010,0.0000,0.0003
676.00,0.0007,0.0001,0.0003
677.00,0.0009,-0.0001,0.0004
678.00,0.0010,0.0001,0.0004
679.00,0.0005,-0.0001,0.0002
680.00,0.0002,-0.0001,0.0001
681.00,0.0002,0.0000,0.0001
682.00,0.0001,0.0000,0.0000
683.00,0.0002,0.0001,0.0001
684.00,0.0002,0.0000,-0.0000
685.00,0.0002,0.0000,-0.0000
686.00,0.0000,-0.0001,0.0000
687.00,0.0001,-0.0000,0.0000
688.00,-0.0000,0.0000,-0.0001
689.00,0.0000,0.0000,0.0001
690.00,0.0000,-0.0000,0.0000
691.00,0.0002,0.0000,-0.0000
692.00,0.0001,-0.0000,0.0001
693.00,0.0000,0.0000,0.0001
694.00,0.0001,0.0000,0.0001
695.00,0.0001,0.0001,0.0001
696.00,0.0000,-0.0000,0.0001
697.00,0.0000,0.0000,0.0001
698.00,0.0000,0.0001,0.0001
699.00,0.0002,-0.0000,0.0002
700.00,0.0002,-0.0001,0.0002
701.00,0.0000,0.0000,0.0002
702.00,0.0000,0.0000,0.0002
703.00,0.0001,0.0000,0.0002
704.00,0.0002,0.0002,0.0005
705.00,0.0001,0.0000,0.0005
706.00,0.0002,0.0001,0.0004
707.00,0.0003,0.0001,0.0004
708.00,0.0001,0.0000,0.0003
709.00,0.0001,0.0002,0.0003
710.00,0.0001,0.0000,0.0001
711.00,0.0001,0.0000,0.0003
712.00,-0.0001,0.0001,0.0001
713.00,-0.0000,-0.0001,-0.0000
714.00,-0.0000,-0.0000,0.0001
715.00,0.0001,-0.0000,0.0002
716.00,-0.0000,-0.0001,0.0002
717.00,-0.0000,-0.0000,0.0002
718.00,-0.0000,0.0000,0.0003
719.00,0.0001,0.0000,0.0003
720.00,0.0000,0.0000,0.0001
721.00,0.0001,0.0000,0.0002
722.00,0.0001,0.0001,0.0001
723.00,-0.0001,-0.0001,0.0002
724.00,0.0001,-0.0000,0.0001
725.00,-0.0000,-0.0000,0.0002
726.00,0.0001,0.0000,0.0002
727.00,0.0001,0.0000,0.0002
