f,x,y,z
175.00,0.0006,0.0003,0.0003
176.00,0.0003,0.0003,0.0002
177.00,0.0004,0.0002,0.0002
178.00,0.0003,0.0002,0.0002
179.00,0.0001,0.0001,0.0003
180.00,0.0005,0.0002,0.0001
181.00,0.0003,0.0001,0.0001
182.00,0.0002,0.0001,0.0001
183.00,0.0004,0.0001,0.0001
184.00,0.0004,0.0000,0.0001
185.00,0.0004,0.0001,0.0002
186.00,0.0004,0.0001,0.0002
187.00,0.0005,0.0000,0.0001
188.00,0.0004,0.0001,0.0001
189.00,0.0005,0.0001,0.0002
190.00,0.0008,0.0001,0.0005
191.00,0.0010,0.0000,0.0003
192.00,0.0012,0.0001,0.0004
193.00,0.0014,-0.0000,0.0006
194.00,0.0019,0.0002,0.0008
195.00,0.0035,0.0002,0.0016
196.00,0.0046,0.0003,0.0021
197.00,0.0058,0.0005,0.0030
198.00,0.0071,0.0005,0.0038
199.00,0.0075,0.0005,0.0042
200.00,0.0034,0.0002,0.0020
201.00,0.0017,0.0000,0.0010
202.00,0.0014,0.0001,0.0008
203.00,0.0010,0.0001,0.0006
204.00,0.0009,-0.0000,0.0005
205.00,0.0007,-0.0000,0.0003
206.00,0.0006,-0.0000,0.0001
207.00,0.0005,-0.0001,0.0002
208.00,0.0002,-0.0000,0.0002
209.00,0.0003,-0.0001,0.0002
210.00,0.0003,0.0000,0.0004
211.00,0.0003,-0.0001,0.0002
212.00,0.0002,0.0000,0.0003
213.00,0.0003,0.0000,0.0002
214.00,0.0003,-0.0000,0.0002
215.00,0.0004,0.0000,0.0004
216.00,0.0002,0.0000,0.0001
217.00,0.0005,0.0001,0.0004
218.00,0.0004,0.0001,0.0003
219.00,0.0007,-0.0000,0.0006
220.00,0.0005,0.0001,0.0006
221.00,0.0012,0.0002,0.0009
222.00,0.0016,0.0000,0.0014
223.00,0.0033,0.0004,0.0027
224.00,0.0043,0.0003,0.0037
225.00,0.0054,0.0005,0.0048
226.00,0.0045,0.0004,0.0038
227.00,0.0057,0.0004,0.0050
228.00,0.0037,0.0003,0.0032
229.00,0.0014,0.0001,0.0012
230.00,0.0010,0.0001,0.0008
231.00,0.0011,0.0000,0.0009
232.00,0.0010,0.0001,0.0006
233.00,0.0006,0.0000,0.0006
234.00,0.0006,-0.0000,0.0005
235.00,0.0004,0.0000,0.0005
236.00,0.0003,0.0000,0.0004
237.00,0.0002,0.0001,0.0003
238.00,0.0003,-0.0000,0.0003
239.00,0.0003,-0.0001,0.0004
240.00,0.0002,-0.0000,0.0004
241.00,0.0003,-0.0001,0.0003
242.00,0.0004,0.0000,0.0003
243.00,0.0004,-0.0000,0.0004
244.00,0.0003,0.0000,0.0003
245.00,0.0002,0.0000,0.0005
246.00,0.0003,0.0000,0.0004
247.00,0.0002,0.0000,0.0007
248.00,0.0003,-0.0000,0.0006
249.00,0.0005,0.0003,0.0009
250.00,0.0006,0.0002,0.0010
251.00,0.0013,0.0005,0.0019
252.00,0.0022,0.0006,0.0029
253.00,0.0024,0.0008,0.0033
254.00,0.0027,0.0010,0.0036
255.00,0.0032,0.0014,0.0046
256.00,0.0028,0.0011,0.0047
257.00,0.0009,0.0003,0.0014
258.00,0.0006,0.0002,0.0009
259.00,0.0004,0.0001,0.0007
260.00,0.0004,0.0001,0.0006
261.00,0.0003,0.0000,0.0005
262.00,0.0002,-0.0000,0.0003
263.00,0.0004,0.0000,0.0002
264.00,0.0002,0.0001,0.0003
265.00,0.0001,-0.0000,0.0002
266.00,0.0001,-0.0000,0.0003
267.00,0.0001,-0.0000,0.0004
268.00,0.0002,-0.0001,0.0003
269.00,0.0003,0.0000,0.0005
270.00,0.0002,0.0001,0.0005
271.00,0.0003,0.0001,0.0005
272.00,0.0003,0.0002,0.0004
273.00,0.0001,-0.0000,0.0005
274.00,0.0003,-0.0001,0.0006
275.00,0.0005,0.0001,0.0008
276.00,0.0006,0.0001,0.0013
277.00,0.0007,0.0001,0.0015
278.00,0.0008,0.0002,0.0018
279.00,0.0017,0.0005,0.0037
280.00,0.0027,0.0007,0.0056
281.00,0.0031,0.0007,0.0065
282.00,0.0036,0.0011,0.0075
283.00,0.0049,0.0015,0.0100
284.00,0.0046,0.0015,0.0101
285.00,0.0026,0.0007,0.0055
286.00,0.0013,0.0004,0.0033
287.00,0.0010,0.0002,0.0023
288.00,0.0009,0.0002,0.0018
289.00,0.0007,0.0001,0.0018
290.00,0.0006,0.0000,0.0013
291.00,0.0005,0.0001,0.0008
292.00,0.0003,0.0002,0.0007
293.00,0.0002,0.0000,0.0005
294.00,0.0004,0.0000,0.0006
295.00,0.0003,0.0000,0.0008
296.00,0.0004,0.0000,0.0007
297.00,0.0004,0.0000,0.0006
298.00,0.0004,0.0000,0.0007
299.00,0.0004,0.0000,0.0007
300.00,0.0004,0.0002,0.0008
301.00,0.0004,0.0000,0.0007
302.00,0.0004,0.0002,0.0007
303.00,0.0007,0.0002,0.0010
304.00,0.0009,0.0002,0.0013
305.00,0.0011,0.0003,0.0016
306.00,0.0012,0.0003,0.0018
307.00,0.0036,0.0012,0.0057
308.00,0.0067,0.0023,0.0095
309.00,0.0042,0.0015,0.0056
310.00,0.0040,0.0014,0.0053
311.00,0.0039,0.0013,0.0043
312.00,0.0035,0.0013,0.0030
313.00,0.0024,0.0006,0.0018
314.00,0.0010,0.0003,0.0011
315.00,0.0007,0.0001,0.0008
316.00,0.0004,0.0001,0.0006
317.00,0.0005,0.0002,0.0005
318.00,0.0003,0.0000,0.0004
319.00,0.0003,0.0000,0.0004
320.00,0.0002,0.0001,0.0004
321.00,0.0002,0.0001,0.0002
322.00,0.0002,0.0001,0.0004
323.00,0.0002,0.0001,0.0003
324.00,0.0003,0.0000,0.0003
325.00,0.0002,0.0000,0.0002
326.00,0.0002,0.0001,0.0003
327.00,0.0001,-0.0000,0.0003
328.00,0.0001,0.0001,0.0004
329.00,0.0003,0.0000,0.0003
330.00,0.0004,0.0001,0.0003
331.00,0.0004,0.0001,0.0003
332.00,0.0005,0.0003,0.0004
333.00,0.0006,0.0003,0.0006
334.00,0.0010,0.0005,0.0010
335.00,0.0025,0.0012,0.0021
336.00,0.0028,0.0015,0.0023
337.00,0.0016,0.0009,0.0015
338.00,0.0025,0.0013,0.0023
339.00,0.0022,0.0012,0.0020
340.00,0.0033,0.0020,0.0029
341.00,0.0033,0.0021,0.0029
342.00,0.0014,0.0008,0.0014
343.00,0.0006,0.0003,0.0006
344.00,0.0005,0.0002,0.0004
345.00,0.0005,0.0000,0.0004
346.00,0.0002,0.0002,0.0003
347.00,0.0003,0.0001,0.0002
348.00,0.0003,0.0000,0.0003
349.00,0.0001,0.0001,0.0001
350.00,0.0001,0.0001,0.0001
351.00,0.0002,0.0001,0.0001
352.00,0.0002,0.0001,0.0003
353.00,0.0001,0.0000,0.0001
354.00,0.0002,0.0000,0.0003
355.00,0.0001,-0.0000,0.0001
356.00,0.0002,0.0000,0.0002
357.00,0.0002,0.0001,0.0003
358.00,0.0001,0.0001,0.0003
359.00,0.0001,0.0001,0.0002
360.00,0.0001,0.0002,0.0004
361.00,0.0002,0.0001,0.0004
362.00,0.0001,0.0003,0.0004
363.00,0.0001,0.0007,0.0009
364.00,0.0001,0.0012,0.0018
365.00,0.0001,0.0005,0.0007
366.00,0.0002,0.0010,0.0012
367.00,0.0002,0.0012,0.0017
368.00,0.0001,0.0016,0.0019
369.00,0.0002,0.0014,0.0020
370.00,0.0001,0.0009,0.0013
371.00,-0.0000,0.0003,0.0005
372.00,0.0000,0.0002,0.0003
373.00,0.0000,0.0001,0.0001
374.00,0.0001,0.0001,0.0003
375.00,0.0000,0.0001,0.0003
376.00,0.0001,0.0000,0.0003
377.00,-0.0000,0.0001,0.0001
378.00,0.0000,-0.0000,0.0001
379.00,0.0001,0.0001,0.0002
380.00,0.0001,0.0001,0.0003
381.00,-0.0000,-0.0000,0.0002
382.00,-0.0000,0.0000,0.0002
383.00,0.0002,-0.0000,0.0001
384.00,0.0002,0.0000,0.0002
385.00,0.0001,0.0001,0.0001
386.00,0.0001,0.0001,0.0003
387.00,0.0001,0.0000,0.0002
388.00,0.0001,0.0001,0.0002
389.00,0.0002,0.0003,0.0002
390.00,0.0003,0.0002,0.0005
391.00,0.0007,0.0006,0.0006
392.00,0.0007,0.0005,0.0003
393.00,0.0004,0.0002,0.0005
394.00,0.0006,0.0004,0.0004
395.00,0.0005,0.0002,0.0004
396.00,0.0008,0.0005,0.0009
397.00,0.0008,0.0003,0.0009
398.00,0.0007,0.0004,0.0006
399.00,0.0003,0.0002,0.0004
400.00,0.0002,0.0001,0.0004
401.00,0.0002,0.0001,0.0003
402.00,0.0002,0.0000,0.0003
403.00,0.0000,-0.0000,0.0001
404.00,0.0001,0.0000,0.0002
405.00,0.0000,0.0000,0.0001
406.00,0.0001,-0.0000,0.0002
407.00,-0.0000,-0.0000,0.0002
408.00,0.0000,0.0000,0.0003
409.00,0.0000,-0.0001,0.0001
410.00,0.0001,-0.0000,0.0004
411.00,0.0001,0.0001,0.0002
412.00,-0.0000,0.0002,0.0004
413.00,0.0000,0.0001,0.0004
414.00,-0.0001,0.0001,0.0003
415.00,0.0001,0.0001,0.0002
416.00,0.0002,0.0000,0.0006
417.00,0.0000,0.0001,0.0005
418.00,0.0001,0.0001,0.0009
419.00,0.0001,0.0001,0.0019
420.00,0.0004,0.0002,0.0034
421.00,0.0001,0.0001,0.0020
422.00,0.0001,0.0002,0.0028
423.00,0.0003,0.0002,0.0029
424.00,0.0003,0.0003,0.0035
425.00,0.0003,0.0003,0.0037
426.00,0.0003,0.0003,0.0039
427.00,0.0003,0.0002,0.0028
428.00,0.0001,0.0001,0.0014
429.00,0.0001,0.0001,0.0008
430.00,0.0001,0.0001,0.0007
431.00,0.0000,0.0001,0.0006
432.00,0.0001,-0.0000,0.0007
433.00,0.0001,-0.0000,0.0004
434.00,0.0001,0.0000,0.0006
435.00,0.0001,0.0000,0.0005
436.00,0.0002,0.0000,0.0005
437.00,0.0002,0.0001,0.0006
438.00,0.0000,0.0000,0.0006
439.00,0.0002,0.0001,0.0006
440.00,0.0002,-0.0000,0.0005
441.00,0.0002,-0.0000,0.0006
442.00,0.0001,0.0000,0.0008
443.00,0.0003,0.0001,0.0009
444.00,0.0004,0.0003,0.0012
445.00,0.0005,0.0002,0.0014
446.00,0.0011,0.0005,0.0027
447.00,0.0017,0.0010,0.0038
448.00,0.0020,0.0010,0.0045
449.00,0.0016,0.0007,0.0036
450.00,0.0019,0.0009,0.0037
451.00,0.0019,0.0009,0.0037
452.00,0.0024,0.0012,0.0048
453.00,0.0024,0.0010,0.0051
454.00,0.0035,0.0013,0.0071
455.00,0.0022,0.0009,0.0045
456.00,0.0014,0.0006,0.0032
457.00,0.0007,0.0003,0.0020
458.00,0.0004,0.0003,0.0013
459.00,0.0003,0.0002,0.0010
460.00,0.0003,-0.0000,0.0008
461.00,0.0004,0.0002,0.0008
462.00,0.0003,-0.0000,0.0004
463.00,0.0004,0.0001,0.0005
464.00,0.0001,0.0001,0.0007
465.00,0.0002,0.0000,0.0004
466.00,0.0002,0.0000,0.0004
467.00,0.0001,0.0001,0.0005
468.00,0.0002,0.0000,0.0006
469.00,0.0001,0.0001,0.0005
470.00,0.0002,0.0001,0.0007
471.00,0.0002,0.0000,0.0008
472.00,0.0002,-0.0000,0.0009
473.00,0.0002,0.0000,0.0008
474.00,0.0004,0.0001,0.0019
475.00,0.0004,0.0002,0.0021
476.00,0.0008,0.0003,0.0038
477.00,0.0006,0.0003,0.0032
478.00,0.0006,0.0003,0.0034
479.00,0.0005,0.0002,0.0029
480.00,0.0006,0.0002,0.0033
481.00,0.0010,0.0004,0.0044
482.00,0.0009,0.0005,0.0046
483.00,0.0007,0.0002,0.0032
484.00,0.0007,0.0003,0.0033
485.00,0.0001,0.0000,0.0011
486.00,0.0001,0.0001,0.0010
487.00,0.0001,-0.0000,0.0009
488.00,0.0001,0.0001,0.0007
489.00,0.0001,0.0001,0.0006
490.00,0.0002,-0.0001,0.0003
491.00,0.0000,-0.0001,0.0003
492.00,0.0000,-0.0001,0.0002
493.00,0.0001,0.0000,0.0002
494.00,0.0000,0.0001,0.0004
495.00,0.0001,0.0001,0.0005
496.00,0.0001,0.0000,0.0004
497.00,0.0000,0.0001,0.0005
498.00,0.0001,0.0000,0.0005
499.00,0.0003,0.0000,0.0007
500.00,0.0002,0.0000,0.0009
501.00,0.0001,-0.0001,0.0007
502.00,0.0004,0.0001,0.0015
503.00,0.0005,0.0001,0.0017
504.00,0.0006,0.0001,0.0023
505.00,0.0008,0.0002,0.0027
506.00,0.0004,0.0001,0.0020
507.00,0.0005,0.0001,0.0022
508.00,0.0006,0.0001,0.0026
509.00,0.0008,0.0002,0.0039
510.00,0.0009,0.0001,0.0036
511.00,0.0008,0.0002,0.0032
512.00,0.0008,0.0001,0.0031
513.00,0.0003,0.0000,0.0011
514.00,0.0002,0.0001,0.0009
515.00,0.0001,-0.0000,0.0005
516.00,0.0001,0.0000,0.0006
517.00,0.0001,-0.0001,0.0004
518.00,0.0001,0.0000,0.0003
519.00,0.0001,0.0000,0.0003
520.00,0.0000,0.0000,0.0003
521.00,0.0001,-0.0000,0.0003
522.00,0.0001,-0.0000,0.0003
523.00,0.0001,-0.0001,0.0001
524.00,0.0003,0.0001,0.0001
525.00,0.0001,-0.0000,0.0004
526.00,0.0001,-0.0000,0.0001
527.00,-0.0000,-0.0000,0.0002
528.00,0.0001,-0.0000,0.0002
529.00,0.0002,-0.0000,0.0004
530.00,0.0005,0.0001,0.0009
531.00,0.0005,0.0001,0.0010
532.00,0.0012,0.0002,0.0020
533.00,0.0011,0.0001,0.0018
534.00,0.0008,0.0001,0.0015
535.00,0.0008,0.0000,0.0013
536.00,0.0009,0.0001,0.0014
537.00,0.0012,0.0001,0.0016
538.00,0.0012,0.0001,0.0018
539.00,0.0011,0.0001,0.0022
540.00,0.0014,0.0001,0.0021
541.00,0.0008,0.0001,0.0014
542.00,0.0005,-0.0000,0.0006
543.00,0.0003,0.0000,0.0003
544.00,0.0001,0.0000,0.0002
545.00,0.0000,0.0000,0.0003
546.00,0.0001,-0.0000,0.0002
547.00,0.0001,0.0001,0.0002
548.00,0.0001,-0.0001,0.0001
549.00,0.0000,0.0001,0.0002
550.00,0.0001,0.0001,0.0001
551.00,0.0001,0.0001,0.0001
552.00,0.0000,0.0000,0.0003
553.00,0.0002,-0.0001,0.0002
554.00,0.0001,-0.0000,0.0001
555.00,0.0001,-0.0000,0.0003
556.00,0.0001,0.0000,0.0002
557.00,0.0003,0.0000,0.0002
558.00,0.0006,0.0001,0.0010
559.00,0.0004,0.0000,0.0006
560.00,0.0007,0.0001,0.0012
561.00,0.0006,0.0001,0.0010
562.00,0.0005,0.0000,0.0007
563.00,0.0004,0.0000,0.0007
564.00,0.0006,0.0002,0.0007
565.00,0.0008,0.0002,0.0007
566.00,0.0006,0.0003,0.0008
567.00,0.0012,0.0004,0.0011
568.00,0.0008,0.0002,0.0009
569.00,0.0009,0.0003,0.0007
570.00,0.0002,-0.0000,0.0001
571.00,0.0002,0.0000,0.0001
572.00,-0.0000,-0.0000,0.0000
573.00,0.0001,0.0000,-0.0001
574.00,0.0001,0.0001,0.0001
575.00,0.0001,-0.0000,0.0001
576.00,-0.0000,-0.0000,0.0001
577.00,0.0001,-0.0001,0.0001
578.00,0.0001,0.0001,0.0000
579.00,0.0000,0.0001,-0.0000
580.00,-0.0000,-0.0000,0.0000
581.00,0.0001,0.0000,0.0001
582.00,0.0001,0.0000,-0.0000
583.00,0.0001,-0.0001,0.0001
584.00,0.0000,0.0000,0.0001
585.00,0.0000,0.0002,0.0000
586.00,0.0002,0.0001,0.0002
587.00,0.0002,0.0001,0.0001
588.00,0.0004,0.0003,0.0003
589.00,0.0003,0.0002,0.0003
590.00,0.0003,0.0001,0.0002
591.00,0.0002,0.0001,0.0002
592.00,0.0002,0.0002,0.0000
593.00,0.0002,0.0001,-0.0000
594.00,0.0003,0.0002,0.0001
595.00,0.0004,0.0002,0.0003
596.00,0.0004,0.0002,0.0000
597.00,0.0004,0.0003,0.0001
598.00,0.0002,0.0002,0.0002
599.00,0.0001,0.0000,0.0001
600.00,0.0000,-0.0000,0.0000
601.00,0.0001,0.0000,-0.0000
602.00,0.0000,-0.0000,-0.0000
603.00,-0.0000,-0.0000,0.0002
604.00,-0.0000,0.0000,0.0000
605.00,0.0002,-0.0001,0.0001
606.00,0.0001,0.0000,0.0001
607.00,0.0000,0.0000,-0.0000
608.00,0.0000,-0.0002,-0.0000
609.00,0.0001,-0.0000,0.0002
610.00,0.0001,0.0001,0.0001
611.00,0.0001,0.0001,0.0001
612.00,0.0000,0.0001,-0.0001
613.00,0.0001,0.0001,0.0001
614.00,0.0001,0.0001,0.0001
615.00,0.0002,0.0000,-0.0000
616.00,0.0001,0.0002,-0.0001
617.00,0.0002,0.0002,0.0001
618.00,0.0002,0.0001,0.0001
619.00,0.0002,0.0000,-0.0000
620.00,0.0002,0.0000,0.0002
621.00,0.0001,0.0000,0.0002
622.00,0.0003,0.0001,0.0002
623.00,0.0004,0.0001,0.0000
624.00,0.0002,0.0002,0.0001
625.00,0.0002,0.0000,0.0000
626.00,0.0003,0.0002,0.0001
627.00,0.0000,0.0000,0.0000
628.00,-0.0000,-0.0000,0.0001
629.00,0.0001,-0.0001,0.0000
630.00,-0.0000,-0.0000,0.0002
631.00,-0.0000,0.0001,-0.0001
632.00,0.0000,-0.0000,-0.0002
633.00,0.0000,0.0000,0.0001
634.00,0.0001,0.0000,0.0001
635.00,0.0000,0.0001,0.0000
636.00,0.0000,-0.0000,0.0002
637.00,-0.0000,-0.0001,-0.0000
638.00,0.0000,0.0002,0.0000
639.00,0.0000,-0.0000,0.0001
640.00,0.0001,0.0000,0.0000
641.00,0.0001,0.0001,0.0000
642.00,-0.0000,0.0001,0.0000
643.00,0.0000,0.0001,-0.0000
644.00,0.0002,0.0000,-0.0000
645.00,0.0001,0.0000,0.0000
646.00,-0.0000,0.0001,0.0001
647.00,0.0001,0.0001,0.0000
648.00,0.0001,0.0000,0.0001
649.00,0.0000,0.0002,0.0002
650.00,0.0001,0.0002,-0.0001
651.00,0.0000,0.0003,0.0000
652.00,0.0001,0.0001,0.0001
653.00,0.0005,0.0002,0.0001
654.00,0.0001,0.0002,0.0002
655.00,0.0000,0.0002,0.0001
656.00,-0.0001,-0.0000,0.0001
657.00,-0.0000,-0.0000,-0.0000
658.00,-0.0000,-0.0001,0.0001
659.00,-0.0000,-0.0001,-0.0001
660.00,0.0000,-0.0001,0.0001
661.00,-0.0001,-0.0000,-0.0001
662.00,0.0000,-0.0000,0.0001
663.00,0.0000,-0.0001,0.0001
664.00,0.0000,0.0000,-0.0001
665.00,0.0000,0.0000,-0.0000
666.00,0.0001,0.0001,0.0001
667.00,0.0003,-0.0000,-0.0000
668.00,0.0001,0.0000,0.0001
669.00,0.0002,0.0000,0.0001
670.00,0.0004,-0.0000,0.0001
671.00,0.0003,0.0001,-0.0000
672.00,0.0008,0.0000,0.0001
673.00,0.0003,-0.0000,0.0001
674.00,0.0006,-0.0000,0.0002
675.00,0.0002,-0.0000,0.0000
676.00,0.0004,-0.0000,0.0002
677.00,0.0005,-0.0001,0.0003
678.00,0.0007,0.0001,0.0003
679.00,0.0010,-0.0000,0.0003
680.00,0.0007,0.0001,0.0003
681.00,0.0010,-0.0000,0.0004
682.00,0.0007,0.0000,0.0003
683.00,0.0007,-0.0000,0.0003
684.00,0.0001,0.0000,-0.0000
685.00,0.0001,-0.0000,-0.0000
686.00,0.0001,0.0001,-0.0001
687.00,0.0001,-0.0000,0.0000
688.00,0.0000,0.0001,0.0000
689.00,0.0000,-0.0000,0.0001
690.00,0.0000,-0.0000,-0.0000
691.00,0.0000,-0.0001,0.0001
692.00,-0.0000,-0.0000,0.0000
693.00,-0.0000,-0.0000,-0.0001
694.00,0.0001,-0.0000,-0.0000
695.00,-0.0000,0.0000,0.0000
696.00,0.0001,-0.0000,0.0002
697.00,-0.0000,-0.0000,0.0001
698.00,0.0000,-0.0000,0.0001
699.00,-0.0000,0.0001,0.0001
700.00,0.0000,0.0001,0.0002
701.00,0.0000,0.0001,0.0002
702.00,0.0001,0.0000,0.0001
703.00,0.0000,0.0001,0.0003
704.00,0.0001,0.0001,0.0002
705.00,-0.0000,0.0000,0.0002
706.00,-0.0000,0.0001,0.0002
707.00,0.0000,0.0001,0.0003
708.00,-0.0000,0.0001,0.0003
709.00,-0.0000,0.0001,0.0003
710.00,-0.0000,0.0001,0.0004
711.00,0.0000,0.0000,0.0004
712.00,0.0000,-0.0001,0.0001
713.00,-0.0000,-0.0000,0.0000
714.00,-0.0000,-0.0001,0.0001
715.00,0.0000,0.0000,0.0001
716.00,-0.0001,-0.0000,-0.0001
717.00,-0.0000,0.0000,0.0001
718.00,-0.0001,0.0000,0.0001
719.00,0.0000,0.0000,0.0001
720.00,0.0000,-0.0000,-0.0000
721.00,-0.0000,0.0001,-0.0000
722.00,0.0000,-0.0001,0.0001
723.00,-0.0000,0.0000,-0.0000
724.00,-0.0000,-0.0001,0.0002
