f,x,y,z
172.00,0.0007,0.0007,0.0008
173.00,0.0006,0.0004,0.0004
174.00,0.0005,0.0005,0.0004
175.00,0.0004,0.0002,0.0003
176.00,0.0003,0.0004,0.0001
177.00,0.0004,0.0002,0.0003
178.00,0.0004,0.0000,0.0002
179.00,0.0003,0.0001,0.0004
180.00,0.0005,0.0001,0.0003
181.00,0.0004,0.0001,0.0003
182.00,0.0003,0.0001,0.0002
183.00,0.0006,0.0001,0.0002
184.00,0.0005,0.0001,0.0003
185.00,0.0004,0.0002,0.0001
186.00,0.0004,0.0001,0.0002
187.00,0.0006,0.0001,0.0002
188.00,0.0007,0.0001,0.0003
189.00,0.0009,-0.0000,0.0003
190.00,0.0011,0.0000,0.0005
191.00,0.0013,0.0000,0.0003
192.00,0.0016,0.0001,0.0006
193.00,0.0025,0.0000,0.0006
194.00,0.0037,0.0000,0.0012
195.00,0.0056,0.0001,0.0022
196.00,0.0103,0.0003,0.0038
197.00,0.0108,0.0003,0.0040
198.00,0.0044,0.0001,0.0017
199.00,0.0024,0.0001,0.0007
200.00,0.0018,0.0001,0.0006
201.00,0.0014,0.0002,0.0005
202.00,0.0012,0.0001,0.0004
203.00,0.0010,0.0001,0.0004
204.00,0.0007,0.0001,0.0002
205.00,0.0005,0.0000,0.0003
206.00,0.0004,0.0000,0.0003
207.00,0.0004,0.0001,0.0003
208.00,0.0005,0.0001,0.0004
209.00,0.0004,0.0000,0.0002
210.00,0.0004,0.0000,0.0003
211.00,0.0004,-0.0000,0.0004
212.00,0.0005,0.0002,0.0003
213.00,0.0003,0.0000,0.0004
214.00,0.0003,0.0000,0.0002
215.00,0.0002,-0.0000,0.0003
216.00,0.0004,0.0001,0.0005
217.00,0.0007,0.0002,0.0004
218.00,0.0009,0.0000,0.0009
219.00,0.0010,0.0001,0.0009
220.00,0.0014,0.0003,0.0015
221.00,0.0019,0.0004,0.0022
222.00,0.0032,0.0006,0.0034
223.00,0.0048,0.0011,0.0053
224.00,0.0070,0.0014,0.0076
225.00,0.0081,0.0017,0.0085
226.00,0.0035,0.0006,0.0038
227.00,0.0019,0.0002,0.0021
228.00,0.0015,0.0001,0.0016
229.00,0.0011,0.0001,0.0012
230.00,0.0007,0.0000,0.0008
231.00,0.0007,0.0002,0.0008
232.00,0.0006,0.0001,0.0006
233.00,0.0004,0.0001,0.0005
234.00,0.0004,0.0002,0.0003
235.00,0.0002,0.0000,0.0003
236.00,0.0004,0.0000,0.0004
237.00,0.0003,0.0001,0.0004
238.00,0.0002,0.0001,0.0002
239.00,0.0003,0.0000,0.0002
240.00,0.0002,0.0000,0.0002
241.00,0.0004,0.0000,0.0003
242.00,0.0002,-0.0000,0.0004
243.00,0.0004,-0.0000,0.0006
244.00,0.0003,0.0000,0.0004
245.00,0.0003,0.0001,0.0004
246.00,0.0004,0.0001,0.0007
247.00,0.0006,0.0001,0.0009
248.00,0.0006,0.0001,0.0010
249.00,0.0008,0.0001,0.0011
250.00,0.0012,0.0004,0.0017
251.00,0.0025,0.0008,0.0036
252.00,0.0046,0.0015,0.0065
253.00,0.0056,0.0020,0.0078
254.00,0.0021,0.0007,0.0029
255.00,0.0010,0.0002,0.0015
256.00,0.0007,0.0001,0.0008
257.00,0.0005,0.0001,0.0006
258.00,0.0003,0.0001,0.0005
259.00,0.0003,0.0000,0.0006
260.00,0.0003,0.0002,0.0003
261.00,0.0002,-0.0000,0.0002
262.00,0.0002,0.0001,0.0002
263.00,0.0003,0.0001,0.0003
264.00,0.0002,0.0000,0.0002
265.00,0.0002,0.0000,0.0003
266.00,0.0002,0.0000,0.0002
267.00,0.0002,0.0002,0.0003
268.00,0.0002,0.0000,0.0006
269.00,0.0002,-0.0001,0.0003
270.00,0.0001,-0.0000,0.0002
271.00,0.0001,-0.0000,0.0003
272.00,0.0002,0.0000,0.0006
273.00,0.0002,0.0000,0.0005
274.00,0.0004,0.0000,0.0007
275.00,0.0006,0.0000,0.0010
276.00,0.0006,0.0001,0.0013
277.00,0.0008,0.0003,0.0017
278.00,0.0011,0.0002,0.0026
279.00,0.0021,0.0004,0.0045
280.00,0.0029,0.0005,0.0058
281.00,0.0051,0.0013,0.0103
282.00,0.0027,0.0005,0.0052
283.00,0.0012,0.0002,0.0025
284.00,0.0008,0.0001,0.0017
285.00,0.0006,0.0001,0.0011
286.00,0.0006,-0.0001,0.0011
287.00,0.0004,0.0002,0.0008
288.00,0.0003,0.0000,0.0006
289.00,0.0002,0.0001,0.0007
290.00,0.0003,-0.0000,0.0008
291.00,0.0003,0.0001,0.0005
292.00,0.0004,0.0000,0.0004
293.00,0.0005,0.0000,0.0005
294.00,0.0003,0.0000,0.0006
295.00,0.0003,-0.0000,0.0007
296.00,0.0004,0.0000,0.0009
297.00,0.0003,0.0000,0.0006
298.00,0.0004,0.0001,0.0009
299.00,0.0004,0.0001,0.0011
300.00,0.0006,0.0001,0.0012
301.00,0.0006,0.0001,0.0012
302.00,0.0008,0.0002,0.0014
303.00,0.0011,0.0002,0.0021
304.00,0.0012,0.0003,0.0024
305.00,0.0020,0.0007,0.0037
306.00,0.0036,0.0011,0.0068
307.00,0.0065,0.0022,0.0120
308.00,0.0093,0.0034,0.0162
309.00,0.0119,0.0047,0.0201
310.00,0.0049,0.0019,0.0081
311.00,0.0022,0.0007,0.0039
312.00,0.0015,0.0005,0.0026
313.00,0.0011,0.0003,0.0021
314.00,0.0008,0.0002,0.0015
315.00,0.0007,0.0001,0.0014
316.00,0.0006,0.0002,0.0011
317.00,0.0004,0.0002,0.0008
318.00,0.0006,0.0001,0.0008
319.00,0.0004,0.0001,0.0009
320.00,0.0004,0.0001,0.0008
321.00,0.0004,0.0001,0.0007
322.00,0.0003,0.0001,0.0007
323.00,0.0005,0.0001,0.0005
324.00,0.0004,0.0002,0.0005
325.00,0.0005,0.0001,0.0004
326.00,0.0004,0.0001,0.0006
327.00,0.0003,0.0002,0.0004
328.00,0.0005,0.0001,0.0006
329.00,0.0008,0.0002,0.0008
330.00,0.0011,0.0004,0.0010
331.00,0.0010,0.0005,0.0012
332.00,0.0014,0.0006,0.0014
333.00,0.0021,0.0011,0.0023
334.00,0.0034,0.0019,0.0036
335.00,0.0042,0.0023,0.0044
336.00,0.0057,0.0030,0.0055
337.00,0.0069,0.0038,0.0073
338.00,0.0042,0.0024,0.0045
339.00,0.0026,0.0014,0.0027
340.00,0.0017,0.0009,0.0018
341.00,0.0013,0.0008,0.0011
342.00,0.0008,0.0003,0.0008
343.00,0.0007,0.0005,0.0009
344.00,0.0006,0.0003,0.0007
345.00,0.0004,0.0002,0.0006
346.00,0.0003,0.0001,0.0004
347.00,0.0003,0.0002,0.0005
348.00,0.0003,0.0001,0.0005
349.00,0.0002,0.0001,0.0004
350.00,0.0002,0.0002,0.0004
351.00,0.0002,0.0000,0.0002
352.00,0.0002,0.0000,0.0003
353.00,0.0002,0.0001,0.0003
354.00,0.0002,0.0001,0.0005
355.00,0.0001,0.0001,0.0002
356.00,0.0000,0.0000,0.0002
357.00,0.0002,0.0001,0.0004
358.00,0.0001,0.0001,0.0004
359.00,0.0003,0.0002,0.0007
360.00,0.0001,0.0003,0.0006
361.00,0.0003,0.0004,0.0007
362.00,0.0001,0.0009,0.0012
363.00,0.0003,0.0015,0.0020
364.00,0.0003,0.0018,0.0024
365.00,0.0003,0.0022,0.0026
366.00,0.0001,0.0015,0.0016
367.00,0.0001,0.0008,0.0011
368.00,0.0001,0.0003,0.0005
369.00,0.0001,0.0002,0.0004
370.00,0.0000,0.0005,0.0004
371.00,0.0002,0.0002,0.0006
372.00,0.0001,0.0002,0.0003
373.00,0.0001,0.0001,0.0003
374.00,0.0001,0.0001,0.0001
375.00,0.0000,0.0000,0.0001
376.00,0.0000,0.0001,0.0002
377.00,0.0001,0.0002,0.0002
378.00,0.0000,0.0001,0.0002
379.00,0.0001,0.0002,0.0001
380.00,0.0001,0.0002,0.0002
381.00,0.0002,-0.0000,0.0000
382.00,0.0000,0.0001,0.0000
383.00,0.0002,0.0002,0.0002
384.00,0.0001,0.0001,0.0001
385.00,0.0000,0.0001,-0.0000
386.00,0.0001,0.0001,0.0001
387.00,0.0002,0.0003,0.0003
388.00,0.0002,0.0004,0.0005
389.00,0.0002,0.0009,0.0009
390.00,0.0004,0.0014,0.0008
391.00,0.0004,0.0011,0.0008
392.00,0.0005,0.0015,0.0009
393.00,0.0006,0.0016,0.0010
394.00,0.0004,0.0014,0.0005
395.00,0.0003,0.0009,0.0004
396.00,0.0000,0.0003,0.0003
397.00,0.0000,0.0002,0.0002
398.00,0.0000,0.0002,0.0003
399.00,-0.0000,0.0002,0.0002
400.00,0.0001,0.0001,0.0002
401.00,0.0000,0.0001,0.0001
402.00,0.0001,0.0001,0.0002
403.00,-0.0000,0.0001,0.0003
404.00,0.0001,0.0001,0.0001
405.00,0.0000,0.0000,0.0002
406.00,0.0001,0.0000,0.0003
407.00,0.0000,0.0001,0.0003
408.00,0.0000,-0.0000,0.0003
409.00,0.0001,0.0000,0.0003
410.00,0.0000,0.0000,0.0006
411.00,0.0001,0.0000,0.0003
412.00,0.0000,0.0000,0.0003
413.00,0.0001,0.0001,0.0006
414.00,0.0001,-0.0000,0.0004
415.00,0.0001,0.0000,0.0007
416.00,0.0001,0.0001,0.0011
417.00,0.0002,0.0002,0.0019
418.00,0.0002,0.0002,0.0023
419.00,0.0002,0.0003,0.0032
420.00,0.0006,0.0006,0.0054
421.00,0.0007,0.0006,0.0043
422.00,0.0005,0.0005,0.0040
423.00,0.0003,0.0004,0.0027
424.00,0.0001,0.0001,0.0012
425.00,0.0001,0.0001,0.0009
426.00,0.0001,0.0001,0.0007
427.00,0.0002,0.0002,0.0008
428.00,0.0001,0.0001,0.0003
429.00,0.0001,0.0001,0.0005
430.00,0.0001,-0.0000,0.0006
431.00,0.0001,0.0001,0.0004
432.00,0.0002,0.0002,0.0003
433.00,0.0002,0.0000,0.0005
434.00,0.0001,0.0001,0.0005
435.00,0.0002,0.0001,0.0006
436.00,0.0001,0.0001,0.0005
437.00,0.0001,0.0002,0.0004
438.00,0.0001,0.0002,0.0006
439.00,0.0003,0.0002,0.0006
440.00,0.0003,0.0001,0.0006
441.00,0.0003,0.0000,0.0009
442.00,0.0006,0.0001,0.0011
443.00,0.0007,0.0005,0.0017
444.00,0.0010,0.0005,0.0021
445.00,0.0016,0.0007,0.0034
446.00,0.0019,0.0010,0.0042
447.00,0.0027,0.0015,0.0060
448.00,0.0040,0.0021,0.0085
449.00,0.0032,0.0017,0.0068
450.00,0.0038,0.0019,0.0080
451.00,0.0027,0.0014,0.0056
452.00,0.0008,0.0004,0.0019
453.00,0.0004,0.0003,0.0013
454.00,0.0005,0.0002,0.0012
455.00,0.0004,0.0002,0.0009
456.00,0.0003,0.0001,0.0007
457.00,0.0003,0.0002,0.0005
458.00,0.0003,0.0000,0.0006
459.00,0.0002,0.0000,0.0007
460.00,0.0001,0.0000,0.0006
461.00,0.0002,0.0002,0.0007
462.00,0.0001,0.0001,0.0005
463.00,0.0003,0.0001,0.0005
464.00,0.0002,0.0000,0.0002
465.00,0.0001,0.0001,0.0006
466.00,0.0003,0.0001,0.0005
467.00,0.0002,0.0000,0.0005
468.00,0.0002,0.0000,0.0007
469.00,0.0004,-0.0000,0.0010
470.00,0.0003,0.0000,0.0011
471.00,0.0004,0.0001,0.0012
472.00,0.0006,0.0001,0.0019
473.00,0.0010,0.0003,0.0030
474.00,0.0015,0.0006,0.0043
475.00,0.0017,0.0005,0.0050
476.00,0.0027,0.0010,0.0076
477.00,0.0026,0.0009,0.0070
478.00,0.0023,0.0009,0.0069
479.00,0.0016,0.0006,0.0051
480.00,0.0008,0.0002,0.0023
481.00,0.0004,0.0002,0.0017
482.00,0.0005,0.0002,0.0015
483.00,0.0004,0.0001,0.0010
484.00,0.0002,0.0000,0.0007
485.00,0.0002,0.0000,0.0006
486.00,0.0002,0.0000,0.0007
487.00,0.0001,0.0001,0.0007
488.00,0.0001,0.0000,0.0004
489.00,0.0002,-0.0000,0.0005
490.00,0.0001,-0.0001,0.0005
491.00,0.0001,-0.0001,0.0003
492.00,0.0000,-0.0000,0.0004
493.00,0.0001,-0.0001,0.0003
494.00,0.0000,0.0001,0.0005
495.00,0.0001,0.0000,0.0005
496.00,-0.0000,-0.0000,0.0005
497.00,0.0001,0.0000,0.0007
498.00,0.0001,0.0001,0.0007
499.00,0.0001,0.0002,0.0011
500.00,0.0002,0.0002,0.0019
501.00,0.0004,0.0001,0.0023
502.00,0.0002,0.0002,0.0025
503.00,0.0007,0.0002,0.0043
504.00,0.0009,0.0005,0.0058
505.00,0.0007,0.0003,0.0044
506.00,0.0010,0.0005,0.0063
507.00,0.0006,0.0003,0.0041
508.00,0.0003,0.0001,0.0018
509.00,0.0001,0.0001,0.0012
510.00,0.0002,0.0001,0.0012
511.00,0.0000,0.0000,0.0007
512.00,0.0001,-0.0000,0.0006
513.00,0.0002,-0.0000,0.0008
514.00,0.0001,0.0000,0.0004
515.00,0.0001,0.0000,0.0004
516.00,0.0003,-0.0000,0.0004
517.00,-0.0000,-0.0000,0.0005
518.00,0.0000,-0.0000,0.0001
519.00,0.0000,-0.0000,0.0002
520.00,0.0001,0.0000,0.0004
521.00,0.0001,0.0001,0.0003
522.00,0.0001,0.0000,0.0002
523.00,0.0000,-0.0001,0.0002
524.00,0.0002,0.0001,0.0004
525.00,0.0000,0.0001,0.0003
526.00,0.0002,0.0002,0.0007
527.00,0.0003,-0.0000,0.0009
528.00,0.0004,0.0000,0.0008
529.00,0.0006,0.0001,0.0013
530.00,0.0010,0.0001,0.0023
531.00,0.0014,0.0003,0.0026
532.00,0.0011,0.0002,0.0022
533.00,0.0015,0.0002,0.0031
534.00,0.0018,0.0003,0.0035
535.00,0.0012,0.0002,0.0022
536.00,0.0007,0.0000,0.0016
537.00,0.0003,0.0002,0.0009
538.00,0.0002,0.0001,0.0005
539.00,0.0003,0.0001,0.0003
540.00,0.0000,0.0000,0.0005
541.00,0.0001,0.0001,0.0003
542.00,0.0000,0.0000,0.0003
543.00,-0.0000,0.0000,0.0001
544.00,0.0001,-0.0000,0.0002
545.00,0.0001,0.0001,0.0003
546.00,0.0001,-0.0000,0.0002
547.00,0.0001,-0.0000,0.0001
548.00,0.0001,0.0001,0.0003
549.00,0.0001,0.0000,0.0002
550.00,0.0001,0.0001,0.0002
551.00,0.0000,0.0001,0.0002
552.00,0.0000,0.0001,0.0003
553.00,-0.0000,0.0001,0.0001
554.00,0.0002,-0.0000,0.0003
555.00,0.0004,0.0000,0.0006
556.00,0.0005,0.0001,0.0008
557.00,0.0005,0.0000,0.0008
558.00,0.0012,0.0001,0.0018
559.00,0.0009,0.0001,0.0012
560.00,0.0014,0.0002,0.0019
561.00,0.0015,0.0002,0.0018
562.00,0.0015,0.0002,0.0024
563.00,0.0008,0.0002,0.0012
564.00,0.0004,0.0002,0.0010
565.00,0.0002,-0.0000,0.0003
566.00,0.0001,-0.0000,0.0004
567.00,0.0002,-0.0001,0.0002
568.00,0.0001,-0.0000,0.0001
569.00,0.0001,0.0000,0.0001
570.00,-0.0000,0.0000,0.0001
571.00,0.0002,0.0000,0.0000
572.00,0.0001,0.0000,0.0001
573.00,0.0000,-0.0000,-0.0000
574.00,0.0000,-0.0000,0.0000
575.00,0.0001,-0.0000,0.0003
576.00,0.0001,-0.0001,0.0002
577.00,0.0000,0.0000,0.0001
578.00,-0.0001,0.0000,-0.0000
579.00,0.0001,0.0000,0.0002
580.00,-0.0000,0.0000,-0.0000
581.00,0.0000,-0.0000,0.0001
582.00,0.0001,0.0001,0.0002
583.00,0.0001,0.0001,0.0001
584.00,0.0001,0.0001,-0.0000
585.00,0.0003,0.0001,0.0001
586.00,0.0004,0.0004,0.0001
587.00,0.0003,0.0004,0.0000
588.00,0.0003,0.0003,0.0001
589.00,0.0006,0.0004,0.0002
590.00,0.0006,0.0005,0.0003
591.00,0.0003,0.0003,0.0003
592.00,0.0002,0.0002,0.0002
593.00,0.0002,0.0001,0.0000
594.00,-0.0000,0.0000,0.0000
595.00,0.0001,0.0001,0.0001
596.00,-0.0000,0.0000,0.0002
597.00,0.0000,0.0001,0.0002
598.00,-0.0000,0.0001,0.0001
599.00,0.0000,-0.0000,0.0000
600.00,-0.0000,-0.0000,-0.0000
601.00,0.0000,-0.0000,0.0000
602.00,-0.0001,0.0000,0.0002
603.00,-0.0001,0.0001,0.0001
604.00,0.0001,-0.0000,0.0001
605.00,0.0001,0.0000,0.0001
606.00,-0.0000,-0.0000,0.0002
607.00,-0.0000,-0.0000,0.0001
608.00,0.0000,0.0001,0.0002
609.00,0.0001,0.0001,-0.0000
610.00,-0.0000,0.0001,0.0000
611.00,0.0000,0.0002,0.0001
612.00,0.0001,-0.0000,0.0001
613.00,0.0001,0.0000,0.0002
614.00,0.0001,0.0002,0.0001
615.00,0.0003,0.0001,0.0001
616.00,0.0003,0.0002,0.0002
617.00,0.0003,0.0003,0.0001
618.00,0.0004,0.0002,0.0001
619.00,0.0004,0.0002,0.0001
620.00,0.0003,0.0001,0.0001
621.00,0.0001,0.0000,0.0000
622.00,0.0001,-0.0001,0.0000
623.00,-0.0000,0.0001,-0.0000
624.00,-0.0000,-0.0000,0.0000
625.00,0.0000,0.0001,0.0001
626.00,0.0001,0.0001,-0.0001
627.00,0.0001,0.0001,-0.0000
628.00,0.0000,-0.0000,0.0001
629.00,-0.0000,-0.0000,0.0001
630.00,0.0001,-0.0000,-0.0000
631.00,0.0001,-0.0000,0.0000
632.00,0.0000,0.0000,0.0000
633.00,0.0000,-0.0001,0.0000
634.00,0.0000,0.0000,0.0001
635.00,-0.0000,0.0000,-0.0000
636.00,0.0001,0.0001,0.0000
637.00,0.0001,-0.0000,0.0000
638.00,0.0001,0.0000,-0.0000
639.00,0.0001,0.0002,0.0000
640.00,0.0001,-0.0001,0.0001
641.00,0.0002,0.0002,0.0000
642.00,0.0003,0.0003,0.0001
643.00,0.0001,0.0003,0.0001
644.00,0.0003,0.0003,0.0000
645.00,0.0003,0.0004,0.0002
646.00,0.0002,0.0004,-0.0000
647.00,0.0002,0.0002,0.0001
648.00,0.0001,0.0002,0.0001
649.00,0.0000,0.0000,0.0001
650.00,-0.0000,-0.0000,0.0000
651.00,0.0000,0.0001,-0.0000
652.00,0.0000,0.0000,0.0002
653.00,0.0000,0.0000,0.0000
654.00,-0.0000,-0.0001,0.0001
655.00,-0.0000,-0.0000,-0.0000
656.00,-0.0000,-0.0000,0.0001
657.00,0.0001,-0.0000,0.0001
658.00,-0.0001,-0.0001,-0.0000
659.00,0.0000,-0.0001,0.0002
660.00,0.0000,-0.0001,0.0001
661.00,0.0001,0.0002,-0.0000
662.00,0.0001,0.0001,0.0000
663.00,0.0000,-0.0000,0.0002
664.00,0.0001,-0.0000,0.0001
665.00,0.0002,0.0000,0.0001
666.00,0.0003,-0.0000,0.0001
667.00,0.0004,0.0001,0.0000
668.00,0.0005,0.0000,0.0001
669.00,0.0008,0.0001,0.0001
670.00,0.0009,0.0000,0.0001
671.00,0.0007,-0.0000,0.0001
672.00,0.0014,0.0000,0.0001
673.00,0.0010,0.0001,0.0002
674.00,0.0012,0.0000,0.0004
675.00,0.0010,0.0000,0.0002
676.00,0.0008,0.0000,0.0002
677.00,0.0006,-0.0000,0.0001
678.00,0.0002,-0.0000,0.0000
679.00,0.0001,0.0001,0.0001
680.00,0.0002,-0.0001,0.0001
681.00,-0.0001,-0.0000,0.0001
682.00,0.0000,0.0000,0.0001
683.00,0.0000,0.0000,-0.0000
684.00,0.0003,0.0001,-0.0001
685.00,-0.0001,0.0000,-0.0001
686.00,0.0001,-0.0000,0.0001
687.00,0.0000,0.0000,0.0001
688.00,-0.0000,0.0000,0.0000
689.00,-0.0000,-0.0000,0.0001
690.00,0.0000,0.0001,0.0001
691.00,-0.0000,0.0000,0.0002
692.00,-0.0000,-0.0000,0.0001
693.00,0.0001,-0.0000,0.0001
694.00,-0.0001,-0.0000,0.0001
695.00,0.0001,0.0001,0.0001
696.00,0.0001,-0.0000,0.0000
697.00,0.0002,0.0000,0.0001
698.00,0.0000,-0.0000,0.0001
699.00,0.0001,0.0001,0.0000
700.00,0.0002,-0.0001,0.0003
701.00,0.0002,0.0000,0.0003
702.00,0.0002,0.0000,0.0002
703.00,0.0003,-0.0001,0.0004
704.00,0.0001,-0.0000,0.0003
705.00,0.0001,0.0000,0.0002
706.00,0.0000,-0.0001,0.0001
707.00,-0.0000,-0.0000,-0.0000
708.00,-0.0000,0.0000,0.0000
709.00,-0.0000,0.0000,-0.0000
710.00,-0.0001,0.0000,-0.0000
711.00,-0.0000,-0.0000,0.0001
712.00,-0.0000,0.0001,0.0001
713.00,0.0001,0.0000,-0.0000
714.00,0.0000,0.0001,-0.0000
715.00,0.0000,-0.0000,0.0001
716.00,0.0001,0.0001,0.0001
717.00,-0.0000,0.0000,0.0000
718.00,-0.0000,-0.0000,0.0001
719.00,-0.0001,-0.0000,0.0001
720.00,-0.0000,-0.0000,-0.0000
721.00,-0.0001,0.0000,-0.0000
722.00,0.0000,0.0000,0.0002
723.00,0.0002,-0.0000,0.0002
724.00,0.0000,0.0001,0.0003
725.00,0.0001,0.0000,0.0002
