f,x,y,z
138.00,0.0004,0.0001,0.0009
139.00,0.0004,0.0002,0.0007
140.00,0.0007,0.0003,0.0011
141.00,0.0009,0.0001,0.0013
142.00,0.0019,0.0004,0.0029
143.00,0.0043,0.0007,0.0062
144.00,0.0040,0.0007,0.0057
145.00,0.0015,0.0002,0.0023
146.00,0.0008,0.0001,0.0012
147.00,0.0005,0.0002,0.0011
148.00,0.0007,0.0001,0.0007
149.00,0.0003,0.0001,0.0004
150.00,0.0005,0.0003,0.0003
151.00,0.0004,0.0001,0.0003
152.00,0.0003,0.0001,0.0002
153.00,0.0005,0.0001,0.0001
154.00,0.0003,0.0000,0.0001
155.00,0.0002,0.0001,0.0003
156.00,0.0003,0.0001,0.0002
157.00,0.0003,0.0003,0.0002
158.00,0.0004,0.0002,0.0001
159.00,0.0003,0.0000,0.0003
160.00,0.0002,0.0002,0.0002
161.00,0.0003,0.0003,0.0002
162.00,0.0001,0.0000,0.0001
163.00,0.0003,0.0002,0.0002
164.00,0.0003,0.0005,0.0006
165.00,0.0003,0.0004,0.0003
166.00,0.0004,0.0004,0.0004
167.00,0.0005,0.0007,0.0007
168.00,0.0007,0.0008,0.0007
169.00,0.0006,0.0008,0.0004
170.00,0.0015,0.0022,0.0012
171.00,0.0038,0.0054,0.0034
172.00,0.0040,0.0058,0.0042
173.00,0.0024,0.0038,0.0027
174.00,0.0010,0.0018,0.0012
175.00,0.0006,0.0009,0.0007
176.00,0.0004,0.0009,0.0004
177.00,0.0004,0.0007,0.0004
178.00,0.0003,0.0004,0.0004
179.00,0.0002,0.0001,0.0002
180.00,0.0003,0.0003,0.0003
181.00,0.0003,0.0002,0.0003
182.00,0.0003,-0.0000,0.0001
183.00,0.0005,0.0002,0.0005
184.00,0.0002,0.0003,0.0002
185.00,0.0002,0.0002,0.0002
186.00,0.0003,0.0001,0.0003
187.00,0.0003,0.0002,0.0002
188.00,0.0003,0.0002,0.0002
189.00,0.0003,0.0000,0.0001
190.00,0.0003,0.0000,0.0001
191.00,0.0005,0.0001,0.0001
192.00,0.0006,-0.0000,0.0001
193.00,0.0007,0.0001,0.0003
194.00,0.0008,0.0001,0.0003
195.00,0.0008,0.0001,0.0004
196.00,0.0013,0.0001,0.0005
197.00,0.0014,0.0001,0.0006
198.00,0.0022,0.0000,0.0008
199.00,0.0037,0.0001,0.0016
200.00,0.0085,0.0004,0.0038
201.00,0.0111,0.0004,0.0050
202.00,0.0053,0.0001,0.0023
203.00,0.0025,0.0002,0.0009
204.00,0.0017,0.0000,0.0007
205.00,0.0013,0.0000,0.0007
206.00,0.0011,-0.0000,0.0003
207.00,0.0008,-0.0000,0.0003
208.00,0.0006,-0.0001,0.0003
209.00,0.0005,0.0001,0.0001
210.00,0.0005,0.0001,0.0003
211.00,0.0005,-0.0000,0.0002
212.00,0.0005,0.0002,0.0001
213.00,0.0004,0.0000,0.0002
214.00,0.0006,0.0000,0.0004
215.00,0.0004,0.0001,0.0004
216.00,0.0004,0.0002,0.0001
217.00,0.0005,0.0001,0.0002
218.00,0.0004,0.0001,0.0003
219.00,0.0003,0.0000,0.0001
220.00,0.0006,-0.0000,0.0005
221.00,0.0004,0.0000,0.0004
222.00,0.0003,-0.0000,0.0004
223.00,0.0005,-0.0000,0.0006
224.00,0.0007,0.0001,0.0007
225.00,0.0009,-0.0001,0.0009
226.00,0.0011,-0.0000,0.0013
227.00,0.0022,0.0001,0.0023
228.00,0.0040,0.0002,0.0049
229.00,0.0068,0.0001,0.0080
230.00,0.0058,0.0002,0.0070
231.00,0.0017,0.0002,0.0022
232.00,0.0008,0.0001,0.0011
233.00,0.0008,-0.0000,0.0011
234.00,0.0006,0.0002,0.0008
235.00,0.0005,-0.0000,0.0007
236.00,0.0005,0.0000,0.0005
237.00,0.0005,0.0000,0.0005
238.00,0.0003,0.0001,0.0002
239.00,0.0002,0.0000,0.0001
240.00,0.0002,0.0001,0.0004
241.00,0.0003,-0.0000,0.0004
242.00,0.0001,0.0001,0.0001
243.00,0.0003,-0.0001,0.0004
244.00,0.0001,-0.0000,0.0003
245.00,0.0001,0.0001,0.0003
246.00,0.0002,0.0001,0.0004
247.00,0.0002,-0.0000,0.0003
248.00,0.0001,0.0001,0.0002
249.00,0.0002,-0.0001,0.0003
250.00,0.0002,0.0001,0.0003
251.00,0.0002,0.0001,0.0005
252.00,0.0003,0.0001,0.0004
253.00,0.0003,0.0001,0.0008
254.00,0.0004,0.0001,0.0011
255.00,0.0007,0.0002,0.0014
256.00,0.0012,0.0004,0.0024
257.00,0.0021,0.0009,0.0050
258.00,0.0043,0.0020,0.0099
259.00,0.0020,0.0009,0.0052
260.00,0.0007,0.0004,0.0019
261.00,0.0004,0.0001,0.0011
262.00,0.0004,0.0001,0.0010
263.00,0.0003,0.0001,0.0010
264.00,0.0002,0.0001,0.0007
265.00,0.0002,0.0001,0.0008
266.00,0.0002,-0.0000,0.0004
267.00,0.0000,0.0000,0.0004
268.00,0.0000,-0.0000,0.0004
269.00,0.0003,-0.0000,0.0004
270.00,0.0001,-0.0001,0.0002
271.00,0.0003,0.0000,0.0004
272.00,0.0002,-0.0000,0.0005
273.00,0.0002,-0.0000,0.0005
274.00,0.0002,-0.0001,0.0004
275.00,0.0004,-0.0000,0.0006
276.00,0.0000,0.0000,0.0003
277.00,0.0002,0.0001,0.0003
278.00,0.0001,-0.0001,0.0004
279.00,0.0003,0.0001,0.0007
280.00,0.0003,0.0001,0.0009
281.00,0.0004,0.0003,0.0013
282.00,0.0004,0.0001,0.0014
283.00,0.0008,0.0001,0.0021
284.00,0.0012,0.0003,0.0033
285.00,0.0024,0.0008,0.0060
286.00,0.0036,0.0011,0.0090
287.00,0.0044,0.0015,0.0117
288.00,0.0014,0.0004,0.0041
289.00,0.0007,0.0001,0.0021
290.00,0.0006,0.0001,0.0018
291.00,0.0005,0.0001,0.0016
292.00,0.0002,0.0001,0.0012
293.00,0.0001,0.0001,0.0009
294.00,0.0003,0.0001,0.0008
295.00,0.0001,0.0000,0.0005
296.00,0.0001,0.0000,0.0003
297.00,0.0001,0.0000,0.0002
298.00,0.0001,-0.0000,0.0005
299.00,0.0002,0.0000,0.0004
300.00,0.0001,0.0000,0.0005
301.00,0.0000,0.0001,0.0006
302.00,0.0001,0.0001,0.0004
303.00,0.0001,0.0001,0.0004
304.00,0.0002,-0.0000,0.0004
305.00,0.0000,0.0001,0.0001
306.00,0.0001,0.0000,0.0001
307.00,0.0001,-0.0000,0.0001
308.00,0.0001,0.0000,0.0002
309.00,0.0001,-0.0000,0.0004
310.00,0.0004,0.0000,0.0005
311.00,0.0004,0.0001,0.0005
312.00,0.0005,0.0001,0.0007
313.00,0.0007,0.0001,0.0010
314.00,0.0011,0.0002,0.0016
315.00,0.0036,0.0008,0.0053
316.00,0.0025,0.0009,0.0041
317.00,0.0007,0.0001,0.0012
318.00,0.0003,0.0000,0.0007
319.00,0.0002,-0.0000,0.0004
320.00,0.0001,-0.0001,0.0005
321.00,0.0002,0.0000,0.0002
322.00,0.0001,0.0000,0.0002
323.00,0.0001,0.0000,0.0002
324.00,0.0001,0.0001,0.0002
325.00,0.0001,-0.0001,0.0002
326.00,0.0001,0.0000,0.0001
327.00,0.0001,-0.0000,0.0001
328.00,0.0000,0.0001,0.0002
329.00,0.0001,0.0000,0.0002
330.00,0.0003,0.0001,0.0002
331.00,0.0001,-0.0000,0.0001
332.00,0.0002,-0.0000,-0.0000
333.00,0.0000,-0.0001,0.0002
334.00,0.0001,0.0001,0.0001
335.00,0.0001,0.0001,0.0002
336.00,0.0003,0.0001,0.0002
337.00,0.0002,0.0001,0.0004
338.00,0.0003,0.0003,0.0003
339.00,0.0003,0.0002,0.0002
340.00,0.0005,0.0004,0.0008
341.00,0.0008,0.0007,0.0008
342.00,0.0015,0.0011,0.0017
343.00,0.0031,0.0024,0.0038
344.00,0.0044,0.0035,0.0052
345.00,0.0016,0.0014,0.0022
346.00,0.0010,0.0009,0.0011
347.00,0.0007,0.0006,0.0008
348.00,0.0004,0.0004,0.0005
349.00,0.0002,0.0003,0.0006
350.00,0.0004,0.0003,0.0005
351.00,0.0002,0.0001,0.0003
352.00,0.0000,0.0000,0.0002
353.00,0.0002,0.0002,0.0002
354.00,0.0000,0.0001,0.0001
355.00,0.0000,0.0000,0.0001
356.00,0.0001,0.0001,0.0001
357.00,0.0001,0.0000,0.0003
358.00,0.0001,0.0001,0.0002
359.00,0.0001,0.0001,0.0001
360.00,0.0002,-0.0000,0.0000
361.00,-0.0000,0.0000,0.0002
362.00,0.0001,0.0001,0.0001
363.00,0.0001,0.0001,0.0000
364.00,0.0001,0.0000,0.0002
365.00,0.0001,-0.0000,0.0002
366.00,0.0000,0.0001,0.0002
367.00,0.0001,0.0002,0.0003
368.00,-0.0000,0.0003,0.0003
369.00,0.0001,0.0003,0.0005
370.00,0.0000,0.0006,0.0008
371.00,-0.0000,0.0011,0.0016
372.00,0.0002,0.0030,0.0037
373.00,0.0001,0.0030,0.0041
374.00,0.0000,0.0006,0.0011
375.00,0.0000,0.0004,0.0005
376.00,0.0000,0.0002,0.0003
377.00,0.0001,0.0001,0.0001
378.00,0.0000,0.0001,0.0002
379.00,0.0001,0.0002,0.0000
380.00,-0.0000,-0.0000,0.0001
381.00,-0.0000,0.0000,-0.0001
382.00,0.0000,-0.0000,0.0000
383.00,-0.0000,0.0002,0.0001
384.00,0.0000,-0.0000,-0.0001
385.00,0.0001,0.0001,0.0000
386.00,0.0000,0.0000,-0.0001
387.00,0.0001,0.0000,0.0002
388.00,0.0001,0.0000,0.0001
389.00,0.0000,-0.0000,0.0001
390.00,0.0000,0.0001,0.0002
391.00,0.0001,0.0000,-0.0000
392.00,0.0001,0.0000,0.0001
393.00,-0.0000,0.0000,0.0001
394.00,0.0000,-0.0000,0.0001
395.00,0.0001,0.0001,0.0002
396.00,0.0000,0.0001,-0.0000
397.00,0.0001,0.0001,0.0002
398.00,-0.0000,0.0001,0.0004
399.00,0.0001,0.0004,0.0004
400.00,0.0006,0.0007,0.0009
401.00,0.0008,0.0014,0.0020
402.00,0.0006,0.0008,0.0015
403.00,0.0003,0.0004,0.0008
404.00,0.0001,0.0002,0.0004
405.00,0.0001,0.0000,0.0002
406.00,0.0002,0.0000,0.0004
407.00,0.0000,0.0000,0.0002
408.00,-0.0000,-0.0000,0.0002
409.00,0.0001,-0.0001,0.0002
410.00,0.0001,-0.0000,0.0001
411.00,-0.0000,-0.0000,0.0002
412.00,0.0000,-0.0001,0.0001
413.00,0.0001,-0.0000,0.0001
414.00,0.0001,-0.0000,0.0001
415.00,0.0000,0.0000,0.0002
416.00,0.0000,0.0001,0.0001
417.00,0.0000,0.0001,0.0002
418.00,-0.0000,0.0000,0.0004
419.00,0.0001,0.0001,0.0004
420.00,-0.0000,-0.0000,0.0003
421.00,0.0001,0.0001,0.0004
422.00,0.0000,0.0000,0.0005
423.00,-0.0000,0.0001,0.0006
424.00,0.0001,0.0000,0.0006
425.00,0.0002,0.0001,0.0009
426.00,0.0001,0.0002,0.0013
427.00,0.0002,0.0002,0.0019
428.00,0.0005,0.0004,0.0032
429.00,0.0011,0.0012,0.0075
430.00,0.0013,0.0012,0.0073
431.00,0.0006,0.0005,0.0040
432.00,0.0002,0.0001,0.0017
433.00,0.0001,-0.0000,0.0015
434.00,0.0001,0.0001,0.0009
435.00,0.0001,0.0000,0.0008
436.00,0.0001,0.0001,0.0007
437.00,0.0001,0.0001,0.0006
438.00,0.0001,-0.0000,0.0006
439.00,-0.0000,0.0002,0.0004
440.00,0.0001,0.0001,0.0002
441.00,0.0001,-0.0000,0.0004
442.00,0.0003,0.0000,0.0004
443.00,0.0001,0.0000,0.0004
444.00,0.0001,0.0001,0.0005
445.00,0.0002,-0.0000,0.0006
446.00,0.0001,0.0001,0.0004
447.00,0.0002,0.0000,0.0005
448.00,0.0001,0.0000,0.0004
449.00,0.0002,0.0000,0.0005
450.00,0.0002,0.0001,0.0008
451.00,0.0003,0.0001,0.0009
452.00,0.0002,0.0002,0.0011
453.00,0.0006,0.0004,0.0015
454.00,0.0007,0.0003,0.0019
455.00,0.0011,0.0004,0.0025
456.00,0.0018,0.0009,0.0038
457.00,0.0033,0.0017,0.0071
458.00,0.0046,0.0021,0.0094
459.00,0.0053,0.0025,0.0113
460.00,0.0030,0.0013,0.0063
461.00,0.0014,0.0006,0.0030
462.00,0.0007,0.0003,0.0017
463.00,0.0008,0.0002,0.0016
464.00,0.0005,0.0002,0.0012
465.00,0.0004,0.0001,0.0009
466.00,0.0004,0.0001,0.0007
467.00,0.0004,0.0001,0.0007
468.00,0.0000,0.0000,0.0005
469.00,0.0000,0.0000,0.0001
470.00,0.0003,0.0001,0.0006
471.00,0.0002,0.0000,0.0007
472.00,0.0001,-0.0001,0.0004
473.00,0.0001,0.0000,0.0005
474.00,0.0002,0.0001,0.0007
475.00,0.0002,0.0001,0.0004
476.00,0.0001,0.0000,0.0004
477.00,0.0001,-0.0001,0.0005
478.00,0.0002,-0.0000,0.0006
479.00,0.0000,0.0000,0.0005
480.00,0.0004,0.0000,0.0010
481.00,0.0004,0.0000,0.0012
482.00,0.0004,0.0002,0.0015
483.00,0.0006,0.0001,0.0017
484.00,0.0007,0.0002,0.0025
485.00,0.0010,0.0003,0.0034
486.00,0.0018,0.0006,0.0064
487.00,0.0028,0.0010,0.0095
488.00,0.0014,0.0005,0.0053
489.00,0.0007,0.0002,0.0032
490.00,0.0006,0.0001,0.0022
491.00,0.0004,0.0001,0.0016
492.00,0.0003,0.0001,0.0014
493.00,0.0001,0.0000,0.0009
494.00,0.0001,0.0001,0.0009
495.00,0.0000,0.0000,0.0006
496.00,0.0000,-0.0000,0.0005
497.00,0.0001,0.0000,0.0004
498.00,0.0000,0.0000,0.0003
499.00,0.0001,-0.0000,0.0003
500.00,0.0001,-0.0000,0.0003
501.00,0.0001,0.0000,0.0004
502.00,0.0001,0.0000,0.0004
503.00,0.0001,-0.0000,0.0005
504.00,0.0001,0.0001,0.0004
505.00,0.0001,-0.0000,0.0004
506.00,0.0001,-0.0000,0.0003
507.00,0.0001,0.0000,0.0005
508.00,0.0001,0.0000,0.0005
509.00,0.0001,-0.0000,0.0006
510.00,0.0002,0.0000,0.0008
511.00,0.0002,-0.0000,0.0010
512.00,0.0003,0.0001,0.0018
513.00,0.0004,0.0001,0.0026
514.00,0.0007,0.0001,0.0042
515.00,0.0009,0.0003,0.0054
516.00,0.0016,0.0004,0.0069
517.00,0.0013,0.0004,0.0059
518.00,0.0006,0.0000,0.0025
519.00,0.0002,0.0000,0.0013
520.00,0.0002,0.0001,0.0013
521.00,0.0002,-0.0000,0.0008
522.00,0.0002,0.0001,0.0006
523.00,0.0000,0.0001,0.0004
524.00,0.0000,0.0001,0.0005
525.00,0.0001,0.0000,0.0003
526.00,0.0000,0.0001,0.0003
527.00,0.0001,-0.0000,0.0005
528.00,0.0000,-0.0000,0.0003
529.00,0.0000,-0.0000,0.0002
530.00,0.0002,-0.0000,0.0004
531.00,0.0001,-0.0001,0.0003
532.00,0.0002,0.0002,0.0003
533.00,-0.0000,-0.0000,0.0003
534.00,0.0001,0.0000,0.0002
535.00,0.0001,0.0000,0.0003
536.00,0.0001,-0.0000,0.0004
537.00,0.0002,0.0001,0.0005
538.00,0.0002,0.0001,0.0007
539.00,0.0003,0.0001,0.0005
540.00,0.0006,0.0000,0.0009
541.00,0.0006,0.0001,0.0011
542.00,0.0009,-0.0000,0.0016
543.00,0.0017,0.0001,0.0029
544.00,0.0029,0.0000,0.0045
545.00,0.0023,0.0002,0.0041
546.00,0.0017,0.0001,0.0028
547.00,0.0007,0.0000,0.0012
548.00,0.0005,0.0000,0.0007
549.00,0.0004,0.0000,0.0006
550.00,0.0002,0.0000,0.0004
551.00,0.0002,0.0000,0.0005
552.00,0.0001,-0.0001,0.0004
553.00,0.0001,0.0000,0.0001
554.00,0.0001,0.0000,0.0002
555.00,0.0001,-0.0000,0.0001
556.00,0.0001,0.0000,0.0001
557.00,0.0001,-0.0001,0.0003
558.00,0.0002,-0.0000,0.0002
559.00,0.0002,-0.0000,0.0001
560.00,0.0001,-0.0000,0.0002
561.00,0.0002,0.0001,0.0001
562.00,0.0000,0.0000,0.0001
563.00,-0.0000,0.0002,0.0002
564.00,0.0001,0.0001,0.0001
565.00,0.0002,0.0000,0.0000
566.00,0.0001,-0.0000,0.0001
567.00,0.0002,-0.0000,-0.0000
568.00,0.0003,0.0000,0.0001
569.00,0.0005,-0.0000,0.0000
570.00,0.0006,0.0003,0.0005
571.00,0.0009,0.0002,0.0004
572.00,0.0013,0.0003,0.0008
573.00,0.0026,0.0008,0.0013
574.00,0.0016,0.0005,0.0006
575.00,0.0011,0.0003,0.0007
576.00,0.0005,-0.0000,0.0002
577.00,0.0003,0.0001,0.0002
578.00,0.0003,0.0000,0.0001
579.00,0.0001,0.0001,0.0002
580.00,0.0002,-0.0000,-0.0000
581.00,0.0000,0.0001,0.0001
582.00,0.0001,0.0000,0.0001
583.00,0.0001,0.0000,0.0000
584.00,0.0000,-0.0000,0.0001
585.00,0.0000,-0.0000,0.0001
586.00,0.0000,-0.0000,0.0002
587.00,-0.0001,0.0002,0.0000
588.00,0.0000,-0.0000,0.0002
589.00,-0.0000,0.0000,0.0002
590.00,0.0000,-0.0000,0.0001
591.00,0.0001,0.0000,0.0001
592.00,0.0000,0.0000,0.0001
593.00,0.0000,0.0000,0.0000
594.00,-0.0000,0.0000,-0.0000
595.00,0.0001,-0.0000,0.0002
596.00,0.0000,-0.0000,0.0002
597.00,0.0001,0.0001,0.0002
598.00,0.0001,0.0002,0.0001
599.00,0.0002,0.0000,-0.0000
600.00,0.0002,0.0005,-0.0000
601.00,0.0006,0.0007,0.0001
602.00,0.0006,0.0005,0.0001
603.00,0.0006,0.0006,0.0001
604.00,0.0002,0.0000,0.0000
605.00,0.0001,0.0002,0.0000
606.00,0.0001,0.0000,0.0001
607.00,0.0000,-0.0000,0.0002
608.00,0.0000,0.0001,0.0001
609.00,-0.0000,0.0001,0.0001
610.00,0.0000,-0.0000,0.0001
611.00,-0.0000,-0.0000,0.0001
612.00,-0.0000,0.0000,-0.0000
613.00,0.0000,-0.0001,0.0000
614.00,0.0000,0.0000,0.0001
615.00,0.0000,-0.0000,0.0001
616.00,0.0001,0.0000,0.0000
617.00,0.0001,-0.0000,0.0001
618.00,-0.0000,-0.0000,0.0001
619.00,0.0001,0.0001,0.0001
620.00,0.0000,-0.0000,-0.0000
621.00,0.0000,-0.0000,-0.0001
622.00,0.0000,-0.0000,-0.0000
623.00,0.0001,-0.0000,-0.0001
624.00,-0.0000,0.0000,-0.0001
625.00,0.0000,0.0000,0.0001
626.00,0.0002,0.0000,0.0000
627.00,0.0001,0.0002,-0.0000
628.00,0.0002,0.0000,0.0001
629.00,0.0005,0.0001,0.0002
630.00,0.0008,0.0004,0.0003
631.00,0.0008,0.0003,0.0001
632.00,0.0004,0.0001,-0.0000
633.00,0.0001,0.0001,0.0000
634.00,0.0000,-0.0000,0.0000
635.00,0.0000,-0.0001,0.0000
636.00,0.0001,0.0000,-0.0000
637.00,0.0000,0.0000,0.0000
638.00,0.0001,0.0001,-0.0000
639.00,-0.0000,0.0002,0.0001
640.00,-0.0000,-0.0000,0.0002
641.00,-0.0000,0.0000,0.0000
642.00,-0.0000,0.0000,0.0001
643.00,-0.0001,-0.0000,-0.0000
644.00,-0.0000,-0.0000,0.0000
645.00,0.0001,0.0000,-0.0000
646.00,-0.0000,-0.0000,-0.0000
647.00,-0.0000,-0.0000,0.0001
648.00,-0.0001,-0.0000,0.0001
649.00,0.0000,-0.0001,0.0002
650.00,0.0000,-0.0000,-0.0000
651.00,0.0000,-0.0000,0.0000
652.00,0.0000,0.0000,0.0000
653.00,-0.0000,-0.0000,0.0001
654.00,0.0000,0.0000,0.0001
655.00,0.0001,0.0000,0.0001
656.00,0.0001,0.0001,0.0001
657.00,0.0003,0.0001,0.0000
658.00,0.0003,0.0004,0.0001
659.00,0.0004,0.0004,0.0001
660.00,0.0004,0.0003,0.0001
661.00,0.0002,0.0002,0.0000
662.00,0.0000,0.0001,0.0002
663.00,-0.0000,0.0000,0.0000
664.00,0.0001,-0.0001,0.0001
665.00,0.0001,0.0000,0.0001
666.00,0.0001,-0.0000,0.0000
667.00,0.0001,0.0000,-0.0000
668.00,-0.0000,-0.0000,0.0002
669.00,0.0000,0.0000,-0.0000
670.00,0.0000,0.0001,0.0000
671.00,-0.0000,-0.0001,-0.0000
672.00,0.0001,-0.0000,0.0000
673.00,0.0000,-0.0001,0.0000
674.00,0.0001,0.0000,0.0001
675.00,-0.0000,0.0000,-0.0001
676.00,0.0001,-0.0000,-0.0001
677.00,0.0002,-0.0000,0.0000
678.00,0.0000,-0.0000,-0.0001
679.00,0.0000,-0.0001,-0.0000
680.00,0.0001,0.0000,0.0001
681.00,0.0000,-0.0000,0.0001
682.00,0.0001,0.0001,0.0001
683.00,0.0002,-0.0001,0.0001
684.00,0.0005,0.0001,0.0001
685.00,0.0005,-0.0000,0.0000
686.00,0.0010,-0.0001,0.0005
687.00,0.0013,0.0001,0.0003
688.00,0.0015,0.0000,0.0004
689.00,0.0012,-0.0000,0.0003
690.00,0.0002,0.0001,0.0001
691.00,0.0002,0.0000,0.0001
692.00,0.0001,0.0000,-0.0000
693.00,0.0001,0.0000,0.0001
694.00,-0.0000,-0.0000,0.0001
695.00,0.0001,0.0001,0.0000
696.00,0.0000,-0.0000,0.0001
697.00,0.0001,-0.0000,0.0001
698.00,-0.0000,0.0001,-0.0001
699.00,-0.0000,0.0000,0.0001
700.00,-0.0000,-0.0001,-0.0001
701.00,-0.0000,0.0000,0.0001
702.00,-0.0000,0.0000,-0.0000
703.00,-0.0000,-0.0001,-0.0000
704.00,-0.0000,0.0000,0.0000
705.00,-0.0000,-0.0000,-0.0001
706.00,0.0001,-0.0001,-0.0000
707.00,0.0001,0.0000,-0.0000
708.00,-0.0000,-0.0000,0.0000
709.00,0.0000,0.0001,0.0001
710.00,0.0001,-0.0000,0.0002
711.00,0.0000,-0.0000,0.0002
712.00,0.0001,-0.0001,0.0002
713.00,-0.0000,-0.0000,0.0001
714.00,0.0001,0.0001,-0.0000
715.00,0.0002,0.0001,0.0004
716.00,0.0003,0.0002,0.0004
717.00,0.0003,0.0002,0.0005
718.00,0.0002,0.0001,0.0003
719.00,0.0000,-0.0000,0.0001
720.00,0.0000,-0.0001,-0.0000
721.00,-0.0000,0.0000,-0.0001
